FID,dec_ssh
vbl_ssh_allreg_dec.36856,1.79999995
vbl_ssh_allreg_dec.36857,1.83000004
vbl_ssh_allreg_dec.36858,1.85000002
vbl_ssh_allreg_dec.36859,1.87
vbl_ssh_allreg_dec.36860,1.88999999
vbl_ssh_allreg_dec.36861,1.89999998
vbl_ssh_allreg_dec.36862,1.91999996
vbl_ssh_allreg_dec.36863,1.94000006
vbl_ssh_allreg_dec.36864,1.95000005
vbl_ssh_allreg_dec.36865,1.97000003
vbl_ssh_allreg_dec.36866,1.99000001
vbl_ssh_allreg_dec.36867,2
vbl_ssh_allreg_dec.36868,2.00999999
vbl_ssh_allreg_dec.36869,2.02999997
vbl_ssh_allreg_dec.36870,2.03999996
vbl_ssh_allreg_dec.36871,2.04999995
vbl_ssh_allreg_dec.36872,2.05999994
vbl_ssh_allreg_dec.36873,2.07999992
vbl_ssh_allreg_dec.36874,2.08999991
vbl_ssh_allreg_dec.36875,2.0999999
vbl_ssh_allreg_dec.36876,2.1099999
vbl_ssh_allreg_dec.36877,2.1099999
vbl_ssh_allreg_dec.36878,2.11999989
vbl_ssh_allreg_dec.36879,2.13000011
vbl_ssh_allreg_dec.36880,2.1400001
vbl_ssh_allreg_dec.36881,0.75999999
vbl_ssh_allreg_dec.36882,0.82999998
vbl_ssh_allreg_dec.36883,0.89999998
vbl_ssh_allreg_dec.36884,0.95999998
vbl_ssh_allreg_dec.36885,1.00999999
vbl_ssh_allreg_dec.36886,1.05999994
vbl_ssh_allreg_dec.36887,1.11000001
vbl_ssh_allreg_dec.36888,1.14999998
vbl_ssh_allreg_dec.36889,1.19000006
vbl_ssh_allreg_dec.36890,1.23000002
vbl_ssh_allreg_dec.36891,1.26999998
vbl_ssh_allreg_dec.36892,1.30999994
vbl_ssh_allreg_dec.36893,1.34000003
vbl_ssh_allreg_dec.36894,1.38
vbl_ssh_allreg_dec.36895,1.40999997
vbl_ssh_allreg_dec.36896,1.44000006
vbl_ssh_allreg_dec.36897,1.48000002
vbl_ssh_allreg_dec.36898,1.50999999
vbl_ssh_allreg_dec.36899,1.53999996
vbl_ssh_allreg_dec.36900,1.57000005
vbl_ssh_allreg_dec.36901,1.60000002
vbl_ssh_allreg_dec.36902,1.63
vbl_ssh_allreg_dec.36903,1.66999996
vbl_ssh_allreg_dec.36904,1.72000003
vbl_ssh_allreg_dec.36905,1.75999999
vbl_ssh_allreg_dec.36906,1.79999995
vbl_ssh_allreg_dec.36907,1.82000005
vbl_ssh_allreg_dec.36908,1.85000002
vbl_ssh_allreg_dec.36909,1.87
vbl_ssh_allreg_dec.36910,1.88999999
vbl_ssh_allreg_dec.36911,1.90999997
vbl_ssh_allreg_dec.36912,1.91999996
vbl_ssh_allreg_dec.36913,1.94000006
vbl_ssh_allreg_dec.36914,1.96000004
vbl_ssh_allreg_dec.36915,1.98000002
vbl_ssh_allreg_dec.36916,1.99000001
vbl_ssh_allreg_dec.36917,2.00999999
vbl_ssh_allreg_dec.36918,2.01999998
vbl_ssh_allreg_dec.36919,2.02999997
vbl_ssh_allreg_dec.36920,2.04999995
vbl_ssh_allreg_dec.36921,2.05999994
vbl_ssh_allreg_dec.36922,2.06999993
vbl_ssh_allreg_dec.36923,2.07999992
vbl_ssh_allreg_dec.36924,2.08999991
vbl_ssh_allreg_dec.36925,2.0999999
vbl_ssh_allreg_dec.36926,2.1099999
vbl_ssh_allreg_dec.36927,2.11999989
vbl_ssh_allreg_dec.36928,2.13000011
vbl_ssh_allreg_dec.36929,2.1400001
vbl_ssh_allreg_dec.36930,2.1500001
vbl_ssh_allreg_dec.36931,0.66000003
vbl_ssh_allreg_dec.36932,0.75999999
vbl_ssh_allreg_dec.36933,0.81999999
vbl_ssh_allreg_dec.36934,0.88
vbl_ssh_allreg_dec.36935,0.93000001
vbl_ssh_allreg_dec.36936,0.98000002
vbl_ssh_allreg_dec.36937,1.02999997
vbl_ssh_allreg_dec.36938,1.08000004
vbl_ssh_allreg_dec.36939,1.12
vbl_ssh_allreg_dec.36940,1.15999997
vbl_ssh_allreg_dec.36941,1.20000005
vbl_ssh_allreg_dec.36942,1.24000001
vbl_ssh_allreg_dec.36943,1.27999997
vbl_ssh_allreg_dec.36944,1.32000005
vbl_ssh_allreg_dec.36945,1.35000002
vbl_ssh_allreg_dec.36946,1.38999999
vbl_ssh_allreg_dec.36947,1.41999996
vbl_ssh_allreg_dec.36948,1.46000004
vbl_ssh_allreg_dec.36949,1.49000001
vbl_ssh_allreg_dec.36950,1.52999997
vbl_ssh_allreg_dec.36951,1.55999994
vbl_ssh_allreg_dec.36952,1.59000003
vbl_ssh_allreg_dec.36953,1.62
vbl_ssh_allreg_dec.36954,1.65999997
vbl_ssh_allreg_dec.36955,1.71000004
vbl_ssh_allreg_dec.36956,1.75999999
vbl_ssh_allreg_dec.36957,1.79999995
vbl_ssh_allreg_dec.36958,1.82000005
vbl_ssh_allreg_dec.36959,1.85000002
vbl_ssh_allreg_dec.36960,1.87
vbl_ssh_allreg_dec.36961,1.88999999
vbl_ssh_allreg_dec.36962,1.90999997
vbl_ssh_allreg_dec.36963,1.92999995
vbl_ssh_allreg_dec.36964,1.95000005
vbl_ssh_allreg_dec.36965,1.96000004
vbl_ssh_allreg_dec.36966,1.98000002
vbl_ssh_allreg_dec.36967,2
vbl_ssh_allreg_dec.36968,2.00999999
vbl_ssh_allreg_dec.36969,2.02999997
vbl_ssh_allreg_dec.36970,2.03999996
vbl_ssh_allreg_dec.36971,2.04999995
vbl_ssh_allreg_dec.36972,2.05999994
vbl_ssh_allreg_dec.36973,2.07999992
vbl_ssh_allreg_dec.36974,2.08999991
vbl_ssh_allreg_dec.36975,2.0999999
vbl_ssh_allreg_dec.36976,2.1099999
vbl_ssh_allreg_dec.36977,2.11999989
vbl_ssh_allreg_dec.36978,2.11999989
vbl_ssh_allreg_dec.36979,2.13000011
vbl_ssh_allreg_dec.36980,2.1400001
vbl_ssh_allreg_dec.36981,2.1500001
vbl_ssh_allreg_dec.36982,0.69
vbl_ssh_allreg_dec.36983,0.75
vbl_ssh_allreg_dec.36984,0.81
vbl_ssh_allreg_dec.36985,0.86000001
vbl_ssh_allreg_dec.36986,0.91000003
vbl_ssh_allreg_dec.36987,0.95999998
vbl_ssh_allreg_dec.36988,1.00999999
vbl_ssh_allreg_dec.36989,1.04999995
vbl_ssh_allreg_dec.36990,1.09000003
vbl_ssh_allreg_dec.36991,1.13999999
vbl_ssh_allreg_dec.36992,1.17999995
vbl_ssh_allreg_dec.36993,1.22000003
vbl_ssh_allreg_dec.36994,1.25999999
vbl_ssh_allreg_dec.36995,1.28999996
vbl_ssh_allreg_dec.36996,1.33000004
vbl_ssh_allreg_dec.36997,1.36000001
vbl_ssh_allreg_dec.36998,1.39999998
vbl_ssh_allreg_dec.36999,1.44000006
vbl_ssh_allreg_dec.37000,1.48000002
vbl_ssh_allreg_dec.37001,1.50999999
vbl_ssh_allreg_dec.37002,1.54999995
vbl_ssh_allreg_dec.37003,1.58000004
vbl_ssh_allreg_dec.37004,1.61000001
vbl_ssh_allreg_dec.37005,1.65999997
vbl_ssh_allreg_dec.37006,1.71000004
vbl_ssh_allreg_dec.37007,1.75999999
vbl_ssh_allreg_dec.37008,1.78999996
vbl_ssh_allreg_dec.37009,1.82000005
vbl_ssh_allreg_dec.37010,1.85000002
vbl_ssh_allreg_dec.37011,1.87
vbl_ssh_allreg_dec.37012,1.88999999
vbl_ssh_allreg_dec.37013,1.90999997
vbl_ssh_allreg_dec.37014,1.92999995
vbl_ssh_allreg_dec.37015,1.95000005
vbl_ssh_allreg_dec.37016,1.97000003
vbl_ssh_allreg_dec.37017,1.99000001
vbl_ssh_allreg_dec.37018,2
vbl_ssh_allreg_dec.37019,2.01999998
vbl_ssh_allreg_dec.37020,2.02999997
vbl_ssh_allreg_dec.37021,2.04999995
vbl_ssh_allreg_dec.37022,2.05999994
vbl_ssh_allreg_dec.37023,2.06999993
vbl_ssh_allreg_dec.37024,2.07999992
vbl_ssh_allreg_dec.37025,2.08999991
vbl_ssh_allreg_dec.37026,2.0999999
vbl_ssh_allreg_dec.37027,2.1099999
vbl_ssh_allreg_dec.37028,2.11999989
vbl_ssh_allreg_dec.37029,2.13000011
vbl_ssh_allreg_dec.37030,2.1400001
vbl_ssh_allreg_dec.37031,2.1500001
vbl_ssh_allreg_dec.37032,2.16000009
vbl_ssh_allreg_dec.37033,0.64999998
vbl_ssh_allreg_dec.37034,0.73000002
vbl_ssh_allreg_dec.37035,0.77999997
vbl_ssh_allreg_dec.37036,0.82999998
vbl_ssh_allreg_dec.37037,0.88
vbl_ssh_allreg_dec.37038,0.93000001
vbl_ssh_allreg_dec.37039,0.98000002
vbl_ssh_allreg_dec.37040,1.01999998
vbl_ssh_allreg_dec.37041,1.07000005
vbl_ssh_allreg_dec.37042,1.11000001
vbl_ssh_allreg_dec.37043,1.14999998
vbl_ssh_allreg_dec.37044,1.19000006
vbl_ssh_allreg_dec.37045,1.23000002
vbl_ssh_allreg_dec.37046,1.25999999
vbl_ssh_allreg_dec.37047,1.29999995
vbl_ssh_allreg_dec.37048,1.34000003
vbl_ssh_allreg_dec.37049,1.38
vbl_ssh_allreg_dec.37050,1.41999996
vbl_ssh_allreg_dec.37051,1.46000004
vbl_ssh_allreg_dec.37052,1.5
vbl_ssh_allreg_dec.37053,1.53999996
vbl_ssh_allreg_dec.37054,1.57000005
vbl_ssh_allreg_dec.37055,1.61000001
vbl_ssh_allreg_dec.37056,1.65999997
vbl_ssh_allreg_dec.37057,1.71000004
vbl_ssh_allreg_dec.37058,1.75999999
vbl_ssh_allreg_dec.37059,1.78999996
vbl_ssh_allreg_dec.37060,1.82000005
vbl_ssh_allreg_dec.37061,1.85000002
vbl_ssh_allreg_dec.37062,1.87
vbl_ssh_allreg_dec.37063,1.89999998
vbl_ssh_allreg_dec.37064,1.91999996
vbl_ssh_allreg_dec.37065,1.94000006
vbl_ssh_allreg_dec.37066,1.96000004
vbl_ssh_allreg_dec.37067,1.98000002
vbl_ssh_allreg_dec.37068,1.99000001
vbl_ssh_allreg_dec.37069,2.00999999
vbl_ssh_allreg_dec.37070,2.01999998
vbl_ssh_allreg_dec.37071,2.03999996
vbl_ssh_allreg_dec.37072,2.04999995
vbl_ssh_allreg_dec.37073,2.05999994
vbl_ssh_allreg_dec.37074,2.07999992
vbl_ssh_allreg_dec.37075,2.08999991
vbl_ssh_allreg_dec.37076,2.0999999
vbl_ssh_allreg_dec.37077,2.1099999
vbl_ssh_allreg_dec.37078,2.11999989
vbl_ssh_allreg_dec.37079,2.13000011
vbl_ssh_allreg_dec.37080,2.1400001
vbl_ssh_allreg_dec.37081,2.1500001
vbl_ssh_allreg_dec.37082,2.16000009
vbl_ssh_allreg_dec.37083,2.17000008
vbl_ssh_allreg_dec.37084,0.60000002
vbl_ssh_allreg_dec.37085,0.69999999
vbl_ssh_allreg_dec.37086,0.75
vbl_ssh_allreg_dec.37087,0.80000001
vbl_ssh_allreg_dec.37088,0.85000002
vbl_ssh_allreg_dec.37089,0.89999998
vbl_ssh_allreg_dec.37090,0.94999999
vbl_ssh_allreg_dec.37091,0.99000001
vbl_ssh_allreg_dec.37092,1.02999997
vbl_ssh_allreg_dec.37093,1.08000004
vbl_ssh_allreg_dec.37094,1.12
vbl_ssh_allreg_dec.37095,1.14999998
vbl_ssh_allreg_dec.37096,1.19000006
vbl_ssh_allreg_dec.37097,1.23000002
vbl_ssh_allreg_dec.37098,1.26999998
vbl_ssh_allreg_dec.37099,1.30999994
vbl_ssh_allreg_dec.37100,1.35000002
vbl_ssh_allreg_dec.37101,1.38999999
vbl_ssh_allreg_dec.37102,1.44000006
vbl_ssh_allreg_dec.37103,1.49000001
vbl_ssh_allreg_dec.37104,1.52999997
vbl_ssh_allreg_dec.37105,1.57000005
vbl_ssh_allreg_dec.37106,1.62
vbl_ssh_allreg_dec.37107,1.66999996
vbl_ssh_allreg_dec.37108,1.71000004
vbl_ssh_allreg_dec.37109,1.75999999
vbl_ssh_allreg_dec.37110,1.79999995
vbl_ssh_allreg_dec.37111,1.82000005
vbl_ssh_allreg_dec.37112,1.85000002
vbl_ssh_allreg_dec.37113,1.88
vbl_ssh_allreg_dec.37114,1.89999998
vbl_ssh_allreg_dec.37115,1.91999996
vbl_ssh_allreg_dec.37116,1.95000005
vbl_ssh_allreg_dec.37117,1.96000004
vbl_ssh_allreg_dec.37118,1.98000002
vbl_ssh_allreg_dec.37119,2
vbl_ssh_allreg_dec.37120,2.01999998
vbl_ssh_allreg_dec.37121,2.02999997
vbl_ssh_allreg_dec.37122,2.03999996
vbl_ssh_allreg_dec.37123,2.05999994
vbl_ssh_allreg_dec.37124,2.06999993
vbl_ssh_allreg_dec.37125,2.07999992
vbl_ssh_allreg_dec.37126,2.08999991
vbl_ssh_allreg_dec.37127,2.0999999
vbl_ssh_allreg_dec.37128,2.1099999
vbl_ssh_allreg_dec.37129,2.13000011
vbl_ssh_allreg_dec.37130,2.1400001
vbl_ssh_allreg_dec.37131,2.1500001
vbl_ssh_allreg_dec.37132,2.1500001
vbl_ssh_allreg_dec.37133,2.17000008
vbl_ssh_allreg_dec.37134,0.56
vbl_ssh_allreg_dec.37135,0.63999999
vbl_ssh_allreg_dec.37136,0.72000003
vbl_ssh_allreg_dec.37137,0.76999998
vbl_ssh_allreg_dec.37138,0.81999999
vbl_ssh_allreg_dec.37139,0.86000001
vbl_ssh_allreg_dec.37140,0.91000003
vbl_ssh_allreg_dec.37141,0.95999998
vbl_ssh_allreg_dec.37142,1
vbl_ssh_allreg_dec.37143,1.03999996
vbl_ssh_allreg_dec.37144,1.08000004
vbl_ssh_allreg_dec.37145,1.11000001
vbl_ssh_allreg_dec.37146,1.14999998
vbl_ssh_allreg_dec.37147,1.19000006
vbl_ssh_allreg_dec.37148,1.23000002
vbl_ssh_allreg_dec.37149,1.26999998
vbl_ssh_allreg_dec.37150,1.30999994
vbl_ssh_allreg_dec.37151,1.36000001
vbl_ssh_allreg_dec.37152,1.41999996
vbl_ssh_allreg_dec.37153,1.48000002
vbl_ssh_allreg_dec.37154,1.52999997
vbl_ssh_allreg_dec.37155,1.57000005
vbl_ssh_allreg_dec.37156,1.62
vbl_ssh_allreg_dec.37157,1.66999996
vbl_ssh_allreg_dec.37158,1.71000004
vbl_ssh_allreg_dec.37159,1.75999999
vbl_ssh_allreg_dec.37160,1.79999995
vbl_ssh_allreg_dec.37161,1.83000004
vbl_ssh_allreg_dec.37162,1.86000001
vbl_ssh_allreg_dec.37163,1.88
vbl_ssh_allreg_dec.37164,1.90999997
vbl_ssh_allreg_dec.37165,1.92999995
vbl_ssh_allreg_dec.37166,1.95000005
vbl_ssh_allreg_dec.37167,1.97000003
vbl_ssh_allreg_dec.37168,1.99000001
vbl_ssh_allreg_dec.37169,2.00999999
vbl_ssh_allreg_dec.37170,2.01999998
vbl_ssh_allreg_dec.37171,2.03999996
vbl_ssh_allreg_dec.37172,2.04999995
vbl_ssh_allreg_dec.37173,2.05999994
vbl_ssh_allreg_dec.37174,2.07999992
vbl_ssh_allreg_dec.37175,2.08999991
vbl_ssh_allreg_dec.37176,2.0999999
vbl_ssh_allreg_dec.37177,2.1099999
vbl_ssh_allreg_dec.37178,2.11999989
vbl_ssh_allreg_dec.37179,2.13000011
vbl_ssh_allreg_dec.37180,2.1400001
vbl_ssh_allreg_dec.37181,2.1500001
vbl_ssh_allreg_dec.37182,2.16000009
vbl_ssh_allreg_dec.37183,2.18000007
vbl_ssh_allreg_dec.37184,0.56
vbl_ssh_allreg_dec.37185,0.64999998
vbl_ssh_allreg_dec.37186,0.73000002
vbl_ssh_allreg_dec.37187,0.77999997
vbl_ssh_allreg_dec.37188,0.82999998
vbl_ssh_allreg_dec.37189,0.87
vbl_ssh_allreg_dec.37190,0.91000003
vbl_ssh_allreg_dec.37191,0.94999999
vbl_ssh_allreg_dec.37192,0.99000001
vbl_ssh_allreg_dec.37193,1.02999997
vbl_ssh_allreg_dec.37194,1.07000005
vbl_ssh_allreg_dec.37195,1.11000001
vbl_ssh_allreg_dec.37196,1.14999998
vbl_ssh_allreg_dec.37197,1.19000006
vbl_ssh_allreg_dec.37198,1.23000002
vbl_ssh_allreg_dec.37199,1.28999996
vbl_ssh_allreg_dec.37200,1.36000001
vbl_ssh_allreg_dec.37201,1.42999995
vbl_ssh_allreg_dec.37202,1.48000002
vbl_ssh_allreg_dec.37203,1.52999997
vbl_ssh_allreg_dec.37204,1.57000005
vbl_ssh_allreg_dec.37205,1.62
vbl_ssh_allreg_dec.37206,1.65999997
vbl_ssh_allreg_dec.37207,1.71000004
vbl_ssh_allreg_dec.37208,1.75999999
vbl_ssh_allreg_dec.37209,1.79999995
vbl_ssh_allreg_dec.37210,1.83000004
vbl_ssh_allreg_dec.37211,1.86000001
vbl_ssh_allreg_dec.37212,1.88999999
vbl_ssh_allreg_dec.37213,1.90999997
vbl_ssh_allreg_dec.37214,1.94000006
vbl_ssh_allreg_dec.37215,1.96000004
vbl_ssh_allreg_dec.37216,1.98000002
vbl_ssh_allreg_dec.37217,2
vbl_ssh_allreg_dec.37218,2.00999999
vbl_ssh_allreg_dec.37219,2.02999997
vbl_ssh_allreg_dec.37220,2.03999996
vbl_ssh_allreg_dec.37221,2.05999994
vbl_ssh_allreg_dec.37222,2.06999993
vbl_ssh_allreg_dec.37223,2.07999992
vbl_ssh_allreg_dec.37224,2.0999999
vbl_ssh_allreg_dec.37225,2.1099999
vbl_ssh_allreg_dec.37226,2.11999989
vbl_ssh_allreg_dec.37227,2.13000011
vbl_ssh_allreg_dec.37228,2.1400001
vbl_ssh_allreg_dec.37229,2.1500001
vbl_ssh_allreg_dec.37230,2.16000009
vbl_ssh_allreg_dec.37231,2.17000008
vbl_ssh_allreg_dec.37232,2.19000006
vbl_ssh_allreg_dec.37233,0.66000003
vbl_ssh_allreg_dec.37234,0.73000002
vbl_ssh_allreg_dec.37235,0.77999997
vbl_ssh_allreg_dec.37236,0.81999999
vbl_ssh_allreg_dec.37237,0.85000002
vbl_ssh_allreg_dec.37238,0.88999999
vbl_ssh_allreg_dec.37239,0.92000002
vbl_ssh_allreg_dec.37240,0.94999999
vbl_ssh_allreg_dec.37241,0.99000001
vbl_ssh_allreg_dec.37242,1.01999998
vbl_ssh_allreg_dec.37243,1.04999995
vbl_ssh_allreg_dec.37244,1.13
vbl_ssh_allreg_dec.37245,1.23000002
vbl_ssh_allreg_dec.37246,1.29999995
vbl_ssh_allreg_dec.37247,1.37
vbl_ssh_allreg_dec.37248,1.42999995
vbl_ssh_allreg_dec.37249,1.47000003
vbl_ssh_allreg_dec.37250,1.51999998
vbl_ssh_allreg_dec.37251,1.55999994
vbl_ssh_allreg_dec.37252,1.61000001
vbl_ssh_allreg_dec.37253,1.65999997
vbl_ssh_allreg_dec.37254,1.71000004
vbl_ssh_allreg_dec.37255,1.75999999
vbl_ssh_allreg_dec.37256,1.79999995
vbl_ssh_allreg_dec.37257,1.84000003
vbl_ssh_allreg_dec.37258,1.87
vbl_ssh_allreg_dec.37259,1.89999998
vbl_ssh_allreg_dec.37260,1.91999996
vbl_ssh_allreg_dec.37261,1.94000006
vbl_ssh_allreg_dec.37262,1.97000003
vbl_ssh_allreg_dec.37263,1.99000001
vbl_ssh_allreg_dec.37264,2
vbl_ssh_allreg_dec.37265,2.01999998
vbl_ssh_allreg_dec.37266,2.03999996
vbl_ssh_allreg_dec.37267,2.04999995
vbl_ssh_allreg_dec.37268,2.06999993
vbl_ssh_allreg_dec.37269,2.07999992
vbl_ssh_allreg_dec.37270,2.08999991
vbl_ssh_allreg_dec.37271,2.0999999
vbl_ssh_allreg_dec.37272,2.11999989
vbl_ssh_allreg_dec.37273,2.13000011
vbl_ssh_allreg_dec.37274,2.1400001
vbl_ssh_allreg_dec.37275,2.1500001
vbl_ssh_allreg_dec.37276,2.16000009
vbl_ssh_allreg_dec.37277,2.17000008
vbl_ssh_allreg_dec.37278,2.18000007
vbl_ssh_allreg_dec.37279,0.56999999
vbl_ssh_allreg_dec.37280,0.64999998
vbl_ssh_allreg_dec.37281,0.69
vbl_ssh_allreg_dec.37282,0.75
vbl_ssh_allreg_dec.37283,0.76999998
vbl_ssh_allreg_dec.37284,0.79000002
vbl_ssh_allreg_dec.37285,0.80000001
vbl_ssh_allreg_dec.37286,0.79000002
vbl_ssh_allreg_dec.37287,0.75999999
vbl_ssh_allreg_dec.37288,1.01999998
vbl_ssh_allreg_dec.37289,1.13
vbl_ssh_allreg_dec.37290,1.22000003
vbl_ssh_allreg_dec.37291,1.29999995
vbl_ssh_allreg_dec.37292,1.36000001
vbl_ssh_allreg_dec.37293,1.40999997
vbl_ssh_allreg_dec.37294,1.46000004
vbl_ssh_allreg_dec.37295,1.50999999
vbl_ssh_allreg_dec.37296,1.54999995
vbl_ssh_allreg_dec.37297,1.60000002
vbl_ssh_allreg_dec.37298,1.64999998
vbl_ssh_allreg_dec.37299,1.71000004
vbl_ssh_allreg_dec.37300,1.75999999
vbl_ssh_allreg_dec.37301,1.80999994
vbl_ssh_allreg_dec.37302,1.84000003
vbl_ssh_allreg_dec.37303,1.87
vbl_ssh_allreg_dec.37304,1.89999998
vbl_ssh_allreg_dec.37305,1.92999995
vbl_ssh_allreg_dec.37306,1.95000005
vbl_ssh_allreg_dec.37307,1.97000003
vbl_ssh_allreg_dec.37308,1.99000001
vbl_ssh_allreg_dec.37309,2.00999999
vbl_ssh_allreg_dec.37310,2.02999997
vbl_ssh_allreg_dec.37311,2.03999996
vbl_ssh_allreg_dec.37312,2.05999994
vbl_ssh_allreg_dec.37313,2.06999993
vbl_ssh_allreg_dec.37314,2.08999991
vbl_ssh_allreg_dec.37315,2.0999999
vbl_ssh_allreg_dec.37316,2.1099999
vbl_ssh_allreg_dec.37317,2.11999989
vbl_ssh_allreg_dec.37318,2.13000011
vbl_ssh_allreg_dec.37319,2.1400001
vbl_ssh_allreg_dec.37320,2.1500001
vbl_ssh_allreg_dec.37321,2.16000009
vbl_ssh_allreg_dec.37322,2.18000007
vbl_ssh_allreg_dec.37323,2.19000006
vbl_ssh_allreg_dec.37324,0.58999997
vbl_ssh_allreg_dec.37325,0.58999997
vbl_ssh_allreg_dec.37326,0.62
vbl_ssh_allreg_dec.37327,1.02999997
vbl_ssh_allreg_dec.37328,1.13999999
vbl_ssh_allreg_dec.37329,1.22000003
vbl_ssh_allreg_dec.37330,1.28999996
vbl_ssh_allreg_dec.37331,1.35000002
vbl_ssh_allreg_dec.37332,1.39999998
vbl_ssh_allreg_dec.37333,1.45000005
vbl_ssh_allreg_dec.37334,1.5
vbl_ssh_allreg_dec.37335,1.53999996
vbl_ssh_allreg_dec.37336,1.59000003
vbl_ssh_allreg_dec.37337,1.64999998
vbl_ssh_allreg_dec.37338,1.71000004
vbl_ssh_allreg_dec.37339,1.76999998
vbl_ssh_allreg_dec.37340,1.80999994
vbl_ssh_allreg_dec.37341,1.85000002
vbl_ssh_allreg_dec.37342,1.88
vbl_ssh_allreg_dec.37343,1.90999997
vbl_ssh_allreg_dec.37344,1.94000006
vbl_ssh_allreg_dec.37345,1.96000004
vbl_ssh_allreg_dec.37346,1.98000002
vbl_ssh_allreg_dec.37347,2
vbl_ssh_allreg_dec.37348,2.01999998
vbl_ssh_allreg_dec.37349,2.03999996
vbl_ssh_allreg_dec.37350,2.04999995
vbl_ssh_allreg_dec.37351,2.06999993
vbl_ssh_allreg_dec.37352,2.07999992
vbl_ssh_allreg_dec.37353,2.08999991
vbl_ssh_allreg_dec.37354,2.1099999
vbl_ssh_allreg_dec.37355,2.11999989
vbl_ssh_allreg_dec.37356,2.13000011
vbl_ssh_allreg_dec.37357,2.1400001
vbl_ssh_allreg_dec.37358,2.1500001
vbl_ssh_allreg_dec.37359,2.16000009
vbl_ssh_allreg_dec.37360,2.17000008
vbl_ssh_allreg_dec.37361,2.19000006
vbl_ssh_allreg_dec.37362,0.82999998
vbl_ssh_allreg_dec.37363,1.03999996
vbl_ssh_allreg_dec.37364,1.13
vbl_ssh_allreg_dec.37365,1.21000004
vbl_ssh_allreg_dec.37366,1.27999997
vbl_ssh_allreg_dec.37367,1.34000003
vbl_ssh_allreg_dec.37368,1.38999999
vbl_ssh_allreg_dec.37369,1.44000006
vbl_ssh_allreg_dec.37370,1.49000001
vbl_ssh_allreg_dec.37371,1.53999996
vbl_ssh_allreg_dec.37372,1.59000003
vbl_ssh_allreg_dec.37373,1.64999998
vbl_ssh_allreg_dec.37374,1.72000003
vbl_ssh_allreg_dec.37375,1.77999997
vbl_ssh_allreg_dec.37376,1.82000005
vbl_ssh_allreg_dec.37377,1.86000001
vbl_ssh_allreg_dec.37378,1.88999999
vbl_ssh_allreg_dec.37379,1.91999996
vbl_ssh_allreg_dec.37380,1.95000005
vbl_ssh_allreg_dec.37381,1.97000003
vbl_ssh_allreg_dec.37382,1.99000001
vbl_ssh_allreg_dec.37383,2.00999999
vbl_ssh_allreg_dec.37384,2.02999997
vbl_ssh_allreg_dec.37385,2.03999996
vbl_ssh_allreg_dec.37386,2.05999994
vbl_ssh_allreg_dec.37387,2.06999993
vbl_ssh_allreg_dec.37388,2.08999991
vbl_ssh_allreg_dec.37389,2.0999999
vbl_ssh_allreg_dec.37390,2.1099999
vbl_ssh_allreg_dec.37391,2.13000011
vbl_ssh_allreg_dec.37392,2.1400001
vbl_ssh_allreg_dec.37393,2.1500001
vbl_ssh_allreg_dec.37394,2.16000009
vbl_ssh_allreg_dec.37395,2.17000008
vbl_ssh_allreg_dec.37396,2.18000007
vbl_ssh_allreg_dec.37397,2.19000006
vbl_ssh_allreg_dec.37398,0.85000002
vbl_ssh_allreg_dec.37399,1.02999997
vbl_ssh_allreg_dec.37400,1.12
vbl_ssh_allreg_dec.37401,1.20000005
vbl_ssh_allreg_dec.37402,1.26999998
vbl_ssh_allreg_dec.37403,1.33000004
vbl_ssh_allreg_dec.37404,1.38
vbl_ssh_allreg_dec.37405,1.42999995
vbl_ssh_allreg_dec.37406,1.48000002
vbl_ssh_allreg_dec.37407,1.53999996
vbl_ssh_allreg_dec.37408,1.59000003
vbl_ssh_allreg_dec.37409,1.65999997
vbl_ssh_allreg_dec.37410,1.73000002
vbl_ssh_allreg_dec.37411,1.78999996
vbl_ssh_allreg_dec.37412,1.83000004
vbl_ssh_allreg_dec.37413,1.87
vbl_ssh_allreg_dec.37414,1.89999998
vbl_ssh_allreg_dec.37415,1.92999995
vbl_ssh_allreg_dec.37416,1.96000004
vbl_ssh_allreg_dec.37417,1.98000002
vbl_ssh_allreg_dec.37418,2
vbl_ssh_allreg_dec.37419,2.01999998
vbl_ssh_allreg_dec.37420,2.03999996
vbl_ssh_allreg_dec.37421,2.04999995
vbl_ssh_allreg_dec.37422,2.06999993
vbl_ssh_allreg_dec.37423,2.07999992
vbl_ssh_allreg_dec.37424,2.08999991
vbl_ssh_allreg_dec.37425,2.1099999
vbl_ssh_allreg_dec.37426,2.11999989
vbl_ssh_allreg_dec.37427,2.13000011
vbl_ssh_allreg_dec.37428,2.1400001
vbl_ssh_allreg_dec.37429,2.16000009
vbl_ssh_allreg_dec.37430,2.17000008
vbl_ssh_allreg_dec.37431,2.18000007
vbl_ssh_allreg_dec.37432,2.19000006
vbl_ssh_allreg_dec.37433,2.20000005
vbl_ssh_allreg_dec.37434,1.00999999
vbl_ssh_allreg_dec.37435,1.10000002
vbl_ssh_allreg_dec.37436,1.17999995
vbl_ssh_allreg_dec.37437,1.25
vbl_ssh_allreg_dec.37438,1.30999994
vbl_ssh_allreg_dec.37439,1.36000001
vbl_ssh_allreg_dec.37440,1.40999997
vbl_ssh_allreg_dec.37441,1.47000003
vbl_ssh_allreg_dec.37442,1.53999996
