FID,mar_ssh
vbl_ssh_allreg_mar.61004,2.23000002
vbl_ssh_allreg_mar.61005,2.25
vbl_ssh_allreg_mar.61006,2.26999998
vbl_ssh_allreg_mar.61007,2.29999995
vbl_ssh_allreg_mar.61008,2.30999994
vbl_ssh_allreg_mar.61009,2.3499999
vbl_ssh_allreg_mar.61010,2.41000009
vbl_ssh_allreg_mar.61011,2.47000003
vbl_ssh_allreg_mar.61012,2.51999998
vbl_ssh_allreg_mar.61013,2.56999993
vbl_ssh_allreg_mar.61014,2.61999989
vbl_ssh_allreg_mar.61015,2.6500001
vbl_ssh_allreg_mar.61016,2.68000007
vbl_ssh_allreg_mar.61017,2.71000004
vbl_ssh_allreg_mar.61018,2.73000002
vbl_ssh_allreg_mar.61019,2.75
vbl_ssh_allreg_mar.61020,2.75999999
vbl_ssh_allreg_mar.61021,2.76999998
vbl_ssh_allreg_mar.61022,2.78999996
vbl_ssh_allreg_mar.61023,2.80999994
vbl_ssh_allreg_mar.61024,2.82999992
vbl_ssh_allreg_mar.61025,2.8499999
vbl_ssh_allreg_mar.61026,2.86999989
vbl_ssh_allreg_mar.61027,2.88000011
vbl_ssh_allreg_mar.61028,2.8900001
vbl_ssh_allreg_mar.61029,2.91000009
vbl_ssh_allreg_mar.61030,2.92000008
vbl_ssh_allreg_mar.61031,2.93000007
vbl_ssh_allreg_mar.61032,2.93000007
vbl_ssh_allreg_mar.61033,1.36000001
vbl_ssh_allreg_mar.61034,1.5
vbl_ssh_allreg_mar.61035,1.5
vbl_ssh_allreg_mar.61036,1.72000003
vbl_ssh_allreg_mar.61037,1.87
vbl_ssh_allreg_mar.61038,1.88
vbl_ssh_allreg_mar.61039,1.90999997
vbl_ssh_allreg_mar.61040,1.90999997
vbl_ssh_allreg_mar.61041,1.85000002
vbl_ssh_allreg_mar.61042,1.86000001
vbl_ssh_allreg_mar.61043,1.77999997
vbl_ssh_allreg_mar.61044,1.88999999
vbl_ssh_allreg_mar.61045,1.91999996
vbl_ssh_allreg_mar.61046,2.01999998
vbl_ssh_allreg_mar.61047,2.11999989
vbl_ssh_allreg_mar.43,3.72000003
vbl_ssh_allreg_mar.61048,2.19000006
vbl_ssh_allreg_mar.61049,2.23000002
vbl_ssh_allreg_mar.61050,2.23000002
vbl_ssh_allreg_mar.61051,2.22000003
vbl_ssh_allreg_mar.61052,2.21000004
vbl_ssh_allreg_mar.61053,2.21000004
vbl_ssh_allreg_mar.61054,2.20000005
vbl_ssh_allreg_mar.61055,2.19000006
vbl_ssh_allreg_mar.61056,2.18000007
vbl_ssh_allreg_mar.61057,2.16000009
vbl_ssh_allreg_mar.61058,2.22000003
vbl_ssh_allreg_mar.61059,2.25
vbl_ssh_allreg_mar.61060,2.30999994
vbl_ssh_allreg_mar.61061,2.3900001
vbl_ssh_allreg_mar.61062,2.46000004
vbl_ssh_allreg_mar.61063,2.51999998
vbl_ssh_allreg_mar.61064,2.56999993
vbl_ssh_allreg_mar.61065,2.5999999
vbl_ssh_allreg_mar.61066,2.63000011
vbl_ssh_allreg_mar.61067,2.6500001
vbl_ssh_allreg_mar.61068,2.67000008
vbl_ssh_allreg_mar.61069,2.70000005
vbl_ssh_allreg_mar.61070,2.73000002
vbl_ssh_allreg_mar.61071,2.75
vbl_ssh_allreg_mar.61072,2.76999998
vbl_ssh_allreg_mar.61073,2.78999996
vbl_ssh_allreg_mar.61074,2.80999994
vbl_ssh_allreg_mar.61075,2.82999992
vbl_ssh_allreg_mar.61076,2.8499999
vbl_ssh_allreg_mar.61077,2.8599999
vbl_ssh_allreg_mar.61078,2.86999989
vbl_ssh_allreg_mar.61079,2.8900001
vbl_ssh_allreg_mar.61080,2.9000001
vbl_ssh_allreg_mar.61081,2.91000009
vbl_ssh_allreg_mar.44,3.72000003
vbl_ssh_allreg_mar.61082,2.92000008
vbl_ssh_allreg_mar.61083,0.80000001
vbl_ssh_allreg_mar.61084,1.17999995
vbl_ssh_allreg_mar.61085,1.20000005
vbl_ssh_allreg_mar.61086,1.13
vbl_ssh_allreg_mar.61087,1.62
vbl_ssh_allreg_mar.61088,1.75999999
vbl_ssh_allreg_mar.61089,1.79999995
vbl_ssh_allreg_mar.61090,1.86000001
vbl_ssh_allreg_mar.61091,1.88
vbl_ssh_allreg_mar.61092,1.86000001
vbl_ssh_allreg_mar.61093,1.87
vbl_ssh_allreg_mar.61094,1.85000002
vbl_ssh_allreg_mar.61095,1.91999996
vbl_ssh_allreg_mar.61096,1.91999996
vbl_ssh_allreg_mar.61097,1.98000002
vbl_ssh_allreg_mar.61098,2.05999994
vbl_ssh_allreg_mar.61099,2.13000011
vbl_ssh_allreg_mar.61100,2.17000008
vbl_ssh_allreg_mar.61101,2.18000007
vbl_ssh_allreg_mar.61102,2.18000007
vbl_ssh_allreg_mar.61103,2.17000008
vbl_ssh_allreg_mar.61104,2.16000009
vbl_ssh_allreg_mar.61105,2.1400001
vbl_ssh_allreg_mar.61106,2.0999999
vbl_ssh_allreg_mar.61107,2.02999997
vbl_ssh_allreg_mar.61108,1.82000005
vbl_ssh_allreg_mar.61109,1.78999996
vbl_ssh_allreg_mar.61110,2.08999991
vbl_ssh_allreg_mar.61111,2.19000006
vbl_ssh_allreg_mar.61112,2.28999996
vbl_ssh_allreg_mar.61113,2.3900001
vbl_ssh_allreg_mar.61114,2.46000004
vbl_ssh_allreg_mar.61115,2.50999999
vbl_ssh_allreg_mar.61116,2.54999995
vbl_ssh_allreg_mar.61117,2.57999992
vbl_ssh_allreg_mar.61118,2.57999992
vbl_ssh_allreg_mar.61119,2.58999991
vbl_ssh_allreg_mar.61120,2.6099999
vbl_ssh_allreg_mar.61121,2.67000008
vbl_ssh_allreg_mar.61122,2.71000004
vbl_ssh_allreg_mar.61123,2.74000001
vbl_ssh_allreg_mar.61124,2.76999998
vbl_ssh_allreg_mar.61125,2.78999996
vbl_ssh_allreg_mar.61126,2.80999994
vbl_ssh_allreg_mar.61127,2.82999992
vbl_ssh_allreg_mar.61128,2.83999991
vbl_ssh_allreg_mar.61129,2.8599999
vbl_ssh_allreg_mar.61130,2.86999989
vbl_ssh_allreg_mar.61131,2.8900001
vbl_ssh_allreg_mar.61132,2.9000001
vbl_ssh_allreg_mar.61133,2.91000009
vbl_ssh_allreg_mar.61134,0.82999998
vbl_ssh_allreg_mar.61135,1.09000003
vbl_ssh_allreg_mar.61136,1.15999997
vbl_ssh_allreg_mar.61137,1.12
vbl_ssh_allreg_mar.61138,1.54999995
vbl_ssh_allreg_mar.61139,1.63999999
vbl_ssh_allreg_mar.61140,1.72000003
vbl_ssh_allreg_mar.61141,1.76999998
vbl_ssh_allreg_mar.61142,1.80999994
vbl_ssh_allreg_mar.61143,1.83000004
vbl_ssh_allreg_mar.61144,1.87
vbl_ssh_allreg_mar.61145,1.87
vbl_ssh_allreg_mar.61146,1.92999995
vbl_ssh_allreg_mar.61147,1.92999995
vbl_ssh_allreg_mar.61148,1.96000004
vbl_ssh_allreg_mar.61149,2.00999999
vbl_ssh_allreg_mar.61150,2.05999994
vbl_ssh_allreg_mar.61151,2.1099999
vbl_ssh_allreg_mar.61153,2.11999989
vbl_ssh_allreg_mar.61154,2.1099999
vbl_ssh_allreg_mar.61155,2.08999991
vbl_ssh_allreg_mar.61156,2.05999994
vbl_ssh_allreg_mar.61157,1.99000001
vbl_ssh_allreg_mar.61158,1.88
vbl_ssh_allreg_mar.61159,1.89999998
vbl_ssh_allreg_mar.61160,2.05999994
vbl_ssh_allreg_mar.61161,2.17000008
vbl_ssh_allreg_mar.61162,2.28999996
vbl_ssh_allreg_mar.61163,2.4000001
vbl_ssh_allreg_mar.61164,2.46000004
vbl_ssh_allreg_mar.61165,2.50999999
vbl_ssh_allreg_mar.61166,2.51999998
vbl_ssh_allreg_mar.61167,2.48000002
vbl_ssh_allreg_mar.61168,2.46000004
vbl_ssh_allreg_mar.61169,2.48000002
vbl_ssh_allreg_mar.61170,2.53999996
vbl_ssh_allreg_mar.61171,2.61999989
vbl_ssh_allreg_mar.61172,2.69000006
vbl_ssh_allreg_mar.61173,2.73000002
vbl_ssh_allreg_mar.61174,2.75999999
vbl_ssh_allreg_mar.61175,2.78999996
vbl_ssh_allreg_mar.61176,2.80999994
vbl_ssh_allreg_mar.61177,2.82999992
vbl_ssh_allreg_mar.61178,2.83999991
vbl_ssh_allreg_mar.61179,2.8599999
vbl_ssh_allreg_mar.61180,2.86999989
vbl_ssh_allreg_mar.61181,2.8900001
vbl_ssh_allreg_mar.61182,2.9000001
vbl_ssh_allreg_mar.61183,0.92000002
vbl_ssh_allreg_mar.61184,1
vbl_ssh_allreg_mar.61185,0.99000001
vbl_ssh_allreg_mar.61186,1.35000002
vbl_ssh_allreg_mar.45,3.72000003
vbl_ssh_allreg_mar.61187,1.53999996
vbl_ssh_allreg_mar.61188,1.60000002
vbl_ssh_allreg_mar.61189,1.67999995
vbl_ssh_allreg_mar.61190,1.67999995
vbl_ssh_allreg_mar.61191,1.76999998
vbl_ssh_allreg_mar.61192,1.82000005
vbl_ssh_allreg_mar.61193,1.86000001
vbl_ssh_allreg_mar.61194,1.90999997
vbl_ssh_allreg_mar.61195,1.91999996
vbl_ssh_allreg_mar.61196,1.94000006
vbl_ssh_allreg_mar.61197,1.97000003
vbl_ssh_allreg_mar.61198,2.00999999
vbl_ssh_allreg_mar.61199,2.04999995
vbl_ssh_allreg_mar.61200,2.06999993
vbl_ssh_allreg_mar.61201,2.06999993
vbl_ssh_allreg_mar.61202,2.04999995
vbl_ssh_allreg_mar.61203,2.02999997
vbl_ssh_allreg_mar.61204,1.99000001
vbl_ssh_allreg_mar.61205,1.89999998
vbl_ssh_allreg_mar.61206,1.75
vbl_ssh_allreg_mar.61207,1.82000005
vbl_ssh_allreg_mar.61208,2.01999998
vbl_ssh_allreg_mar.61209,2.23000002
vbl_ssh_allreg_mar.61210,2.3499999
vbl_ssh_allreg_mar.61211,2.43000007
vbl_ssh_allreg_mar.61212,2.49000001
vbl_ssh_allreg_mar.61213,2.53999996
vbl_ssh_allreg_mar.61214,2.57999992
vbl_ssh_allreg_mar.61215,2.55999994
vbl_ssh_allreg_mar.61216,2.50999999
vbl_ssh_allreg_mar.61217,2.52999997
vbl_ssh_allreg_mar.61218,2.5999999
vbl_ssh_allreg_mar.61219,2.66000009
vbl_ssh_allreg_mar.61220,2.71000004
vbl_ssh_allreg_mar.61221,2.74000001
vbl_ssh_allreg_mar.61222,2.76999998
vbl_ssh_allreg_mar.61223,2.78999996
vbl_ssh_allreg_mar.61224,2.80999994
vbl_ssh_allreg_mar.61225,2.82999992
vbl_ssh_allreg_mar.61226,2.8499999
vbl_ssh_allreg_mar.61227,2.8599999
vbl_ssh_allreg_mar.61228,2.88000011
vbl_ssh_allreg_mar.61229,2.88000011
vbl_ssh_allreg_mar.61230,1.00999999
vbl_ssh_allreg_mar.61231,1.30999994
vbl_ssh_allreg_mar.61232,1.30999994
vbl_ssh_allreg_mar.61233,1.15999997
vbl_ssh_allreg_mar.61234,1.41999996
vbl_ssh_allreg_mar.61235,1.5
vbl_ssh_allreg_mar.61236,1.74000001
vbl_ssh_allreg_mar.61237,1.79999995
vbl_ssh_allreg_mar.61238,1.87
vbl_ssh_allreg_mar.61239,1.88999999
vbl_ssh_allreg_mar.61240,1.90999997
vbl_ssh_allreg_mar.61241,1.92999995
vbl_ssh_allreg_mar.61242,1.96000004
vbl_ssh_allreg_mar.61243,1.99000001
vbl_ssh_allreg_mar.61244,2.00999999
vbl_ssh_allreg_mar.61245,2.00999999
vbl_ssh_allreg_mar.61246,2
vbl_ssh_allreg_mar.61247,1.97000003
vbl_ssh_allreg_mar.61248,1.91999996
vbl_ssh_allreg_mar.61249,1.83000004
vbl_ssh_allreg_mar.61250,1.65999997
vbl_ssh_allreg_mar.61251,1.94000006
vbl_ssh_allreg_mar.61252,2.16000009
vbl_ssh_allreg_mar.61253,2.32999992
vbl_ssh_allreg_mar.61254,2.42000008
vbl_ssh_allreg_mar.61255,2.50999999
vbl_ssh_allreg_mar.46,3.72000003
vbl_ssh_allreg_mar.61256,2.6099999
vbl_ssh_allreg_mar.61257,2.5999999
vbl_ssh_allreg_mar.61258,2.53999996
vbl_ssh_allreg_mar.61259,2.51999998
vbl_ssh_allreg_mar.61260,2.53999996
vbl_ssh_allreg_mar.61261,2.58999991
vbl_ssh_allreg_mar.61262,2.6400001
vbl_ssh_allreg_mar.61263,2.67000008
vbl_ssh_allreg_mar.61264,2.71000004
vbl_ssh_allreg_mar.61265,2.75
vbl_ssh_allreg_mar.61266,2.76999998
vbl_ssh_allreg_mar.61267,2.79999995
vbl_ssh_allreg_mar.61268,2.81999993
vbl_ssh_allreg_mar.61269,2.82999992
vbl_ssh_allreg_mar.61270,2.8499999
vbl_ssh_allreg_mar.61271,2.86999989
vbl_ssh_allreg_mar.61272,2.86999989
vbl_ssh_allreg_mar.61273,0.5
vbl_ssh_allreg_mar.61274,1
vbl_ssh_allreg_mar.61275,1.00999999
vbl_ssh_allreg_mar.61276,1.24000001
vbl_ssh_allreg_mar.61277,1.28999996
vbl_ssh_allreg_mar.61278,1.66999996
vbl_ssh_allreg_mar.61279,1.71000004
vbl_ssh_allreg_mar.61280,1.80999994
vbl_ssh_allreg_mar.61281,1.85000002
vbl_ssh_allreg_mar.61282,1.87
vbl_ssh_allreg_mar.61283,1.88999999
vbl_ssh_allreg_mar.61284,1.91999996
vbl_ssh_allreg_mar.61285,1.94000006
vbl_ssh_allreg_mar.61286,1.95000005
vbl_ssh_allreg_mar.61287,1.95000005
vbl_ssh_allreg_mar.61288,1.94000006
vbl_ssh_allreg_mar.61289,1.89999998
vbl_ssh_allreg_mar.61290,1.85000002
vbl_ssh_allreg_mar.61291,1.75
vbl_ssh_allreg_mar.61292,1.58000004
vbl_ssh_allreg_mar.61293,2.00999999
vbl_ssh_allreg_mar.61294,2.19000006
vbl_ssh_allreg_mar.61295,2.32999992
vbl_ssh_allreg_mar.61296,2.44000006
vbl_ssh_allreg_mar.61297,2.54999995
vbl_ssh_allreg_mar.61298,2.57999992
vbl_ssh_allreg_mar.61299,2.53999996
vbl_ssh_allreg_mar.61300,2.51999998
vbl_ssh_allreg_mar.61301,2.50999999
vbl_ssh_allreg_mar.61302,2.52999997
vbl_ssh_allreg_mar.61303,2.55999994
vbl_ssh_allreg_mar.61304,2.57999992
vbl_ssh_allreg_mar.61305,2.6099999
vbl_ssh_allreg_mar.61306,2.67000008
vbl_ssh_allreg_mar.61307,2.72000003
vbl_ssh_allreg_mar.61308,2.75
vbl_ssh_allreg_mar.61309,2.77999997
vbl_ssh_allreg_mar.61310,2.79999995
vbl_ssh_allreg_mar.61311,2.81999993
vbl_ssh_allreg_mar.61312,2.83999991
vbl_ssh_allreg_mar.61313,2.8599999
vbl_ssh_allreg_mar.61314,2.8599999
vbl_ssh_allreg_mar.61315,0.88999999
vbl_ssh_allreg_mar.61316,1.24000001
vbl_ssh_allreg_mar.61317,1.51999998
vbl_ssh_allreg_mar.61318,1.63
vbl_ssh_allreg_mar.61319,1.75
vbl_ssh_allreg_mar.61320,1.79999995
vbl_ssh_allreg_mar.61321,1.83000004
vbl_ssh_allreg_mar.61322,1.85000002
vbl_ssh_allreg_mar.61323,1.88
vbl_ssh_allreg_mar.61324,1.88999999
vbl_ssh_allreg_mar.61325,1.89999998
vbl_ssh_allreg_mar.61326,1.89999998
vbl_ssh_allreg_mar.61327,1.88
vbl_ssh_allreg_mar.61328,1.84000003
vbl_ssh_allreg_mar.61329,1.77999997
vbl_ssh_allreg_mar.61330,1.67999995
vbl_ssh_allreg_mar.61331,1.51999998
vbl_ssh_allreg_mar.61332,1.47000003
vbl_ssh_allreg_mar.61333,1.83000004
vbl_ssh_allreg_mar.61334,2.04999995
vbl_ssh_allreg_mar.61335,2.21000004
vbl_ssh_allreg_mar.61336,2.33999991
vbl_ssh_allreg_mar.61337,2.46000004
vbl_ssh_allreg_mar.61338,2.50999999
vbl_ssh_allreg_mar.61339,2.5
vbl_ssh_allreg_mar.61340,2.5
vbl_ssh_allreg_mar.61341,2.5
vbl_ssh_allreg_mar.61342,2.5
vbl_ssh_allreg_mar.61343,2.50999999
vbl_ssh_allreg_mar.61344,2.51999998
vbl_ssh_allreg_mar.61345,2.55999994
vbl_ssh_allreg_mar.61346,2.57999992
vbl_ssh_allreg_mar.61347,2.6400001
vbl_ssh_allreg_mar.61348,2.69000006
vbl_ssh_allreg_mar.61349,2.73000002
vbl_ssh_allreg_mar.61350,2.75999999
vbl_ssh_allreg_mar.61351,2.78999996
vbl_ssh_allreg_mar.61352,2.80999994
vbl_ssh_allreg_mar.61353,2.82999992
vbl_ssh_allreg_mar.61354,2.83999991
vbl_ssh_allreg_mar.61355,0.85000002
vbl_ssh_allreg_mar.61356,1.12
vbl_ssh_allreg_mar.61357,1.37
vbl_ssh_allreg_mar.61358,1.50999999
vbl_ssh_allreg_mar.61359,1.65999997
vbl_ssh_allreg_mar.61360,1.73000002
vbl_ssh_allreg_mar.61361,1.77999997
vbl_ssh_allreg_mar.61362,1.80999994
vbl_ssh_allreg_mar.61363,1.83000004
vbl_ssh_allreg_mar.61364,1.84000003
vbl_ssh_allreg_mar.61365,1.85000002
vbl_ssh_allreg_mar.61366,1.85000002
vbl_ssh_allreg_mar.61367,1.83000004
vbl_ssh_allreg_mar.61368,1.77999997
vbl_ssh_allreg_mar.61369,1.71000004
vbl_ssh_allreg_mar.61370,1.62
vbl_ssh_allreg_mar.61371,1.46000004
vbl_ssh_allreg_mar.61372,1.26999998
vbl_ssh_allreg_mar.61373,1.71000004
vbl_ssh_allreg_mar.61374,1.89999998
vbl_ssh_allreg_mar.61375,2.0999999
vbl_ssh_allreg_mar.61376,2.24000001
vbl_ssh_allreg_mar.61377,2.3499999
vbl_ssh_allreg_mar.61378,2.42000008
vbl_ssh_allreg_mar.61379,2.44000006
vbl_ssh_allreg_mar.61380,2.46000004
vbl_ssh_allreg_mar.61381,2.48000002
vbl_ssh_allreg_mar.61382,2.48000002
vbl_ssh_allreg_mar.61383,2.49000001
vbl_ssh_allreg_mar.61384,2.51999998
vbl_ssh_allreg_mar.61385,2.57999992
vbl_ssh_allreg_mar.61386,2.55999994
vbl_ssh_allreg_mar.61387,2.55999994
vbl_ssh_allreg_mar.61388,2.63000011
vbl_ssh_allreg_mar.61389,2.68000007
vbl_ssh_allreg_mar.61390,2.72000003
vbl_ssh_allreg_mar.61391,2.75
vbl_ssh_allreg_mar.61392,2.76999998
vbl_ssh_allreg_mar.61393,2.79999995
vbl_ssh_allreg_mar.61394,2.81999993
vbl_ssh_allreg_mar.61395,2.81999993
vbl_ssh_allreg_mar.61397,1.11000001
vbl_ssh_allreg_mar.61398,1.35000002
vbl_ssh_allreg_mar.61399,1.57000005
vbl_ssh_allreg_mar.61400,1.64999998
vbl_ssh_allreg_mar.61401,1.72000003
vbl_ssh_allreg_mar.61402,1.75999999
vbl_ssh_allreg_mar.61403,1.77999997
vbl_ssh_allreg_mar.61404,1.79999995
vbl_ssh_allreg_mar.61405,1.79999995
vbl_ssh_allreg_mar.61406,1.79999995
vbl_ssh_allreg_mar.61407,1.77999997
vbl_ssh_allreg_mar.61408,1.73000002
vbl_ssh_allreg_mar.61409,1.66999996
vbl_ssh_allreg_mar.61410,1.57000005
vbl_ssh_allreg_mar.61411,1.39999998
vbl_ssh_allreg_mar.61412,1.46000004
vbl_ssh_allreg_mar.61413,1.75999999
vbl_ssh_allreg_mar.61414,1.97000003
vbl_ssh_allreg_mar.61415,2.13000011
vbl_ssh_allreg_mar.61416,2.25
vbl_ssh_allreg_mar.61417,2.31999993
vbl_ssh_allreg_mar.61418,2.36999989
vbl_ssh_allreg_mar.61419,2.42000008
vbl_ssh_allreg_mar.61420,2.45000005
vbl_ssh_allreg_mar.61421,2.46000004
vbl_ssh_allreg_mar.61422,2.47000003
vbl_ssh_allreg_mar.61423,2.49000001
vbl_ssh_allreg_mar.61424,2.54999995
vbl_ssh_allreg_mar.61425,2.57999992
vbl_ssh_allreg_mar.61426,2.54999995
vbl_ssh_allreg_mar.61427,2.57999992
vbl_ssh_allreg_mar.61428,2.63000011
vbl_ssh_allreg_mar.61429,2.67000008
vbl_ssh_allreg_mar.61430,2.71000004
vbl_ssh_allreg_mar.47,3.72000003
vbl_ssh_allreg_mar.61431,2.74000001
vbl_ssh_allreg_mar.61432,2.75999999
vbl_ssh_allreg_mar.61433,2.78999996
vbl_ssh_allreg_mar.61434,2.80999994
vbl_ssh_allreg_mar.61435,2.81999993
vbl_ssh_allreg_mar.61436,0.86000001
vbl_ssh_allreg_mar.61437,1.22000003
vbl_ssh_allreg_mar.61438,1.45000005
vbl_ssh_allreg_mar.61439,1.53999996
vbl_ssh_allreg_mar.61440,1.64999998
vbl_ssh_allreg_mar.61441,1.70000005
vbl_ssh_allreg_mar.61442,1.74000001
vbl_ssh_allreg_mar.61443,1.75
vbl_ssh_allreg_mar.61444,1.75999999
vbl_ssh_allreg_mar.61445,1.75
vbl_ssh_allreg_mar.61446,1.73000002
vbl_ssh_allreg_mar.61447,1.69000006
vbl_ssh_allreg_mar.61448,1.63
vbl_ssh_allreg_mar.61449,1.52999997
vbl_ssh_allreg_mar.61450,1.35000002
vbl_ssh_allreg_mar.61451,1.03999996
vbl_ssh_allreg_mar.61452,1.42999995
vbl_ssh_allreg_mar.61453,1.85000002
vbl_ssh_allreg_mar.61454,2.00999999
vbl_ssh_allreg_mar.61455,2.1500001
vbl_ssh_allreg_mar.61456,2.24000001
vbl_ssh_allreg_mar.61457,2.31999993
vbl_ssh_allreg_mar.61458,2.38000011
vbl_ssh_allreg_mar.61459,2.42000008
vbl_ssh_allreg_mar.61460,2.44000006
vbl_ssh_allreg_mar.61461,2.44000006
vbl_ssh_allreg_mar.61462,2.46000004
vbl_ssh_allreg_mar.61463,2.5
vbl_ssh_allreg_mar.61464,2.54999995
vbl_ssh_allreg_mar.61465,2.53999996
vbl_ssh_allreg_mar.61466,2.55999994
vbl_ssh_allreg_mar.61467,2.58999991
vbl_ssh_allreg_mar.61468,2.63000011
vbl_ssh_allreg_mar.61469,2.67000008
vbl_ssh_allreg_mar.61470,2.70000005
vbl_ssh_allreg_mar.61471,2.73000002
vbl_ssh_allreg_mar.61472,2.75
vbl_ssh_allreg_mar.61473,2.77999997
vbl_ssh_allreg_mar.61474,2.79999995
vbl_ssh_allreg_mar.61475,2.80999994
vbl_ssh_allreg_mar.61476,1.44000006
vbl_ssh_allreg_mar.61477,1.57000005
vbl_ssh_allreg_mar.61478,1.63999999
vbl_ssh_allreg_mar.61479,1.67999995
vbl_ssh_allreg_mar.61480,1.71000004
vbl_ssh_allreg_mar.61481,1.71000004
vbl_ssh_allreg_mar.61482,1.70000005
vbl_ssh_allreg_mar.61483,1.69000006
vbl_ssh_allreg_mar.61484,1.64999998
vbl_ssh_allreg_mar.61485,1.59000003
vbl_ssh_allreg_mar.61486,1.5
vbl_ssh_allreg_mar.61487,1.33000004
vbl_ssh_allreg_mar.61488,1.11000001
vbl_ssh_allreg_mar.61489,1.20000005
vbl_ssh_allreg_mar.61490,1.65999997
vbl_ssh_allreg_mar.61491,1.86000001
vbl_ssh_allreg_mar.61492,2.03999996
vbl_ssh_allreg_mar.61493,2.16000009
vbl_ssh_allreg_mar.61494,2.25999999
vbl_ssh_allreg_mar.61495,2.32999992
vbl_ssh_allreg_mar.61496,2.38000011
vbl_ssh_allreg_mar.61497,2.4000001
vbl_ssh_allreg_mar.61498,2.41000009
vbl_ssh_allreg_mar.61499,2.42000008
vbl_ssh_allreg_mar.48,3.73000002
vbl_ssh_allreg_mar.61500,2.46000004
vbl_ssh_allreg_mar.61501,2.50999999
vbl_ssh_allreg_mar.61502,2.50999999
vbl_ssh_allreg_mar.61503,2.52999997
vbl_ssh_allreg_mar.61504,2.55999994
vbl_ssh_allreg_mar.61505,2.58999991
vbl_ssh_allreg_mar.61506,2.63000011
vbl_ssh_allreg_mar.61507,2.66000009
vbl_ssh_allreg_mar.61508,2.70000005
vbl_ssh_allreg_mar.61509,2.72000003
vbl_ssh_allreg_mar.61510,2.75
vbl_ssh_allreg_mar.61511,2.76999998
vbl_ssh_allreg_mar.61512,2.77999997
vbl_ssh_allreg_mar.61513,1.44000006
vbl_ssh_allreg_mar.61514,1.57000005
vbl_ssh_allreg_mar.61515,1.63
vbl_ssh_allreg_mar.61516,1.64999998
vbl_ssh_allreg_mar.61517,1.65999997
vbl_ssh_allreg_mar.61518,1.65999997
vbl_ssh_allreg_mar.61519,1.64999998
vbl_ssh_allreg_mar.61520,1.61000001
vbl_ssh_allreg_mar.61521,1.55999994
vbl_ssh_allreg_mar.61522,1.47000003
vbl_ssh_allreg_mar.61523,1.33000004
vbl_ssh_allreg_mar.61524,1.14999998
vbl_ssh_allreg_mar.61525,0.89999998
vbl_ssh_allreg_mar.61526,0.93000001
vbl_ssh_allreg_mar.61527,1.32000005
vbl_ssh_allreg_mar.61528,1.39999998
vbl_ssh_allreg_mar.61529,1.86000001
vbl_ssh_allreg_mar.61530,2.01999998
vbl_ssh_allreg_mar.61531,2.16000009
vbl_ssh_allreg_mar.61532,2.25999999
vbl_ssh_allreg_mar.61533,2.31999993
vbl_ssh_allreg_mar.49,3.73000002
vbl_ssh_allreg_mar.61534,2.3599999
vbl_ssh_allreg_mar.61535,2.36999989
vbl_ssh_allreg_mar.61536,2.4000001
vbl_ssh_allreg_mar.61537,2.43000007
vbl_ssh_allreg_mar.61538,2.48000002
vbl_ssh_allreg_mar.61539,2.5
vbl_ssh_allreg_mar.61540,2.50999999
vbl_ssh_allreg_mar.61541,2.53999996
vbl_ssh_allreg_mar.61542,2.56999993
vbl_ssh_allreg_mar.61543,2.5999999
vbl_ssh_allreg_mar.61544,2.63000011
vbl_ssh_allreg_mar.61545,2.66000009
vbl_ssh_allreg_mar.61546,2.69000006
vbl_ssh_allreg_mar.61547,2.72000003
vbl_ssh_allreg_mar.61548,2.74000001
vbl_ssh_allreg_mar.61549,2.76999998
vbl_ssh_allreg_mar.61550,2.76999998
vbl_ssh_allreg_mar.61551,1.30999994
vbl_ssh_allreg_mar.61552,1.46000004
vbl_ssh_allreg_mar.61553,1.54999995
vbl_ssh_allreg_mar.61554,1.59000003
vbl_ssh_allreg_mar.61555,1.61000001
vbl_ssh_allreg_mar.61556,1.61000001
vbl_ssh_allreg_mar.61557,1.60000002
vbl_ssh_allreg_mar.61558,1.57000005
vbl_ssh_allreg_mar.61559,1.51999998
vbl_ssh_allreg_mar.61560,1.45000005
vbl_ssh_allreg_mar.61561,1.32000005
vbl_ssh_allreg_mar.61562,1.15999997
vbl_ssh_allreg_mar.61563,0.94999999
vbl_ssh_allreg_mar.61564,0.74000001
vbl_ssh_allreg_mar.61565,0.95999998
vbl_ssh_allreg_mar.61566,1.5
vbl_ssh_allreg_mar.61567,1.78999996
vbl_ssh_allreg_mar.50,3.73000002
vbl_ssh_allreg_mar.61568,2.05999994
vbl_ssh_allreg_mar.61569,2.16000009
vbl_ssh_allreg_mar.61570,2.25
vbl_ssh_allreg_mar.61571,2.29999995
vbl_ssh_allreg_mar.61572,2.32999992
vbl_ssh_allreg_mar.61573,2.36999989
vbl_ssh_allreg_mar.61574,2.41000009
vbl_ssh_allreg_mar.61575,2.45000005
vbl_ssh_allreg_mar.61576,2.48000002
vbl_ssh_allreg_mar.61577,2.5
vbl_ssh_allreg_mar.61578,2.51999998
vbl_ssh_allreg_mar.61579,2.54999995
vbl_ssh_allreg_mar.61580,2.56999993
vbl_ssh_allreg_mar.61581,2.5999999
vbl_ssh_allreg_mar.61582,2.63000011
vbl_ssh_allreg_mar.61583,2.66000009
vbl_ssh_allreg_mar.61584,2.69000006
