FID,sep_ssh
vbl_ssh_allreg_sep.61005,1.80999994
vbl_ssh_allreg_sep.61006,1.83000004
vbl_ssh_allreg_sep.61007,1.86000001
vbl_ssh_allreg_sep.61008,1.88
vbl_ssh_allreg_sep.61009,1.92999995
vbl_ssh_allreg_sep.61010,1.98000002
vbl_ssh_allreg_sep.61011,2.02999997
vbl_ssh_allreg_sep.61012,2.05999994
vbl_ssh_allreg_sep.61013,2.0999999
vbl_ssh_allreg_sep.61014,2.13000011
vbl_ssh_allreg_sep.61015,2.1500001
vbl_ssh_allreg_sep.61016,2.17000008
vbl_ssh_allreg_sep.61017,2.19000006
vbl_ssh_allreg_sep.61018,2.20000005
vbl_ssh_allreg_sep.61019,2.22000003
vbl_ssh_allreg_sep.61020,2.23000002
vbl_ssh_allreg_sep.61021,2.24000001
vbl_ssh_allreg_sep.61022,2.25999999
vbl_ssh_allreg_sep.61023,2.26999998
vbl_ssh_allreg_sep.61024,2.27999997
vbl_ssh_allreg_sep.61025,2.28999996
vbl_ssh_allreg_sep.61026,2.30999994
vbl_ssh_allreg_sep.61027,2.31999993
vbl_ssh_allreg_sep.61028,2.32999992
vbl_ssh_allreg_sep.61029,2.33999991
vbl_ssh_allreg_sep.61030,2.33999991
vbl_ssh_allreg_sep.61031,2.3499999
vbl_ssh_allreg_sep.61032,2.3599999
vbl_ssh_allreg_sep.61033,1.19000006
vbl_ssh_allreg_sep.61034,1.30999994
vbl_ssh_allreg_sep.61035,1.29999995
vbl_ssh_allreg_sep.61036,1.47000003
vbl_ssh_allreg_sep.61037,1.60000002
vbl_ssh_allreg_sep.61038,1.60000002
vbl_ssh_allreg_sep.61039,1.63
vbl_ssh_allreg_sep.61040,1.62
vbl_ssh_allreg_sep.61041,1.54999995
vbl_ssh_allreg_sep.61042,1.54999995
vbl_ssh_allreg_sep.61043,1.41999996
vbl_ssh_allreg_sep.61044,1.51999998
vbl_ssh_allreg_sep.61045,1.53999996
vbl_ssh_allreg_sep.61046,1.63
vbl_ssh_allreg_sep.61047,1.72000003
vbl_ssh_allreg_sep.43,2.53999996
vbl_ssh_allreg_sep.61048,1.77999997
vbl_ssh_allreg_sep.61049,1.80999994
vbl_ssh_allreg_sep.61050,1.82000005
vbl_ssh_allreg_sep.61051,1.80999994
vbl_ssh_allreg_sep.61052,1.78999996
vbl_ssh_allreg_sep.61053,1.78999996
vbl_ssh_allreg_sep.61054,1.78999996
vbl_ssh_allreg_sep.61055,1.78999996
vbl_ssh_allreg_sep.61056,1.78999996
vbl_ssh_allreg_sep.61057,1.78999996
vbl_ssh_allreg_sep.61058,1.83000004
vbl_ssh_allreg_sep.61059,1.86000001
vbl_ssh_allreg_sep.61060,1.91999996
vbl_ssh_allreg_sep.61061,1.98000002
vbl_ssh_allreg_sep.61062,2.02999997
vbl_ssh_allreg_sep.61063,2.06999993
vbl_ssh_allreg_sep.61064,2.0999999
vbl_ssh_allreg_sep.61065,2.11999989
vbl_ssh_allreg_sep.61066,2.1400001
vbl_ssh_allreg_sep.61067,2.1500001
vbl_ssh_allreg_sep.61068,2.17000008
vbl_ssh_allreg_sep.61069,2.19000006
vbl_ssh_allreg_sep.61070,2.21000004
vbl_ssh_allreg_sep.61071,2.23000002
vbl_ssh_allreg_sep.61072,2.24000001
vbl_ssh_allreg_sep.61073,2.25999999
vbl_ssh_allreg_sep.61074,2.26999998
vbl_ssh_allreg_sep.61075,2.27999997
vbl_ssh_allreg_sep.61076,2.28999996
vbl_ssh_allreg_sep.61077,2.29999995
vbl_ssh_allreg_sep.61078,2.30999994
vbl_ssh_allreg_sep.61079,2.31999993
vbl_ssh_allreg_sep.61080,2.32999992
vbl_ssh_allreg_sep.61081,2.33999991
vbl_ssh_allreg_sep.44,2.53999996
vbl_ssh_allreg_sep.61082,2.3499999
vbl_ssh_allreg_sep.61083,0.68000001
vbl_ssh_allreg_sep.61084,1.05999994
vbl_ssh_allreg_sep.61085,1.08000004
vbl_ssh_allreg_sep.61086,0.94999999
vbl_ssh_allreg_sep.61087,1.38999999
vbl_ssh_allreg_sep.61088,1.50999999
vbl_ssh_allreg_sep.61089,1.53999996
vbl_ssh_allreg_sep.61090,1.58000004
vbl_ssh_allreg_sep.61091,1.59000003
vbl_ssh_allreg_sep.61092,1.55999994
vbl_ssh_allreg_sep.61093,1.54999995
vbl_ssh_allreg_sep.61094,1.5
vbl_ssh_allreg_sep.61095,1.54999995
vbl_ssh_allreg_sep.61096,1.54999995
vbl_ssh_allreg_sep.61097,1.61000001
vbl_ssh_allreg_sep.61098,1.66999996
vbl_ssh_allreg_sep.61099,1.73000002
vbl_ssh_allreg_sep.61100,1.75999999
vbl_ssh_allreg_sep.61101,1.77999997
vbl_ssh_allreg_sep.61102,1.77999997
vbl_ssh_allreg_sep.61103,1.77999997
vbl_ssh_allreg_sep.61104,1.76999998
vbl_ssh_allreg_sep.61105,1.75999999
vbl_ssh_allreg_sep.61106,1.73000002
vbl_ssh_allreg_sep.61107,1.67999995
vbl_ssh_allreg_sep.61108,1.53999996
vbl_ssh_allreg_sep.61109,1.50999999
vbl_ssh_allreg_sep.61110,1.74000001
vbl_ssh_allreg_sep.61111,1.83000004
vbl_ssh_allreg_sep.61112,1.90999997
vbl_ssh_allreg_sep.61113,1.98000002
vbl_ssh_allreg_sep.61114,2.02999997
vbl_ssh_allreg_sep.61115,2.05999994
vbl_ssh_allreg_sep.61116,2.07999992
vbl_ssh_allreg_sep.61117,2.0999999
vbl_ssh_allreg_sep.61118,2.1099999
vbl_ssh_allreg_sep.61119,2.1099999
vbl_ssh_allreg_sep.61120,2.1400001
vbl_ssh_allreg_sep.61121,2.17000008
vbl_ssh_allreg_sep.61122,2.20000005
vbl_ssh_allreg_sep.61123,2.22000003
vbl_ssh_allreg_sep.61124,2.24000001
vbl_ssh_allreg_sep.61125,2.25
vbl_ssh_allreg_sep.61126,2.26999998
vbl_ssh_allreg_sep.61127,2.27999997
vbl_ssh_allreg_sep.61128,2.28999996
vbl_ssh_allreg_sep.61129,2.29999995
vbl_ssh_allreg_sep.61130,2.30999994
vbl_ssh_allreg_sep.61131,2.31999993
vbl_ssh_allreg_sep.61132,2.33999991
vbl_ssh_allreg_sep.61133,2.33999991
vbl_ssh_allreg_sep.61134,0.72000003
vbl_ssh_allreg_sep.61135,0.97000003
vbl_ssh_allreg_sep.61136,1.01999998
vbl_ssh_allreg_sep.61137,0.93000001
vbl_ssh_allreg_sep.61138,1.34000003
vbl_ssh_allreg_sep.61139,1.40999997
vbl_ssh_allreg_sep.61140,1.48000002
vbl_ssh_allreg_sep.61141,1.51999998
vbl_ssh_allreg_sep.61142,1.53999996
vbl_ssh_allreg_sep.61143,1.53999996
vbl_ssh_allreg_sep.61144,1.54999995
vbl_ssh_allreg_sep.61145,1.53999996
vbl_ssh_allreg_sep.61146,1.57000005
vbl_ssh_allreg_sep.61147,1.57000005
vbl_ssh_allreg_sep.61148,1.60000002
vbl_ssh_allreg_sep.61149,1.63999999
vbl_ssh_allreg_sep.61150,1.69000006
vbl_ssh_allreg_sep.61151,1.72000003
vbl_ssh_allreg_sep.61153,1.75
vbl_ssh_allreg_sep.61154,1.75
vbl_ssh_allreg_sep.61155,1.74000001
vbl_ssh_allreg_sep.61156,1.72000003
vbl_ssh_allreg_sep.61157,1.66999996
vbl_ssh_allreg_sep.61158,1.57000005
vbl_ssh_allreg_sep.61159,1.60000002
vbl_ssh_allreg_sep.61160,1.73000002
vbl_ssh_allreg_sep.61161,1.82000005
vbl_ssh_allreg_sep.61162,1.90999997
vbl_ssh_allreg_sep.61163,1.98000002
vbl_ssh_allreg_sep.61164,2.01999998
vbl_ssh_allreg_sep.61165,2.04999995
vbl_ssh_allreg_sep.61166,2.05999994
vbl_ssh_allreg_sep.61167,2.03999996
vbl_ssh_allreg_sep.61168,2.01999998
vbl_ssh_allreg_sep.61169,2.03999996
vbl_ssh_allreg_sep.61170,2.07999992
vbl_ssh_allreg_sep.61171,2.1400001
vbl_ssh_allreg_sep.61172,2.19000006
vbl_ssh_allreg_sep.61173,2.22000003
vbl_ssh_allreg_sep.61174,2.24000001
vbl_ssh_allreg_sep.61175,2.25
vbl_ssh_allreg_sep.61176,2.26999998
vbl_ssh_allreg_sep.61177,2.27999997
vbl_ssh_allreg_sep.61178,2.28999996
vbl_ssh_allreg_sep.61179,2.29999995
vbl_ssh_allreg_sep.61180,2.30999994
vbl_ssh_allreg_sep.61181,2.32999992
vbl_ssh_allreg_sep.61182,2.32999992
vbl_ssh_allreg_sep.61183,0.83999997
vbl_ssh_allreg_sep.61184,0.92000002
vbl_ssh_allreg_sep.61185,0.85000002
vbl_ssh_allreg_sep.61186,1.17999995
vbl_ssh_allreg_sep.45,2.53999996
vbl_ssh_allreg_sep.61187,1.34000003
vbl_ssh_allreg_sep.61188,1.38999999
vbl_ssh_allreg_sep.61189,1.46000004
vbl_ssh_allreg_sep.61190,1.44000006
vbl_ssh_allreg_sep.61191,1.50999999
vbl_ssh_allreg_sep.61192,1.51999998
vbl_ssh_allreg_sep.61193,1.53999996
vbl_ssh_allreg_sep.61194,1.58000004
vbl_ssh_allreg_sep.61195,1.58000004
vbl_ssh_allreg_sep.61196,1.59000003
vbl_ssh_allreg_sep.61197,1.62
vbl_ssh_allreg_sep.61198,1.64999998
vbl_ssh_allreg_sep.61199,1.69000006
vbl_ssh_allreg_sep.61200,1.71000004
vbl_ssh_allreg_sep.61201,1.72000003
vbl_ssh_allreg_sep.61202,1.72000003
vbl_ssh_allreg_sep.61203,1.70000005
vbl_ssh_allreg_sep.61204,1.66999996
vbl_ssh_allreg_sep.61205,1.61000001
vbl_ssh_allreg_sep.61206,1.48000002
vbl_ssh_allreg_sep.61207,1.51999998
vbl_ssh_allreg_sep.61208,1.69000006
vbl_ssh_allreg_sep.61209,1.85000002
vbl_ssh_allreg_sep.61210,1.92999995
vbl_ssh_allreg_sep.61211,1.99000001
vbl_ssh_allreg_sep.61212,2.01999998
vbl_ssh_allreg_sep.61213,2.04999995
vbl_ssh_allreg_sep.61214,2.08999991
vbl_ssh_allreg_sep.61215,2.07999992
vbl_ssh_allreg_sep.61216,2.04999995
vbl_ssh_allreg_sep.61217,2.06999993
vbl_ssh_allreg_sep.61218,2.11999989
vbl_ssh_allreg_sep.61219,2.17000008
vbl_ssh_allreg_sep.61220,2.20000005
vbl_ssh_allreg_sep.61221,2.22000003
vbl_ssh_allreg_sep.61222,2.24000001
vbl_ssh_allreg_sep.61223,2.25999999
vbl_ssh_allreg_sep.61224,2.26999998
vbl_ssh_allreg_sep.61225,2.27999997
vbl_ssh_allreg_sep.61226,2.28999996
vbl_ssh_allreg_sep.61227,2.30999994
vbl_ssh_allreg_sep.61228,2.31999993
vbl_ssh_allreg_sep.61229,2.31999993
vbl_ssh_allreg_sep.61230,0.88
vbl_ssh_allreg_sep.61231,1.16999996
vbl_ssh_allreg_sep.61232,1.16999996
vbl_ssh_allreg_sep.61233,1.00999999
vbl_ssh_allreg_sep.61234,1.23000002
vbl_ssh_allreg_sep.61235,1.26999998
vbl_ssh_allreg_sep.61236,1.45000005
vbl_ssh_allreg_sep.61237,1.5
vbl_ssh_allreg_sep.61238,1.55999994
vbl_ssh_allreg_sep.61239,1.57000005
vbl_ssh_allreg_sep.61240,1.58000004
vbl_ssh_allreg_sep.61241,1.60000002
vbl_ssh_allreg_sep.61242,1.62
vbl_ssh_allreg_sep.61243,1.64999998
vbl_ssh_allreg_sep.61244,1.66999996
vbl_ssh_allreg_sep.61245,1.67999995
vbl_ssh_allreg_sep.61246,1.67999995
vbl_ssh_allreg_sep.61247,1.65999997
vbl_ssh_allreg_sep.61248,1.63
vbl_ssh_allreg_sep.61249,1.54999995
vbl_ssh_allreg_sep.61250,1.40999997
vbl_ssh_allreg_sep.61251,1.59000003
vbl_ssh_allreg_sep.61252,1.76999998
vbl_ssh_allreg_sep.61253,1.89999998
vbl_ssh_allreg_sep.61254,1.97000003
vbl_ssh_allreg_sep.61255,2.02999997
vbl_ssh_allreg_sep.46,2.54999995
vbl_ssh_allreg_sep.61256,2.1099999
vbl_ssh_allreg_sep.61257,2.1099999
vbl_ssh_allreg_sep.61258,2.06999993
vbl_ssh_allreg_sep.61259,2.04999995
vbl_ssh_allreg_sep.61260,2.06999993
vbl_ssh_allreg_sep.61261,2.1099999
vbl_ssh_allreg_sep.61262,2.1500001
vbl_ssh_allreg_sep.61263,2.17000008
vbl_ssh_allreg_sep.61264,2.20000005
vbl_ssh_allreg_sep.61265,2.22000003
vbl_ssh_allreg_sep.61266,2.24000001
vbl_ssh_allreg_sep.61267,2.25999999
vbl_ssh_allreg_sep.61268,2.26999998
vbl_ssh_allreg_sep.61269,2.27999997
vbl_ssh_allreg_sep.61270,2.29999995
vbl_ssh_allreg_sep.61271,2.30999994
vbl_ssh_allreg_sep.61272,2.31999993
vbl_ssh_allreg_sep.61273,0.41999999
vbl_ssh_allreg_sep.61274,0.92000002
vbl_ssh_allreg_sep.61275,0.92000002
vbl_ssh_allreg_sep.61276,1.02999997
vbl_ssh_allreg_sep.61277,1.04999995
vbl_ssh_allreg_sep.61278,1.39999998
vbl_ssh_allreg_sep.61279,1.44000006
vbl_ssh_allreg_sep.61280,1.51999998
vbl_ssh_allreg_sep.61281,1.54999995
vbl_ssh_allreg_sep.61282,1.55999994
vbl_ssh_allreg_sep.61283,1.58000004
vbl_ssh_allreg_sep.61284,1.60000002
vbl_ssh_allreg_sep.61285,1.62
vbl_ssh_allreg_sep.61286,1.63
vbl_ssh_allreg_sep.61287,1.63999999
vbl_ssh_allreg_sep.61288,1.63999999
vbl_ssh_allreg_sep.61289,1.62
vbl_ssh_allreg_sep.61290,1.58000004
vbl_ssh_allreg_sep.61291,1.5
vbl_ssh_allreg_sep.61292,1.35000002
vbl_ssh_allreg_sep.61293,1.62
vbl_ssh_allreg_sep.61294,1.77999997
vbl_ssh_allreg_sep.61295,1.88999999
vbl_ssh_allreg_sep.61296,1.97000003
vbl_ssh_allreg_sep.61297,2.05999994
vbl_ssh_allreg_sep.61298,2.08999991
vbl_ssh_allreg_sep.61299,2.06999993
vbl_ssh_allreg_sep.61300,2.04999995
vbl_ssh_allreg_sep.61301,2.04999995
vbl_ssh_allreg_sep.61302,2.06999993
vbl_ssh_allreg_sep.61303,2.08999991
vbl_ssh_allreg_sep.61304,2.0999999
vbl_ssh_allreg_sep.61305,2.13000011
vbl_ssh_allreg_sep.61306,2.18000007
vbl_ssh_allreg_sep.61307,2.21000004
vbl_ssh_allreg_sep.61308,2.23000002
vbl_ssh_allreg_sep.61309,2.25
vbl_ssh_allreg_sep.61310,2.25999999
vbl_ssh_allreg_sep.61311,2.26999998
vbl_ssh_allreg_sep.61312,2.28999996
vbl_ssh_allreg_sep.61313,2.29999995
vbl_ssh_allreg_sep.61314,2.30999994
vbl_ssh_allreg_sep.61315,0.69
vbl_ssh_allreg_sep.61316,1.01999998
vbl_ssh_allreg_sep.61317,1.27999997
vbl_ssh_allreg_sep.61318,1.38
vbl_ssh_allreg_sep.61319,1.48000002
vbl_ssh_allreg_sep.61320,1.51999998
vbl_ssh_allreg_sep.61321,1.53999996
vbl_ssh_allreg_sep.61322,1.55999994
vbl_ssh_allreg_sep.61323,1.57000005
vbl_ssh_allreg_sep.61324,1.59000003
vbl_ssh_allreg_sep.61325,1.60000002
vbl_ssh_allreg_sep.61326,1.60000002
vbl_ssh_allreg_sep.61327,1.59000003
vbl_ssh_allreg_sep.61328,1.57000005
vbl_ssh_allreg_sep.61329,1.52999997
vbl_ssh_allreg_sep.61330,1.45000005
vbl_ssh_allreg_sep.61331,1.29999995
vbl_ssh_allreg_sep.61332,1.13
vbl_ssh_allreg_sep.61333,1.46000004
vbl_ssh_allreg_sep.61334,1.64999998
vbl_ssh_allreg_sep.61335,1.79999995
vbl_ssh_allreg_sep.61336,1.89999998
vbl_ssh_allreg_sep.61337,1.99000001
vbl_ssh_allreg_sep.61338,2.03999996
vbl_ssh_allreg_sep.61339,2.02999997
vbl_ssh_allreg_sep.61340,2.02999997
vbl_ssh_allreg_sep.61341,2.02999997
vbl_ssh_allreg_sep.61342,2.03999996
vbl_ssh_allreg_sep.61343,2.04999995
vbl_ssh_allreg_sep.61344,2.05999994
vbl_ssh_allreg_sep.61345,2.08999991
vbl_ssh_allreg_sep.61346,2.1099999
vbl_ssh_allreg_sep.61347,2.16000009
vbl_ssh_allreg_sep.61348,2.19000006
vbl_ssh_allreg_sep.61349,2.21000004
vbl_ssh_allreg_sep.61350,2.23000002
vbl_ssh_allreg_sep.61351,2.25
vbl_ssh_allreg_sep.61352,2.25999999
vbl_ssh_allreg_sep.61353,2.27999997
vbl_ssh_allreg_sep.61354,2.28999996
vbl_ssh_allreg_sep.61355,0.69
vbl_ssh_allreg_sep.61356,0.94
vbl_ssh_allreg_sep.61357,1.17999995
vbl_ssh_allreg_sep.61358,1.28999996
vbl_ssh_allreg_sep.61359,1.41999996
vbl_ssh_allreg_sep.61360,1.48000002
vbl_ssh_allreg_sep.61361,1.50999999
vbl_ssh_allreg_sep.61362,1.52999997
vbl_ssh_allreg_sep.61363,1.54999995
vbl_ssh_allreg_sep.61364,1.55999994
vbl_ssh_allreg_sep.61365,1.55999994
vbl_ssh_allreg_sep.61366,1.55999994
vbl_ssh_allreg_sep.61367,1.54999995
vbl_ssh_allreg_sep.61368,1.52999997
vbl_ssh_allreg_sep.61369,1.48000002
vbl_ssh_allreg_sep.61370,1.39999998
vbl_ssh_allreg_sep.61371,1.25999999
vbl_ssh_allreg_sep.61372,0.99000001
vbl_ssh_allreg_sep.61373,1.36000001
vbl_ssh_allreg_sep.61374,1.52999997
vbl_ssh_allreg_sep.61375,1.70000005
vbl_ssh_allreg_sep.61376,1.82000005
vbl_ssh_allreg_sep.61377,1.90999997
vbl_ssh_allreg_sep.61378,1.97000003
vbl_ssh_allreg_sep.61379,1.99000001
vbl_ssh_allreg_sep.61380,2
vbl_ssh_allreg_sep.61381,2
vbl_ssh_allreg_sep.61382,2.00999999
vbl_ssh_allreg_sep.61383,2.02999997
vbl_ssh_allreg_sep.61384,2.04999995
vbl_ssh_allreg_sep.61385,2.08999991
vbl_ssh_allreg_sep.61386,2.07999992
vbl_ssh_allreg_sep.61387,2.08999991
vbl_ssh_allreg_sep.61388,2.1400001
vbl_ssh_allreg_sep.61389,2.18000007
vbl_ssh_allreg_sep.61390,2.20000005
vbl_ssh_allreg_sep.61391,2.22000003
vbl_ssh_allreg_sep.61392,2.24000001
vbl_ssh_allreg_sep.61393,2.25999999
vbl_ssh_allreg_sep.61394,2.26999998
vbl_ssh_allreg_sep.61395,2.27999997
vbl_ssh_allreg_sep.61397,0.95999998
vbl_ssh_allreg_sep.61398,1.15999997
vbl_ssh_allreg_sep.61399,1.35000002
vbl_ssh_allreg_sep.61400,1.40999997
vbl_ssh_allreg_sep.61401,1.47000003
vbl_ssh_allreg_sep.61402,1.5
vbl_ssh_allreg_sep.61403,1.51999998
vbl_ssh_allreg_sep.61404,1.52999997
vbl_ssh_allreg_sep.61405,1.52999997
vbl_ssh_allreg_sep.61406,1.52999997
vbl_ssh_allreg_sep.61407,1.51999998
vbl_ssh_allreg_sep.61408,1.49000001
vbl_ssh_allreg_sep.61409,1.44000006
vbl_ssh_allreg_sep.61410,1.37
vbl_ssh_allreg_sep.61411,1.22000003
vbl_ssh_allreg_sep.61412,1.17999995
vbl_ssh_allreg_sep.61413,1.40999997
vbl_ssh_allreg_sep.61414,1.59000003
vbl_ssh_allreg_sep.61415,1.74000001
vbl_ssh_allreg_sep.61416,1.83000004
vbl_ssh_allreg_sep.61417,1.88999999
vbl_ssh_allreg_sep.61418,1.92999995
vbl_ssh_allreg_sep.61419,1.96000004
vbl_ssh_allreg_sep.61420,1.98000002
vbl_ssh_allreg_sep.61421,1.99000001
vbl_ssh_allreg_sep.61422,2.00999999
vbl_ssh_allreg_sep.61423,2.02999997
vbl_ssh_allreg_sep.61424,2.07999992
vbl_ssh_allreg_sep.61425,2.08999991
vbl_ssh_allreg_sep.61426,2.06999993
vbl_ssh_allreg_sep.61427,2.0999999
vbl_ssh_allreg_sep.61428,2.1400001
vbl_ssh_allreg_sep.61429,2.17000008
vbl_ssh_allreg_sep.61430,2.19000006
vbl_ssh_allreg_sep.47,2.54999995
vbl_ssh_allreg_sep.61431,2.21000004
vbl_ssh_allreg_sep.61432,2.23000002
vbl_ssh_allreg_sep.61433,2.25
vbl_ssh_allreg_sep.61434,2.26999998
vbl_ssh_allreg_sep.61435,2.26999998
vbl_ssh_allreg_sep.61436,0.74000001
vbl_ssh_allreg_sep.61437,1.04999995
vbl_ssh_allreg_sep.61438,1.25999999
vbl_ssh_allreg_sep.61439,1.34000003
vbl_ssh_allreg_sep.61440,1.42999995
vbl_ssh_allreg_sep.61441,1.46000004
vbl_ssh_allreg_sep.61442,1.49000001
vbl_ssh_allreg_sep.61443,1.5
vbl_ssh_allreg_sep.61444,1.5
vbl_ssh_allreg_sep.61445,1.49000001
vbl_ssh_allreg_sep.61446,1.48000002
vbl_ssh_allreg_sep.61447,1.46000004
vbl_ssh_allreg_sep.61448,1.40999997
vbl_ssh_allreg_sep.61449,1.34000003
vbl_ssh_allreg_sep.61450,1.17999995
vbl_ssh_allreg_sep.61451,0.88999999
vbl_ssh_allreg_sep.61452,1.13999999
vbl_ssh_allreg_sep.61453,1.48000002
vbl_ssh_allreg_sep.61454,1.63
vbl_ssh_allreg_sep.61455,1.75
vbl_ssh_allreg_sep.61456,1.83000004
vbl_ssh_allreg_sep.61457,1.88999999
vbl_ssh_allreg_sep.61458,1.92999995
vbl_ssh_allreg_sep.61459,1.95000005
vbl_ssh_allreg_sep.61460,1.97000003
vbl_ssh_allreg_sep.61461,1.98000002
vbl_ssh_allreg_sep.61462,2
vbl_ssh_allreg_sep.61463,2.03999996
vbl_ssh_allreg_sep.61464,2.06999993
vbl_ssh_allreg_sep.61465,2.05999994
vbl_ssh_allreg_sep.61466,2.07999992
vbl_ssh_allreg_sep.61467,2.1099999
vbl_ssh_allreg_sep.61468,2.13000011
vbl_ssh_allreg_sep.61469,2.16000009
vbl_ssh_allreg_sep.61470,2.19000006
vbl_ssh_allreg_sep.61471,2.21000004
vbl_ssh_allreg_sep.61472,2.22000003
vbl_ssh_allreg_sep.61473,2.24000001
vbl_ssh_allreg_sep.61474,2.25999999
vbl_ssh_allreg_sep.61475,2.26999998
vbl_ssh_allreg_sep.61476,1.25
vbl_ssh_allreg_sep.61477,1.37
vbl_ssh_allreg_sep.61478,1.41999996
vbl_ssh_allreg_sep.61479,1.45000005
vbl_ssh_allreg_sep.61480,1.47000003
vbl_ssh_allreg_sep.61481,1.47000003
vbl_ssh_allreg_sep.61482,1.46000004
vbl_ssh_allreg_sep.61483,1.45000005
vbl_ssh_allreg_sep.61484,1.41999996
vbl_ssh_allreg_sep.61485,1.38
vbl_ssh_allreg_sep.61486,1.30999994
vbl_ssh_allreg_sep.61487,1.17999995
vbl_ssh_allreg_sep.61488,0.97000003
vbl_ssh_allreg_sep.61489,0.93000001
vbl_ssh_allreg_sep.61490,1.34000003
vbl_ssh_allreg_sep.61491,1.50999999
vbl_ssh_allreg_sep.61492,1.66999996
vbl_ssh_allreg_sep.61493,1.76999998
vbl_ssh_allreg_sep.61494,1.84000003
vbl_ssh_allreg_sep.61495,1.88999999
vbl_ssh_allreg_sep.61496,1.91999996
vbl_ssh_allreg_sep.61497,1.94000006
vbl_ssh_allreg_sep.61498,1.96000004
vbl_ssh_allreg_sep.61499,1.97000003
vbl_ssh_allreg_sep.48,2.54999995
vbl_ssh_allreg_sep.61500,2
vbl_ssh_allreg_sep.61501,2.02999997
vbl_ssh_allreg_sep.61502,2.02999997
vbl_ssh_allreg_sep.61503,2.04999995
vbl_ssh_allreg_sep.61504,2.07999992
vbl_ssh_allreg_sep.61505,2.1099999
vbl_ssh_allreg_sep.61506,2.13000011
vbl_ssh_allreg_sep.61507,2.16000009
vbl_ssh_allreg_sep.61508,2.18000007
vbl_ssh_allreg_sep.61509,2.20000005
vbl_ssh_allreg_sep.61510,2.22000003
vbl_ssh_allreg_sep.61511,2.24000001
vbl_ssh_allreg_sep.61512,2.25
vbl_ssh_allreg_sep.61513,1.25999999
vbl_ssh_allreg_sep.61514,1.37
vbl_ssh_allreg_sep.61515,1.40999997
vbl_ssh_allreg_sep.61516,1.42999995
vbl_ssh_allreg_sep.61517,1.44000006
vbl_ssh_allreg_sep.61518,1.42999995
vbl_ssh_allreg_sep.61519,1.41999996
vbl_ssh_allreg_sep.61520,1.39999998
vbl_ssh_allreg_sep.61521,1.36000001
vbl_ssh_allreg_sep.61522,1.28999996
vbl_ssh_allreg_sep.61523,1.17999995
vbl_ssh_allreg_sep.61524,1.01999998
vbl_ssh_allreg_sep.61525,0.79000002
vbl_ssh_allreg_sep.61526,0.74000001
vbl_ssh_allreg_sep.61527,1.11000001
vbl_ssh_allreg_sep.61528,1.16999996
vbl_ssh_allreg_sep.61529,1.51999998
vbl_ssh_allreg_sep.61530,1.65999997
vbl_ssh_allreg_sep.61531,1.75999999
vbl_ssh_allreg_sep.61532,1.83000004
vbl_ssh_allreg_sep.61533,1.87
vbl_ssh_allreg_sep.49,2.54999995
vbl_ssh_allreg_sep.61534,1.89999998
vbl_ssh_allreg_sep.61535,1.91999996
vbl_ssh_allreg_sep.61536,1.95000005
vbl_ssh_allreg_sep.61537,1.97000003
vbl_ssh_allreg_sep.61538,2
vbl_ssh_allreg_sep.61539,2.01999998
vbl_ssh_allreg_sep.61540,2.02999997
vbl_ssh_allreg_sep.61541,2.05999994
vbl_ssh_allreg_sep.61542,2.07999992
vbl_ssh_allreg_sep.61543,2.1099999
vbl_ssh_allreg_sep.61544,2.13000011
vbl_ssh_allreg_sep.61545,2.16000009
vbl_ssh_allreg_sep.61546,2.18000007
vbl_ssh_allreg_sep.61547,2.20000005
vbl_ssh_allreg_sep.61548,2.22000003
vbl_ssh_allreg_sep.61549,2.24000001
vbl_ssh_allreg_sep.61550,2.24000001
vbl_ssh_allreg_sep.61551,1.15999997
vbl_ssh_allreg_sep.61552,1.28999996
vbl_ssh_allreg_sep.61553,1.36000001
vbl_ssh_allreg_sep.61554,1.38999999
vbl_ssh_allreg_sep.61555,1.39999998
vbl_ssh_allreg_sep.61556,1.39999998
vbl_ssh_allreg_sep.61557,1.38999999
vbl_ssh_allreg_sep.61558,1.37
vbl_ssh_allreg_sep.61559,1.33000004
vbl_ssh_allreg_sep.61560,1.26999998
vbl_ssh_allreg_sep.61561,1.16999996
vbl_ssh_allreg_sep.61562,1.03999996
vbl_ssh_allreg_sep.61563,0.85000002
vbl_ssh_allreg_sep.61564,0.62
vbl_ssh_allreg_sep.61565,0.83999997
vbl_ssh_allreg_sep.61566,1.24000001
vbl_ssh_allreg_sep.61567,1.47000003
vbl_ssh_allreg_sep.50,2.54999995
vbl_ssh_allreg_sep.61568,1.69000006
vbl_ssh_allreg_sep.61569,1.75999999
vbl_ssh_allreg_sep.61570,1.82000005
vbl_ssh_allreg_sep.61571,1.86000001
vbl_ssh_allreg_sep.61572,1.88999999
vbl_ssh_allreg_sep.61573,1.91999996
vbl_ssh_allreg_sep.61574,1.95000005
vbl_ssh_allreg_sep.61575,1.98000002
vbl_ssh_allreg_sep.61576,2
vbl_ssh_allreg_sep.61577,2.01999998
vbl_ssh_allreg_sep.61578,2.03999996
vbl_ssh_allreg_sep.61579,2.05999994
vbl_ssh_allreg_sep.61580,2.08999991
vbl_ssh_allreg_sep.61581,2.1099999
vbl_ssh_allreg_sep.61582,2.1400001
vbl_ssh_allreg_sep.61583,2.16000009
vbl_ssh_allreg_sep.61584,2.18000007
vbl_ssh_allreg_sep.61585,2.19000006
