FID,jun_ssh
vbl_ssh_allreg_jun.5161,1.77999997
vbl_ssh_allreg_jun.5162,1.77999997
vbl_ssh_allreg_jun.5163,1.77999997
vbl_ssh_allreg_jun.5164,1.76999998
vbl_ssh_allreg_jun.5165,1.74000001
vbl_ssh_allreg_jun.5166,1.72000003
vbl_ssh_allreg_jun.5167,1.65999997
vbl_ssh_allreg_jun.5168,1.30999994
vbl_ssh_allreg_jun.5169,1.62
vbl_ssh_allreg_jun.5170,1.63999999
vbl_ssh_allreg_jun.5171,1.67999995
vbl_ssh_allreg_jun.5172,1.69000006
vbl_ssh_allreg_jun.5173,1.69000006
vbl_ssh_allreg_jun.5174,1.67999995
vbl_ssh_allreg_jun.5175,1.66999996
vbl_ssh_allreg_jun.5176,1.64999998
vbl_ssh_allreg_jun.5177,1.63
vbl_ssh_allreg_jun.5178,1.60000002
vbl_ssh_allreg_jun.5179,1.59000003
vbl_ssh_allreg_jun.5180,1.58000004
vbl_ssh_allreg_jun.5181,1.58000004
vbl_ssh_allreg_jun.5182,1.58000004
vbl_ssh_allreg_jun.5183,1.55999994
vbl_ssh_allreg_jun.5184,1.53999996
vbl_ssh_allreg_jun.5185,1.51999998
vbl_ssh_allreg_jun.5186,1.49000001
vbl_ssh_allreg_jun.5187,1.47000003
vbl_ssh_allreg_jun.5188,1.46000004
vbl_ssh_allreg_jun.5189,1.44000006
vbl_ssh_allreg_jun.5190,1.42999995
vbl_ssh_allreg_jun.5191,1.41999996
vbl_ssh_allreg_jun.5192,1.40999997
vbl_ssh_allreg_jun.5193,1.39999998
vbl_ssh_allreg_jun.5194,1.39999998
vbl_ssh_allreg_jun.5195,1.39999998
vbl_ssh_allreg_jun.5196,1.44000006
vbl_ssh_allreg_jun.5197,1.47000003
vbl_ssh_allreg_jun.5198,1.47000003
vbl_ssh_allreg_jun.5199,1.48000002
vbl_ssh_allreg_jun.5200,1.49000001
vbl_ssh_allreg_jun.5201,1.5
vbl_ssh_allreg_jun.5202,1.5
vbl_ssh_allreg_jun.5203,1.5
vbl_ssh_allreg_jun.5204,1.5
vbl_ssh_allreg_jun.5205,1.49000001
vbl_ssh_allreg_jun.5206,1.49000001
vbl_ssh_allreg_jun.5207,1.48000002
vbl_ssh_allreg_jun.5208,1.47000003
vbl_ssh_allreg_jun.5209,1.45000005
vbl_ssh_allreg_jun.5210,1.42999995
vbl_ssh_allreg_jun.5211,1.40999997
vbl_ssh_allreg_jun.5212,1.37
vbl_ssh_allreg_jun.5213,1.34000003
vbl_ssh_allreg_jun.5214,1.32000005
vbl_ssh_allreg_jun.5215,1.29999995
vbl_ssh_allreg_jun.5216,1.27999997
vbl_ssh_allreg_jun.5217,1.26999998
vbl_ssh_allreg_jun.5218,1.25999999
vbl_ssh_allreg_jun.5219,1.25
vbl_ssh_allreg_jun.5220,1.25
vbl_ssh_allreg_jun.5221,1.25999999
vbl_ssh_allreg_jun.5222,1.25
vbl_ssh_allreg_jun.5223,1.24000001
vbl_ssh_allreg_jun.5224,1.23000002
vbl_ssh_allreg_jun.5225,1.23000002
vbl_ssh_allreg_jun.5226,1.23000002
vbl_ssh_allreg_jun.5227,1.23000002
vbl_ssh_allreg_jun.5228,1.23000002
vbl_ssh_allreg_jun.5229,1.24000001
vbl_ssh_allreg_jun.5230,1.25
vbl_ssh_allreg_jun.5231,1.25
vbl_ssh_allreg_jun.5232,1.25999999
vbl_ssh_allreg_jun.5233,1.25999999
vbl_ssh_allreg_jun.5234,1.23000002
vbl_ssh_allreg_jun.5235,1.21000004
vbl_ssh_allreg_jun.5236,1.17999995
vbl_ssh_allreg_jun.5237,1.15999997
vbl_ssh_allreg_jun.5238,1.13
vbl_ssh_allreg_jun.5239,1.10000002
vbl_ssh_allreg_jun.5240,1.07000005
vbl_ssh_allreg_jun.5241,0.94999999
vbl_ssh_allreg_jun.5242,0.91000003
vbl_ssh_allreg_jun.5243,1.09000003
vbl_ssh_allreg_jun.5244,1.13999999
vbl_ssh_allreg_jun.5245,1.16999996
vbl_ssh_allreg_jun.5246,1.19000006
vbl_ssh_allreg_jun.5247,1.21000004
vbl_ssh_allreg_jun.5248,1.25
vbl_ssh_allreg_jun.5249,1.28999996
vbl_ssh_allreg_jun.5250,1.33000004
vbl_ssh_allreg_jun.5251,1.36000001
vbl_ssh_allreg_jun.5252,1.35000002
vbl_ssh_allreg_jun.5253,1.21000004
vbl_ssh_allreg_jun.5254,1.07000005
vbl_ssh_allreg_jun.5255,1.13999999
vbl_ssh_allreg_jun.5256,1.51999998
vbl_ssh_allreg_jun.5257,1.63999999
vbl_ssh_allreg_jun.5258,1.71000004
vbl_ssh_allreg_jun.5259,1.75
vbl_ssh_allreg_jun.5260,1.76999998
vbl_ssh_allreg_jun.5261,1.76999998
vbl_ssh_allreg_jun.5262,1.75999999
vbl_ssh_allreg_jun.5263,1.67999995
vbl_ssh_allreg_jun.5264,1.70000005
vbl_ssh_allreg_jun.5265,1.71000004
vbl_ssh_allreg_jun.5266,1.72000003
vbl_ssh_allreg_jun.5267,1.73000002
vbl_ssh_allreg_jun.5268,1.74000001
vbl_ssh_allreg_jun.5269,1.76999998
vbl_ssh_allreg_jun.5270,1.77999997
vbl_ssh_allreg_jun.5271,1.78999996
vbl_ssh_allreg_jun.5272,1.79999995
vbl_ssh_allreg_jun.5273,1.79999995
vbl_ssh_allreg_jun.5274,1.80999994
vbl_ssh_allreg_jun.5275,1.82000005
vbl_ssh_allreg_jun.5276,1.83000004
vbl_ssh_allreg_jun.5277,1.83000004
vbl_ssh_allreg_jun.5278,1.83000004
vbl_ssh_allreg_jun.5279,1.82000005
vbl_ssh_allreg_jun.5280,1.82000005
vbl_ssh_allreg_jun.5281,1.82000005
vbl_ssh_allreg_jun.5282,1.82000005
vbl_ssh_allreg_jun.5283,1.83000004
vbl_ssh_allreg_jun.5284,1.83000004
vbl_ssh_allreg_jun.5285,1.83000004
vbl_ssh_allreg_jun.5286,1.83000004
vbl_ssh_allreg_jun.5287,1.84000003
vbl_ssh_allreg_jun.5288,1.84000003
vbl_ssh_allreg_jun.5289,1.85000002
vbl_ssh_allreg_jun.5290,1.85000002
vbl_ssh_allreg_jun.5291,1.85000002
vbl_ssh_allreg_jun.5292,1.86000001
vbl_ssh_allreg_jun.5293,1.86000001
vbl_ssh_allreg_jun.5294,1.87
vbl_ssh_allreg_jun.5295,1.87
vbl_ssh_allreg_jun.5296,1.87
vbl_ssh_allreg_jun.5297,1.88
vbl_ssh_allreg_jun.5298,1.88
vbl_ssh_allreg_jun.5299,1.88999999
vbl_ssh_allreg_jun.5300,1.88999999
vbl_ssh_allreg_jun.5301,1.88999999
vbl_ssh_allreg_jun.5302,1.89999998
vbl_ssh_allreg_jun.5303,1.89999998
vbl_ssh_allreg_jun.5304,1.89999998
vbl_ssh_allreg_jun.5305,1.90999997
vbl_ssh_allreg_jun.5306,1.90999997
vbl_ssh_allreg_jun.5307,1.90999997
vbl_ssh_allreg_jun.5308,1.91999996
vbl_ssh_allreg_jun.5309,1.91999996
vbl_ssh_allreg_jun.5310,1.91999996
vbl_ssh_allreg_jun.5311,1.75
vbl_ssh_allreg_jun.5312,1.75
vbl_ssh_allreg_jun.5313,1.75
vbl_ssh_allreg_jun.5314,1.75999999
vbl_ssh_allreg_jun.5315,1.75999999
vbl_ssh_allreg_jun.5316,1.75999999
vbl_ssh_allreg_jun.5317,1.75999999
vbl_ssh_allreg_jun.5318,1.75999999
vbl_ssh_allreg_jun.5319,1.75999999
vbl_ssh_allreg_jun.5320,1.75999999
vbl_ssh_allreg_jun.5321,1.75999999
vbl_ssh_allreg_jun.5322,1.75999999
vbl_ssh_allreg_jun.5323,1.75999999
vbl_ssh_allreg_jun.5324,1.75999999
vbl_ssh_allreg_jun.5325,1.75
vbl_ssh_allreg_jun.5326,1.75
vbl_ssh_allreg_jun.5327,1.75
vbl_ssh_allreg_jun.5328,1.74000001
vbl_ssh_allreg_jun.5329,1.73000002
vbl_ssh_allreg_jun.5330,1.73000002
vbl_ssh_allreg_jun.5331,1.72000003
vbl_ssh_allreg_jun.5332,1.71000004
vbl_ssh_allreg_jun.5333,1.69000006
vbl_ssh_allreg_jun.5334,1.66999996
vbl_ssh_allreg_jun.5335,1.65999997
vbl_ssh_allreg_jun.5336,1.63999999
vbl_ssh_allreg_jun.5337,1.62
vbl_ssh_allreg_jun.5338,1.60000002
vbl_ssh_allreg_jun.5339,1.58000004
vbl_ssh_allreg_jun.5340,1.54999995
vbl_ssh_allreg_jun.5341,1.51999998
vbl_ssh_allreg_jun.5342,1.45000005
vbl_ssh_allreg_jun.5343,1.33000004
vbl_ssh_allreg_jun.5344,1.08000004
vbl_ssh_allreg_jun.5345,1.34000003
vbl_ssh_allreg_jun.5346,1.51999998
vbl_ssh_allreg_jun.5347,1.62
vbl_ssh_allreg_jun.5348,1.66999996
vbl_ssh_allreg_jun.5349,1.71000004
vbl_ssh_allreg_jun.5350,1.74000001
vbl_ssh_allreg_jun.5351,1.75
vbl_ssh_allreg_jun.5352,1.75999999
vbl_ssh_allreg_jun.5353,1.76999998
vbl_ssh_allreg_jun.5354,1.76999998
vbl_ssh_allreg_jun.5355,1.76999998
vbl_ssh_allreg_jun.5356,1.75999999
vbl_ssh_allreg_jun.5357,1.72000003
vbl_ssh_allreg_jun.5358,1.69000006
vbl_ssh_allreg_jun.5359,1.67999995
vbl_ssh_allreg_jun.5360,1.47000003
vbl_ssh_allreg_jun.5361,1.61000001
vbl_ssh_allreg_jun.5362,1.62
vbl_ssh_allreg_jun.5363,1.65999997
vbl_ssh_allreg_jun.5364,1.66999996
vbl_ssh_allreg_jun.5365,1.66999996
vbl_ssh_allreg_jun.5366,1.66999996
vbl_ssh_allreg_jun.5367,1.65999997
vbl_ssh_allreg_jun.5368,1.63999999
vbl_ssh_allreg_jun.5369,1.63
vbl_ssh_allreg_jun.5370,1.61000001
vbl_ssh_allreg_jun.5371,1.60000002
vbl_ssh_allreg_jun.5372,1.59000003
vbl_ssh_allreg_jun.5373,1.60000002
vbl_ssh_allreg_jun.5374,1.60000002
vbl_ssh_allreg_jun.5375,1.58000004
vbl_ssh_allreg_jun.5376,1.55999994
vbl_ssh_allreg_jun.5377,1.53999996
vbl_ssh_allreg_jun.5378,1.51999998
vbl_ssh_allreg_jun.5379,1.5
vbl_ssh_allreg_jun.5380,1.48000002
vbl_ssh_allreg_jun.5381,1.46000004
vbl_ssh_allreg_jun.5382,1.45000005
vbl_ssh_allreg_jun.5383,1.44000006
vbl_ssh_allreg_jun.5384,1.41999996
vbl_ssh_allreg_jun.5385,1.41999996
vbl_ssh_allreg_jun.5386,1.41999996
vbl_ssh_allreg_jun.5387,1.42999995
vbl_ssh_allreg_jun.5388,1.45000005
vbl_ssh_allreg_jun.5389,1.48000002
vbl_ssh_allreg_jun.5390,1.48000002
vbl_ssh_allreg_jun.5391,1.49000001
vbl_ssh_allreg_jun.5392,1.5
vbl_ssh_allreg_jun.5393,1.5
vbl_ssh_allreg_jun.5394,1.50999999
vbl_ssh_allreg_jun.5395,1.5
vbl_ssh_allreg_jun.5396,1.5
vbl_ssh_allreg_jun.5397,1.5
vbl_ssh_allreg_jun.5398,1.49000001
vbl_ssh_allreg_jun.5399,1.48000002
vbl_ssh_allreg_jun.5400,1.47000003
vbl_ssh_allreg_jun.5401,1.46000004
vbl_ssh_allreg_jun.5402,1.44000006
vbl_ssh_allreg_jun.5403,1.41999996
vbl_ssh_allreg_jun.5404,1.38999999
vbl_ssh_allreg_jun.5405,1.36000001
vbl_ssh_allreg_jun.5406,1.34000003
vbl_ssh_allreg_jun.5407,1.32000005
vbl_ssh_allreg_jun.5408,1.29999995
vbl_ssh_allreg_jun.5409,1.28999996
vbl_ssh_allreg_jun.5410,1.27999997
vbl_ssh_allreg_jun.5411,1.26999998
vbl_ssh_allreg_jun.5412,1.26999998
vbl_ssh_allreg_jun.5413,1.26999998
vbl_ssh_allreg_jun.5414,1.26999998
vbl_ssh_allreg_jun.5415,1.25999999
vbl_ssh_allreg_jun.5416,1.25999999
vbl_ssh_allreg_jun.5417,1.25
vbl_ssh_allreg_jun.5418,1.25
vbl_ssh_allreg_jun.5419,1.25
vbl_ssh_allreg_jun.5420,1.25999999
vbl_ssh_allreg_jun.5421,1.25999999
vbl_ssh_allreg_jun.5422,1.25999999
vbl_ssh_allreg_jun.5423,1.25999999
vbl_ssh_allreg_jun.5424,1.26999998
vbl_ssh_allreg_jun.5425,1.26999998
vbl_ssh_allreg_jun.5426,1.25
vbl_ssh_allreg_jun.5427,1.23000002
vbl_ssh_allreg_jun.5428,1.21000004
vbl_ssh_allreg_jun.5429,1.19000006
vbl_ssh_allreg_jun.5430,1.17999995
vbl_ssh_allreg_jun.5431,1.16999996
vbl_ssh_allreg_jun.5432,1.14999998
vbl_ssh_allreg_jun.5433,1.14999998
vbl_ssh_allreg_jun.5434,1.13999999
vbl_ssh_allreg_jun.5435,1.16999996
vbl_ssh_allreg_jun.5436,1.20000005
vbl_ssh_allreg_jun.5437,1.21000004
vbl_ssh_allreg_jun.5438,1.23000002
vbl_ssh_allreg_jun.5439,1.24000001
vbl_ssh_allreg_jun.5440,1.25999999
vbl_ssh_allreg_jun.5441,1.27999997
vbl_ssh_allreg_jun.5442,1.30999994
vbl_ssh_allreg_jun.5443,1.33000004
vbl_ssh_allreg_jun.5444,1.35000002
vbl_ssh_allreg_jun.5445,1.34000003
vbl_ssh_allreg_jun.5446,1.25999999
vbl_ssh_allreg_jun.5447,1.22000003
vbl_ssh_allreg_jun.5448,1.29999995
vbl_ssh_allreg_jun.5449,1.51999998
vbl_ssh_allreg_jun.5450,1.60000002
vbl_ssh_allreg_jun.5451,1.66999996
vbl_ssh_allreg_jun.5452,1.71000004
vbl_ssh_allreg_jun.5453,1.72000003
vbl_ssh_allreg_jun.5454,1.70000005
vbl_ssh_allreg_jun.5455,1.66999996
vbl_ssh_allreg_jun.5456,1.45000005
vbl_ssh_allreg_jun.5457,1.46000004
vbl_ssh_allreg_jun.5458,1.59000003
vbl_ssh_allreg_jun.5459,1.67999995
vbl_ssh_allreg_jun.5460,1.63999999
vbl_ssh_allreg_jun.5461,1.66999996
vbl_ssh_allreg_jun.5462,1.72000003
vbl_ssh_allreg_jun.5463,1.74000001
vbl_ssh_allreg_jun.5464,1.75999999
vbl_ssh_allreg_jun.5465,1.76999998
vbl_ssh_allreg_jun.5466,1.77999997
vbl_ssh_allreg_jun.5467,1.78999996
vbl_ssh_allreg_jun.5468,1.79999995
vbl_ssh_allreg_jun.5469,1.80999994
vbl_ssh_allreg_jun.5470,1.80999994
vbl_ssh_allreg_jun.5471,1.80999994
vbl_ssh_allreg_jun.5472,1.80999994
vbl_ssh_allreg_jun.5473,1.80999994
vbl_ssh_allreg_jun.5474,1.80999994
vbl_ssh_allreg_jun.5475,1.80999994
vbl_ssh_allreg_jun.5476,1.80999994
vbl_ssh_allreg_jun.5477,1.80999994
vbl_ssh_allreg_jun.5478,1.82000005
vbl_ssh_allreg_jun.5479,1.82000005
vbl_ssh_allreg_jun.5480,1.82000005
vbl_ssh_allreg_jun.5481,1.83000004
vbl_ssh_allreg_jun.5482,1.83000004
vbl_ssh_allreg_jun.5483,1.84000003
vbl_ssh_allreg_jun.5484,1.84000003
vbl_ssh_allreg_jun.5485,1.85000002
vbl_ssh_allreg_jun.5486,1.85000002
vbl_ssh_allreg_jun.5487,1.86000001
vbl_ssh_allreg_jun.5488,1.86000001
vbl_ssh_allreg_jun.5489,1.86000001
vbl_ssh_allreg_jun.5490,1.87
vbl_ssh_allreg_jun.5491,1.87
vbl_ssh_allreg_jun.5492,1.88
vbl_ssh_allreg_jun.5493,1.88
vbl_ssh_allreg_jun.5494,1.88
vbl_ssh_allreg_jun.5495,1.88999999
vbl_ssh_allreg_jun.5496,1.88999999
vbl_ssh_allreg_jun.5497,1.88999999
vbl_ssh_allreg_jun.5498,1.89999998
vbl_ssh_allreg_jun.5499,1.89999998
vbl_ssh_allreg_jun.5500,1.90999997
vbl_ssh_allreg_jun.5501,1.90999997
vbl_ssh_allreg_jun.5502,1.90999997
vbl_ssh_allreg_jun.5503,1.91999996
vbl_ssh_allreg_jun.5504,1.75
vbl_ssh_allreg_jun.5505,1.75
vbl_ssh_allreg_jun.5506,1.75
vbl_ssh_allreg_jun.5507,1.75
vbl_ssh_allreg_jun.5508,1.75999999
vbl_ssh_allreg_jun.5509,1.75999999
vbl_ssh_allreg_jun.5510,1.75999999
vbl_ssh_allreg_jun.5511,1.75999999
vbl_ssh_allreg_jun.5512,1.75999999
vbl_ssh_allreg_jun.5513,1.75999999
vbl_ssh_allreg_jun.5514,1.75999999
vbl_ssh_allreg_jun.5515,1.75999999
vbl_ssh_allreg_jun.5516,1.75999999
vbl_ssh_allreg_jun.5517,1.75
vbl_ssh_allreg_jun.5518,1.75
vbl_ssh_allreg_jun.5519,1.75
vbl_ssh_allreg_jun.5520,1.74000001
vbl_ssh_allreg_jun.5521,1.74000001
vbl_ssh_allreg_jun.5522,1.73000002
vbl_ssh_allreg_jun.5523,1.73000002
vbl_ssh_allreg_jun.5524,1.72000003
vbl_ssh_allreg_jun.5525,1.70000005
vbl_ssh_allreg_jun.5526,1.69000006
vbl_ssh_allreg_jun.5527,1.66999996
vbl_ssh_allreg_jun.5528,1.64999998
vbl_ssh_allreg_jun.5529,1.62
vbl_ssh_allreg_jun.5530,1.59000003
vbl_ssh_allreg_jun.5531,1.57000005
vbl_ssh_allreg_jun.5532,1.53999996
vbl_ssh_allreg_jun.5533,1.50999999
vbl_ssh_allreg_jun.5534,1.46000004
vbl_ssh_allreg_jun.5535,1.38
vbl_ssh_allreg_jun.5536,1.26999998
vbl_ssh_allreg_jun.5537,1.21000004
vbl_ssh_allreg_jun.5538,1.40999997
vbl_ssh_allreg_jun.5539,1.55999994
vbl_ssh_allreg_jun.5540,1.63
vbl_ssh_allreg_jun.5541,1.67999995
vbl_ssh_allreg_jun.5542,1.71000004
vbl_ssh_allreg_jun.5543,1.73000002
vbl_ssh_allreg_jun.5544,1.74000001
vbl_ssh_allreg_jun.5545,1.75
vbl_ssh_allreg_jun.5546,1.75
vbl_ssh_allreg_jun.5547,1.75
vbl_ssh_allreg_jun.5548,1.74000001
vbl_ssh_allreg_jun.5549,1.71000004
vbl_ssh_allreg_jun.5550,1.66999996
vbl_ssh_allreg_jun.5551,1.63999999
vbl_ssh_allreg_jun.5552,1.54999995
vbl_ssh_allreg_jun.5553,1.62
vbl_ssh_allreg_jun.5554,1.62
vbl_ssh_allreg_jun.5555,1.63999999
vbl_ssh_allreg_jun.5556,1.64999998
vbl_ssh_allreg_jun.5557,1.64999998
vbl_ssh_allreg_jun.5558,1.64999998
vbl_ssh_allreg_jun.5559,1.63999999
vbl_ssh_allreg_jun.5560,1.63999999
vbl_ssh_allreg_jun.5561,1.62
vbl_ssh_allreg_jun.5562,1.61000001
vbl_ssh_allreg_jun.5563,1.61000001
vbl_ssh_allreg_jun.5564,1.60000002
vbl_ssh_allreg_jun.5565,1.60000002
vbl_ssh_allreg_jun.5566,1.60000002
vbl_ssh_allreg_jun.5567,1.59000003
vbl_ssh_allreg_jun.5568,1.57000005
vbl_ssh_allreg_jun.5569,1.54999995
vbl_ssh_allreg_jun.5570,1.52999997
vbl_ssh_allreg_jun.5571,1.51999998
vbl_ssh_allreg_jun.5572,1.5
vbl_ssh_allreg_jun.5573,1.48000002
vbl_ssh_allreg_jun.5574,1.47000003
vbl_ssh_allreg_jun.5575,1.45000005
vbl_ssh_allreg_jun.5576,1.44000006
vbl_ssh_allreg_jun.5577,1.44000006
vbl_ssh_allreg_jun.5578,1.44000006
vbl_ssh_allreg_jun.5579,1.45000005
vbl_ssh_allreg_jun.5580,1.47000003
vbl_ssh_allreg_jun.5581,1.48000002
vbl_ssh_allreg_jun.5582,1.48000002
vbl_ssh_allreg_jun.5583,1.49000001
vbl_ssh_allreg_jun.5584,1.5
vbl_ssh_allreg_jun.5585,1.5
vbl_ssh_allreg_jun.5586,1.50999999
vbl_ssh_allreg_jun.5587,1.50999999
vbl_ssh_allreg_jun.5588,1.5
vbl_ssh_allreg_jun.5589,1.5
vbl_ssh_allreg_jun.5590,1.49000001
vbl_ssh_allreg_jun.5591,1.48000002
vbl_ssh_allreg_jun.5592,1.47000003
vbl_ssh_allreg_jun.5593,1.46000004
vbl_ssh_allreg_jun.5594,1.44000006
vbl_ssh_allreg_jun.5595,1.41999996
vbl_ssh_allreg_jun.5596,1.39999998
vbl_ssh_allreg_jun.5597,1.38
vbl_ssh_allreg_jun.5598,1.36000001
vbl_ssh_allreg_jun.5599,1.34000003
vbl_ssh_allreg_jun.5600,1.32000005
vbl_ssh_allreg_jun.5601,1.30999994
vbl_ssh_allreg_jun.5602,1.29999995
vbl_ssh_allreg_jun.5603,1.28999996
vbl_ssh_allreg_jun.5604,1.28999996
vbl_ssh_allreg_jun.5605,1.28999996
vbl_ssh_allreg_jun.5606,1.28999996
vbl_ssh_allreg_jun.5607,1.27999997
vbl_ssh_allreg_jun.5608,1.27999997
vbl_ssh_allreg_jun.5609,1.26999998
vbl_ssh_allreg_jun.5610,1.26999998
vbl_ssh_allreg_jun.5611,1.26999998
vbl_ssh_allreg_jun.5612,1.26999998
vbl_ssh_allreg_jun.5613,1.26999998
vbl_ssh_allreg_jun.5614,1.27999997
vbl_ssh_allreg_jun.5615,1.27999997
vbl_ssh_allreg_jun.5616,1.27999997
vbl_ssh_allreg_jun.5617,1.27999997
vbl_ssh_allreg_jun.5618,1.25999999
vbl_ssh_allreg_jun.5619,1.25
vbl_ssh_allreg_jun.5620,1.24000001
vbl_ssh_allreg_jun.5621,1.22000003
vbl_ssh_allreg_jun.5622,1.22000003
vbl_ssh_allreg_jun.5623,1.21000004
vbl_ssh_allreg_jun.5624,1.21000004
vbl_ssh_allreg_jun.5625,1.21000004
vbl_ssh_allreg_jun.5626,1.21000004
vbl_ssh_allreg_jun.5627,1.22000003
vbl_ssh_allreg_jun.5628,1.24000001
vbl_ssh_allreg_jun.5629,1.25
vbl_ssh_allreg_jun.5630,1.25999999
vbl_ssh_allreg_jun.5631,1.26999998
vbl_ssh_allreg_jun.5632,1.28999996
vbl_ssh_allreg_jun.5633,1.29999995
vbl_ssh_allreg_jun.5634,1.32000005
vbl_ssh_allreg_jun.5635,1.34000003
vbl_ssh_allreg_jun.5636,1.36000001
vbl_ssh_allreg_jun.5637,1.36000001
vbl_ssh_allreg_jun.5638,1.33000004
vbl_ssh_allreg_jun.5639,1.33000004
vbl_ssh_allreg_jun.5640,1.38999999
vbl_ssh_allreg_jun.5641,1.51999998
vbl_ssh_allreg_jun.5642,1.58000004
vbl_ssh_allreg_jun.5643,1.63
vbl_ssh_allreg_jun.5644,1.65999997
vbl_ssh_allreg_jun.5645,1.66999996
vbl_ssh_allreg_jun.5646,1.63
vbl_ssh_allreg_jun.5647,1.61000001
vbl_ssh_allreg_jun.5648,1.25999999
vbl_ssh_allreg_jun.5649,1.26999998
vbl_ssh_allreg_jun.5650,1.48000002
vbl_ssh_allreg_jun.5651,1.55999994
vbl_ssh_allreg_jun.5652,1.49000001
vbl_ssh_allreg_jun.5653,1.54999995
vbl_ssh_allreg_jun.5654,1.64999998
vbl_ssh_allreg_jun.5655,1.70000005
vbl_ssh_allreg_jun.5656,1.73000002
vbl_ssh_allreg_jun.5657,1.73000002
vbl_ssh_allreg_jun.5658,1.74000001
vbl_ssh_allreg_jun.5659,1.75999999
vbl_ssh_allreg_jun.5660,1.76999998
vbl_ssh_allreg_jun.5661,1.78999996
vbl_ssh_allreg_jun.5662,1.78999996
vbl_ssh_allreg_jun.5663,1.78999996
vbl_ssh_allreg_jun.5664,1.78999996
vbl_ssh_allreg_jun.5665,1.78999996
vbl_ssh_allreg_jun.5666,1.78999996
vbl_ssh_allreg_jun.5667,1.78999996
vbl_ssh_allreg_jun.5668,1.78999996
vbl_ssh_allreg_jun.5669,1.78999996
vbl_ssh_allreg_jun.5670,1.79999995
vbl_ssh_allreg_jun.5671,1.79999995
vbl_ssh_allreg_jun.5672,1.80999994
vbl_ssh_allreg_jun.5673,1.80999994
vbl_ssh_allreg_jun.5674,1.82000005
vbl_ssh_allreg_jun.5675,1.82000005
vbl_ssh_allreg_jun.5676,1.83000004
vbl_ssh_allreg_jun.5677,1.83000004
vbl_ssh_allreg_jun.5678,1.84000003
vbl_ssh_allreg_jun.5679,1.84000003
vbl_ssh_allreg_jun.5680,1.85000002
vbl_ssh_allreg_jun.5681,1.85000002
vbl_ssh_allreg_jun.5682,1.86000001
vbl_ssh_allreg_jun.5683,1.86000001
vbl_ssh_allreg_jun.5684,1.87
vbl_ssh_allreg_jun.5685,1.87
vbl_ssh_allreg_jun.5686,1.88
vbl_ssh_allreg_jun.5687,1.88
vbl_ssh_allreg_jun.5688,1.88
vbl_ssh_allreg_jun.5689,1.88999999
vbl_ssh_allreg_jun.5690,1.88999999
vbl_ssh_allreg_jun.5691,1.89999998
vbl_ssh_allreg_jun.5692,1.89999998
vbl_ssh_allreg_jun.5693,1.89999998
vbl_ssh_allreg_jun.5694,1.90999997
vbl_ssh_allreg_jun.5695,1.90999997
vbl_ssh_allreg_jun.5696,1.75
vbl_ssh_allreg_jun.5697,1.75
vbl_ssh_allreg_jun.5698,1.75
vbl_ssh_allreg_jun.5699,1.75
vbl_ssh_allreg_jun.5700,1.75
vbl_ssh_allreg_jun.5701,1.75
vbl_ssh_allreg_jun.5702,1.75999999
vbl_ssh_allreg_jun.5703,1.75999999
vbl_ssh_allreg_jun.5704,1.75999999
vbl_ssh_allreg_jun.5705,1.75999999
vbl_ssh_allreg_jun.5706,1.75999999
vbl_ssh_allreg_jun.5707,1.75
vbl_ssh_allreg_jun.5708,1.75
vbl_ssh_allreg_jun.5709,1.75
vbl_ssh_allreg_jun.5710,1.75
vbl_ssh_allreg_jun.5711,1.74000001
vbl_ssh_allreg_jun.5712,1.74000001
vbl_ssh_allreg_jun.5713,1.73000002
vbl_ssh_allreg_jun.5714,1.73000002
vbl_ssh_allreg_jun.5715,1.72000003
vbl_ssh_allreg_jun.5716,1.70000005
vbl_ssh_allreg_jun.5717,1.67999995
vbl_ssh_allreg_jun.5718,1.65999997
vbl_ssh_allreg_jun.5719,1.63999999
vbl_ssh_allreg_jun.5720,1.60000002
vbl_ssh_allreg_jun.5721,1.57000005
vbl_ssh_allreg_jun.5722,1.53999996
vbl_ssh_allreg_jun.5723,1.5
vbl_ssh_allreg_jun.5724,1.46000004
vbl_ssh_allreg_jun.5725,1.40999997
vbl_ssh_allreg_jun.5726,1.32000005
vbl_ssh_allreg_jun.5727,1.19000006
vbl_ssh_allreg_jun.5728,1.03999996
vbl_ssh_allreg_jun.5729,1.29999995
vbl_ssh_allreg_jun.5730,1.48000002
vbl_ssh_allreg_jun.5731,1.58000004
vbl_ssh_allreg_jun.5732,1.64999998
vbl_ssh_allreg_jun.5733,1.67999995
vbl_ssh_allreg_jun.5734,1.71000004
vbl_ssh_allreg_jun.5735,1.72000003
vbl_ssh_allreg_jun.5736,1.73000002
vbl_ssh_allreg_jun.5737,1.73000002
vbl_ssh_allreg_jun.5738,1.73000002
vbl_ssh_allreg_jun.5739,1.72000003
vbl_ssh_allreg_jun.5740,1.70000005
vbl_ssh_allreg_jun.5741,1.66999996
vbl_ssh_allreg_jun.5742,1.64999998
vbl_ssh_allreg_jun.5743,1.61000001
vbl_ssh_allreg_jun.5744,1.63999999
vbl_ssh_allreg_jun.5745,1.63
vbl_ssh_allreg_jun.5746,1.63999999
vbl_ssh_allreg_jun.5747,1.63999999
vbl_ssh_allreg_jun.5748,1.63999999
vbl_ssh_allreg_jun.5749,1.63999999
vbl_ssh_allreg_jun.5750,1.63999999
