FID,aug_ssh
vbl_ssh_allreg_aug.61006,1.38
vbl_ssh_allreg_aug.61007,1.40999997
vbl_ssh_allreg_aug.61008,1.42999995
vbl_ssh_allreg_aug.61009,1.46000004
vbl_ssh_allreg_aug.61010,1.50999999
vbl_ssh_allreg_aug.61011,1.53999996
vbl_ssh_allreg_aug.61012,1.57000005
vbl_ssh_allreg_aug.61013,1.60000002
vbl_ssh_allreg_aug.61014,1.62
vbl_ssh_allreg_aug.61015,1.63999999
vbl_ssh_allreg_aug.61016,1.65999997
vbl_ssh_allreg_aug.61017,1.66999996
vbl_ssh_allreg_aug.61018,1.67999995
vbl_ssh_allreg_aug.61019,1.69000006
vbl_ssh_allreg_aug.61020,1.71000004
vbl_ssh_allreg_aug.61021,1.72000003
vbl_ssh_allreg_aug.61022,1.73000002
vbl_ssh_allreg_aug.61023,1.74000001
vbl_ssh_allreg_aug.61024,1.75
vbl_ssh_allreg_aug.61025,1.75
vbl_ssh_allreg_aug.61026,1.75999999
vbl_ssh_allreg_aug.61027,1.76999998
vbl_ssh_allreg_aug.61028,1.76999998
vbl_ssh_allreg_aug.61029,1.77999997
vbl_ssh_allreg_aug.61030,1.77999997
vbl_ssh_allreg_aug.61031,1.78999996
vbl_ssh_allreg_aug.61032,1.78999996
vbl_ssh_allreg_aug.61033,0.89999998
vbl_ssh_allreg_aug.61034,1
vbl_ssh_allreg_aug.61035,0.99000001
vbl_ssh_allreg_aug.61036,1.12
vbl_ssh_allreg_aug.61037,1.22000003
vbl_ssh_allreg_aug.61038,1.22000003
vbl_ssh_allreg_aug.61039,1.24000001
vbl_ssh_allreg_aug.61040,1.24000001
vbl_ssh_allreg_aug.61041,1.17999995
vbl_ssh_allreg_aug.61042,1.19000006
vbl_ssh_allreg_aug.61043,1.07000005
vbl_ssh_allreg_aug.61044,1.12
vbl_ssh_allreg_aug.61045,1.13
vbl_ssh_allreg_aug.61046,1.22000003
vbl_ssh_allreg_aug.61047,1.28999996
vbl_ssh_allreg_aug.43,2
vbl_ssh_allreg_aug.61048,1.35000002
vbl_ssh_allreg_aug.61049,1.38
vbl_ssh_allreg_aug.61050,1.38999999
vbl_ssh_allreg_aug.61051,1.38999999
vbl_ssh_allreg_aug.61052,1.38
vbl_ssh_allreg_aug.61053,1.37
vbl_ssh_allreg_aug.61054,1.36000001
vbl_ssh_allreg_aug.61055,1.36000001
vbl_ssh_allreg_aug.61056,1.36000001
vbl_ssh_allreg_aug.61057,1.36000001
vbl_ssh_allreg_aug.61058,1.39999998
vbl_ssh_allreg_aug.61059,1.41999996
vbl_ssh_allreg_aug.61060,1.46000004
vbl_ssh_allreg_aug.61061,1.50999999
vbl_ssh_allreg_aug.61062,1.53999996
vbl_ssh_allreg_aug.61063,1.57000005
vbl_ssh_allreg_aug.61064,1.60000002
vbl_ssh_allreg_aug.61065,1.62
vbl_ssh_allreg_aug.61066,1.63
vbl_ssh_allreg_aug.61067,1.63999999
vbl_ssh_allreg_aug.61068,1.65999997
vbl_ssh_allreg_aug.61069,1.67999995
vbl_ssh_allreg_aug.61070,1.69000006
vbl_ssh_allreg_aug.61071,1.71000004
vbl_ssh_allreg_aug.61072,1.72000003
vbl_ssh_allreg_aug.61073,1.73000002
vbl_ssh_allreg_aug.61074,1.73000002
vbl_ssh_allreg_aug.61075,1.74000001
vbl_ssh_allreg_aug.61076,1.75
vbl_ssh_allreg_aug.61077,1.75999999
vbl_ssh_allreg_aug.61078,1.75999999
vbl_ssh_allreg_aug.61079,1.76999998
vbl_ssh_allreg_aug.61080,1.76999998
vbl_ssh_allreg_aug.61081,1.77999997
vbl_ssh_allreg_aug.44,2
vbl_ssh_allreg_aug.61082,1.77999997
vbl_ssh_allreg_aug.61083,0.50999999
vbl_ssh_allreg_aug.61084,0.80000001
vbl_ssh_allreg_aug.61085,0.82999998
vbl_ssh_allreg_aug.61086,0.70999998
vbl_ssh_allreg_aug.61087,1.04999995
vbl_ssh_allreg_aug.61088,1.14999998
vbl_ssh_allreg_aug.61089,1.16999996
vbl_ssh_allreg_aug.61090,1.20000005
vbl_ssh_allreg_aug.61091,1.21000004
vbl_ssh_allreg_aug.61092,1.19000006
vbl_ssh_allreg_aug.61093,1.17999995
vbl_ssh_allreg_aug.61094,1.13
vbl_ssh_allreg_aug.61095,1.14999998
vbl_ssh_allreg_aug.61096,1.14999998
vbl_ssh_allreg_aug.61097,1.19000006
vbl_ssh_allreg_aug.61098,1.25
vbl_ssh_allreg_aug.61099,1.29999995
vbl_ssh_allreg_aug.61100,1.34000003
vbl_ssh_allreg_aug.61101,1.36000001
vbl_ssh_allreg_aug.61102,1.37
vbl_ssh_allreg_aug.61103,1.37
vbl_ssh_allreg_aug.61104,1.36000001
vbl_ssh_allreg_aug.61105,1.34000003
vbl_ssh_allreg_aug.61106,1.32000005
vbl_ssh_allreg_aug.61107,1.28999996
vbl_ssh_allreg_aug.61108,1.20000005
vbl_ssh_allreg_aug.61109,1.17999995
vbl_ssh_allreg_aug.61110,1.32000005
vbl_ssh_allreg_aug.61111,1.38999999
vbl_ssh_allreg_aug.61112,1.46000004
vbl_ssh_allreg_aug.61113,1.50999999
vbl_ssh_allreg_aug.61114,1.53999996
vbl_ssh_allreg_aug.61115,1.57000005
vbl_ssh_allreg_aug.61116,1.59000003
vbl_ssh_allreg_aug.61117,1.60000002
vbl_ssh_allreg_aug.61118,1.61000001
vbl_ssh_allreg_aug.61119,1.62
vbl_ssh_allreg_aug.61120,1.63999999
vbl_ssh_allreg_aug.61121,1.65999997
vbl_ssh_allreg_aug.61122,1.67999995
vbl_ssh_allreg_aug.61123,1.70000005
vbl_ssh_allreg_aug.61124,1.71000004
vbl_ssh_allreg_aug.61125,1.72000003
vbl_ssh_allreg_aug.61126,1.73000002
vbl_ssh_allreg_aug.61127,1.74000001
vbl_ssh_allreg_aug.61128,1.75
vbl_ssh_allreg_aug.61129,1.75
vbl_ssh_allreg_aug.61130,1.75999999
vbl_ssh_allreg_aug.61131,1.76999998
vbl_ssh_allreg_aug.61132,1.76999998
vbl_ssh_allreg_aug.61133,1.77999997
vbl_ssh_allreg_aug.61134,0.54000002
vbl_ssh_allreg_aug.61135,0.73000002
vbl_ssh_allreg_aug.61136,0.76999998
vbl_ssh_allreg_aug.61137,0.69
vbl_ssh_allreg_aug.61138,1.00999999
vbl_ssh_allreg_aug.61139,1.05999994
vbl_ssh_allreg_aug.61140,1.12
vbl_ssh_allreg_aug.61141,1.15999997
vbl_ssh_allreg_aug.61142,1.16999996
vbl_ssh_allreg_aug.61143,1.16999996
vbl_ssh_allreg_aug.61144,1.17999995
vbl_ssh_allreg_aug.61145,1.15999997
vbl_ssh_allreg_aug.61146,1.16999996
vbl_ssh_allreg_aug.61147,1.15999997
vbl_ssh_allreg_aug.61148,1.17999995
vbl_ssh_allreg_aug.61149,1.22000003
vbl_ssh_allreg_aug.61150,1.26999998
vbl_ssh_allreg_aug.61151,1.29999995
vbl_ssh_allreg_aug.61153,1.34000003
vbl_ssh_allreg_aug.61154,1.34000003
vbl_ssh_allreg_aug.61155,1.33000004
vbl_ssh_allreg_aug.61156,1.30999994
vbl_ssh_allreg_aug.61157,1.27999997
vbl_ssh_allreg_aug.61158,1.21000004
vbl_ssh_allreg_aug.61159,1.22000003
vbl_ssh_allreg_aug.61160,1.32000005
vbl_ssh_allreg_aug.61161,1.38999999
vbl_ssh_allreg_aug.61162,1.45000005
vbl_ssh_allreg_aug.61163,1.5
vbl_ssh_allreg_aug.61164,1.53999996
vbl_ssh_allreg_aug.61165,1.55999994
vbl_ssh_allreg_aug.61166,1.57000005
vbl_ssh_allreg_aug.61167,1.55999994
vbl_ssh_allreg_aug.61168,1.55999994
vbl_ssh_allreg_aug.61169,1.57000005
vbl_ssh_allreg_aug.61170,1.60000002
vbl_ssh_allreg_aug.61171,1.63999999
vbl_ssh_allreg_aug.61172,1.66999996
vbl_ssh_allreg_aug.61173,1.69000006
vbl_ssh_allreg_aug.61174,1.71000004
vbl_ssh_allreg_aug.61175,1.72000003
vbl_ssh_allreg_aug.61176,1.73000002
vbl_ssh_allreg_aug.61177,1.74000001
vbl_ssh_allreg_aug.61178,1.74000001
vbl_ssh_allreg_aug.61179,1.75
vbl_ssh_allreg_aug.61180,1.75999999
vbl_ssh_allreg_aug.61181,1.75999999
vbl_ssh_allreg_aug.61182,1.76999998
vbl_ssh_allreg_aug.61183,0.62
vbl_ssh_allreg_aug.61184,0.69
vbl_ssh_allreg_aug.61185,0.63
vbl_ssh_allreg_aug.61186,0.88
vbl_ssh_allreg_aug.45,2
vbl_ssh_allreg_aug.61187,1.00999999
vbl_ssh_allreg_aug.61188,1.04999995
vbl_ssh_allreg_aug.61189,1.11000001
vbl_ssh_allreg_aug.61190,1.10000002
vbl_ssh_allreg_aug.61191,1.14999998
vbl_ssh_allreg_aug.61192,1.14999998
vbl_ssh_allreg_aug.61193,1.15999997
vbl_ssh_allreg_aug.61194,1.17999995
vbl_ssh_allreg_aug.61195,1.16999996
vbl_ssh_allreg_aug.61196,1.17999995
vbl_ssh_allreg_aug.61197,1.21000004
vbl_ssh_allreg_aug.61198,1.24000001
vbl_ssh_allreg_aug.61199,1.26999998
vbl_ssh_allreg_aug.61200,1.28999996
vbl_ssh_allreg_aug.61201,1.30999994
vbl_ssh_allreg_aug.61202,1.30999994
vbl_ssh_allreg_aug.61203,1.29999995
vbl_ssh_allreg_aug.61204,1.27999997
vbl_ssh_allreg_aug.61205,1.24000001
vbl_ssh_allreg_aug.61206,1.14999998
vbl_ssh_allreg_aug.61207,1.14999998
vbl_ssh_allreg_aug.61208,1.27999997
vbl_ssh_allreg_aug.61209,1.40999997
vbl_ssh_allreg_aug.61210,1.47000003
vbl_ssh_allreg_aug.61211,1.50999999
vbl_ssh_allreg_aug.61212,1.52999997
vbl_ssh_allreg_aug.61213,1.55999994
vbl_ssh_allreg_aug.61214,1.60000002
vbl_ssh_allreg_aug.61215,1.59000003
vbl_ssh_allreg_aug.61216,1.57000005
vbl_ssh_allreg_aug.61217,1.58000004
vbl_ssh_allreg_aug.61218,1.62
vbl_ssh_allreg_aug.61219,1.65999997
vbl_ssh_allreg_aug.61220,1.67999995
vbl_ssh_allreg_aug.61221,1.69000006
vbl_ssh_allreg_aug.61222,1.71000004
vbl_ssh_allreg_aug.61223,1.72000003
vbl_ssh_allreg_aug.61224,1.73000002
vbl_ssh_allreg_aug.61225,1.73000002
vbl_ssh_allreg_aug.61226,1.74000001
vbl_ssh_allreg_aug.61227,1.75
vbl_ssh_allreg_aug.61228,1.75999999
vbl_ssh_allreg_aug.61229,1.75999999
vbl_ssh_allreg_aug.61230,0.64999998
vbl_ssh_allreg_aug.61231,0.88999999
vbl_ssh_allreg_aug.61232,0.88999999
vbl_ssh_allreg_aug.61233,0.76999998
vbl_ssh_allreg_aug.61234,0.94
vbl_ssh_allreg_aug.61235,0.95999998
vbl_ssh_allreg_aug.61236,1.09000003
vbl_ssh_allreg_aug.61237,1.13
vbl_ssh_allreg_aug.61238,1.15999997
vbl_ssh_allreg_aug.61239,1.16999996
vbl_ssh_allreg_aug.61240,1.17999995
vbl_ssh_allreg_aug.61241,1.19000006
vbl_ssh_allreg_aug.61242,1.22000003
vbl_ssh_allreg_aug.61243,1.24000001
vbl_ssh_allreg_aug.61244,1.25999999
vbl_ssh_allreg_aug.61245,1.26999998
vbl_ssh_allreg_aug.61246,1.27999997
vbl_ssh_allreg_aug.61247,1.26999998
vbl_ssh_allreg_aug.61248,1.25
vbl_ssh_allreg_aug.61249,1.20000005
vbl_ssh_allreg_aug.61250,1.10000002
vbl_ssh_allreg_aug.61251,1.19000006
vbl_ssh_allreg_aug.61252,1.33000004
vbl_ssh_allreg_aug.61253,1.44000006
vbl_ssh_allreg_aug.61254,1.49000001
vbl_ssh_allreg_aug.61255,1.52999997
vbl_ssh_allreg_aug.46,2
vbl_ssh_allreg_aug.61256,1.60000002
vbl_ssh_allreg_aug.61257,1.61000001
vbl_ssh_allreg_aug.61258,1.58000004
vbl_ssh_allreg_aug.61259,1.57000005
vbl_ssh_allreg_aug.61260,1.58000004
vbl_ssh_allreg_aug.61261,1.61000001
vbl_ssh_allreg_aug.61262,1.63999999
vbl_ssh_allreg_aug.61263,1.64999998
vbl_ssh_allreg_aug.61264,1.67999995
vbl_ssh_allreg_aug.61265,1.69000006
vbl_ssh_allreg_aug.61266,1.70000005
vbl_ssh_allreg_aug.61267,1.71000004
vbl_ssh_allreg_aug.61268,1.72000003
vbl_ssh_allreg_aug.61269,1.73000002
vbl_ssh_allreg_aug.61270,1.74000001
vbl_ssh_allreg_aug.61271,1.75
vbl_ssh_allreg_aug.61272,1.75
vbl_ssh_allreg_aug.61273,0.31
vbl_ssh_allreg_aug.61274,0.70999998
vbl_ssh_allreg_aug.61275,0.72000003
vbl_ssh_allreg_aug.61276,0.76999998
vbl_ssh_allreg_aug.61277,0.76999998
vbl_ssh_allreg_aug.61278,1.04999995
vbl_ssh_allreg_aug.61279,1.08000004
vbl_ssh_allreg_aug.61280,1.13999999
vbl_ssh_allreg_aug.61281,1.15999997
vbl_ssh_allreg_aug.61282,1.16999996
vbl_ssh_allreg_aug.61283,1.17999995
vbl_ssh_allreg_aug.61284,1.20000005
vbl_ssh_allreg_aug.61285,1.21000004
vbl_ssh_allreg_aug.61286,1.23000002
vbl_ssh_allreg_aug.61287,1.24000001
vbl_ssh_allreg_aug.61288,1.24000001
vbl_ssh_allreg_aug.61289,1.23000002
vbl_ssh_allreg_aug.61290,1.21000004
vbl_ssh_allreg_aug.61291,1.15999997
vbl_ssh_allreg_aug.61292,1.05999994
vbl_ssh_allreg_aug.61293,1.21000004
vbl_ssh_allreg_aug.61294,1.33000004
vbl_ssh_allreg_aug.61295,1.41999996
vbl_ssh_allreg_aug.61296,1.49000001
vbl_ssh_allreg_aug.61297,1.55999994
vbl_ssh_allreg_aug.61298,1.58000004
vbl_ssh_allreg_aug.61299,1.57000005
vbl_ssh_allreg_aug.61300,1.55999994
vbl_ssh_allreg_aug.61301,1.55999994
vbl_ssh_allreg_aug.61302,1.57000005
vbl_ssh_allreg_aug.61303,1.59000003
vbl_ssh_allreg_aug.61304,1.60000002
vbl_ssh_allreg_aug.61305,1.62
vbl_ssh_allreg_aug.61306,1.64999998
vbl_ssh_allreg_aug.61307,1.66999996
vbl_ssh_allreg_aug.61308,1.69000006
vbl_ssh_allreg_aug.61309,1.70000005
vbl_ssh_allreg_aug.61310,1.71000004
vbl_ssh_allreg_aug.61311,1.72000003
vbl_ssh_allreg_aug.61312,1.73000002
vbl_ssh_allreg_aug.61313,1.74000001
vbl_ssh_allreg_aug.61314,1.74000001
vbl_ssh_allreg_aug.61315,0.49000001
vbl_ssh_allreg_aug.61316,0.75
vbl_ssh_allreg_aug.61317,0.95999998
vbl_ssh_allreg_aug.61318,1.02999997
vbl_ssh_allreg_aug.61319,1.10000002
vbl_ssh_allreg_aug.61320,1.13
vbl_ssh_allreg_aug.61321,1.14999998
vbl_ssh_allreg_aug.61322,1.15999997
vbl_ssh_allreg_aug.61323,1.17999995
vbl_ssh_allreg_aug.61324,1.19000006
vbl_ssh_allreg_aug.61325,1.20000005
vbl_ssh_allreg_aug.61326,1.21000004
vbl_ssh_allreg_aug.61327,1.21000004
vbl_ssh_allreg_aug.61328,1.20000005
vbl_ssh_allreg_aug.61329,1.16999996
vbl_ssh_allreg_aug.61330,1.12
vbl_ssh_allreg_aug.61331,1.01999998
vbl_ssh_allreg_aug.61332,0.85000002
vbl_ssh_allreg_aug.61333,1.08000004
vbl_ssh_allreg_aug.61334,1.23000002
vbl_ssh_allreg_aug.61335,1.35000002
vbl_ssh_allreg_aug.61336,1.42999995
vbl_ssh_allreg_aug.61337,1.5
vbl_ssh_allreg_aug.61338,1.53999996
vbl_ssh_allreg_aug.61339,1.53999996
vbl_ssh_allreg_aug.61340,1.53999996
vbl_ssh_allreg_aug.61341,1.53999996
vbl_ssh_allreg_aug.61342,1.54999995
vbl_ssh_allreg_aug.61343,1.55999994
vbl_ssh_allreg_aug.61344,1.57000005
vbl_ssh_allreg_aug.61345,1.59000003
vbl_ssh_allreg_aug.61346,1.61000001
vbl_ssh_allreg_aug.61347,1.63999999
vbl_ssh_allreg_aug.61348,1.65999997
vbl_ssh_allreg_aug.61349,1.66999996
vbl_ssh_allreg_aug.61350,1.69000006
vbl_ssh_allreg_aug.61351,1.70000005
vbl_ssh_allreg_aug.61352,1.71000004
vbl_ssh_allreg_aug.61353,1.72000003
vbl_ssh_allreg_aug.61354,1.72000003
vbl_ssh_allreg_aug.61355,0.5
vbl_ssh_allreg_aug.61356,0.69
vbl_ssh_allreg_aug.61357,0.88
vbl_ssh_allreg_aug.61358,0.95999998
vbl_ssh_allreg_aug.61359,1.05999994
vbl_ssh_allreg_aug.61360,1.10000002
vbl_ssh_allreg_aug.61361,1.13
vbl_ssh_allreg_aug.61362,1.13999999
vbl_ssh_allreg_aug.61363,1.15999997
vbl_ssh_allreg_aug.61364,1.16999996
vbl_ssh_allreg_aug.61365,1.16999996
vbl_ssh_allreg_aug.61366,1.17999995
vbl_ssh_allreg_aug.61367,1.16999996
vbl_ssh_allreg_aug.61368,1.15999997
vbl_ssh_allreg_aug.61369,1.13
vbl_ssh_allreg_aug.61370,1.08000004
vbl_ssh_allreg_aug.61371,0.99000001
vbl_ssh_allreg_aug.61372,0.74000001
vbl_ssh_allreg_aug.61373,0.99000001
vbl_ssh_allreg_aug.61374,1.13
vbl_ssh_allreg_aug.61375,1.26999998
vbl_ssh_allreg_aug.61376,1.36000001
vbl_ssh_allreg_aug.61377,1.42999995
vbl_ssh_allreg_aug.61378,1.48000002
vbl_ssh_allreg_aug.61379,1.5
vbl_ssh_allreg_aug.61380,1.50999999
vbl_ssh_allreg_aug.61381,1.51999998
vbl_ssh_allreg_aug.61382,1.52999997
vbl_ssh_allreg_aug.61383,1.53999996
vbl_ssh_allreg_aug.61384,1.55999994
vbl_ssh_allreg_aug.61385,1.58000004
vbl_ssh_allreg_aug.61386,1.58000004
vbl_ssh_allreg_aug.61387,1.59000003
vbl_ssh_allreg_aug.61388,1.62
vbl_ssh_allreg_aug.61389,1.63999999
vbl_ssh_allreg_aug.61390,1.65999997
vbl_ssh_allreg_aug.61391,1.66999996
vbl_ssh_allreg_aug.61392,1.69000006
vbl_ssh_allreg_aug.61393,1.70000005
vbl_ssh_allreg_aug.61394,1.71000004
vbl_ssh_allreg_aug.61395,1.71000004
vbl_ssh_allreg_aug.61397,0.72000003
vbl_ssh_allreg_aug.61398,0.86000001
vbl_ssh_allreg_aug.61399,1.00999999
vbl_ssh_allreg_aug.61400,1.05999994
vbl_ssh_allreg_aug.61401,1.10000002
vbl_ssh_allreg_aug.61402,1.12
vbl_ssh_allreg_aug.61403,1.13999999
vbl_ssh_allreg_aug.61404,1.13999999
vbl_ssh_allreg_aug.61405,1.14999998
vbl_ssh_allreg_aug.61406,1.14999998
vbl_ssh_allreg_aug.61407,1.13999999
vbl_ssh_allreg_aug.61408,1.13
vbl_ssh_allreg_aug.61409,1.10000002
vbl_ssh_allreg_aug.61410,1.04999995
vbl_ssh_allreg_aug.61411,0.95999998
vbl_ssh_allreg_aug.61412,0.87
vbl_ssh_allreg_aug.61413,1.03999996
vbl_ssh_allreg_aug.61414,1.17999995
vbl_ssh_allreg_aug.61415,1.28999996
vbl_ssh_allreg_aug.61416,1.37
vbl_ssh_allreg_aug.61417,1.41999996
vbl_ssh_allreg_aug.61418,1.46000004
vbl_ssh_allreg_aug.61419,1.48000002
vbl_ssh_allreg_aug.61420,1.5
vbl_ssh_allreg_aug.61421,1.50999999
vbl_ssh_allreg_aug.61422,1.51999998
vbl_ssh_allreg_aug.61423,1.53999996
vbl_ssh_allreg_aug.61424,1.57000005
vbl_ssh_allreg_aug.61425,1.57000005
vbl_ssh_allreg_aug.61426,1.57000005
vbl_ssh_allreg_aug.61427,1.59000003
vbl_ssh_allreg_aug.61428,1.61000001
vbl_ssh_allreg_aug.61429,1.63
vbl_ssh_allreg_aug.61430,1.64999998
vbl_ssh_allreg_aug.47,2
vbl_ssh_allreg_aug.61431,1.65999997
vbl_ssh_allreg_aug.61432,1.67999995
vbl_ssh_allreg_aug.61433,1.69000006
vbl_ssh_allreg_aug.61434,1.70000005
vbl_ssh_allreg_aug.61435,1.70000005
vbl_ssh_allreg_aug.61436,0.55000001
vbl_ssh_allreg_aug.61437,0.79000002
vbl_ssh_allreg_aug.61438,0.94
vbl_ssh_allreg_aug.61439,1
vbl_ssh_allreg_aug.61440,1.07000005
vbl_ssh_allreg_aug.61441,1.09000003
vbl_ssh_allreg_aug.61442,1.11000001
vbl_ssh_allreg_aug.61443,1.12
vbl_ssh_allreg_aug.61444,1.12
vbl_ssh_allreg_aug.61445,1.12
vbl_ssh_allreg_aug.61446,1.12
vbl_ssh_allreg_aug.61447,1.10000002
vbl_ssh_allreg_aug.61448,1.08000004
vbl_ssh_allreg_aug.61449,1.02999997
vbl_ssh_allreg_aug.61450,0.93000001
vbl_ssh_allreg_aug.61451,0.69999999
vbl_ssh_allreg_aug.61452,0.83999997
vbl_ssh_allreg_aug.61453,1.09000003
vbl_ssh_allreg_aug.61454,1.20000005
vbl_ssh_allreg_aug.61455,1.29999995
vbl_ssh_allreg_aug.61456,1.37
vbl_ssh_allreg_aug.61457,1.40999997
vbl_ssh_allreg_aug.61458,1.45000005
vbl_ssh_allreg_aug.61459,1.47000003
vbl_ssh_allreg_aug.61460,1.49000001
vbl_ssh_allreg_aug.61461,1.5
vbl_ssh_allreg_aug.61462,1.50999999
vbl_ssh_allreg_aug.61463,1.53999996
vbl_ssh_allreg_aug.61464,1.54999995
vbl_ssh_allreg_aug.61465,1.54999995
vbl_ssh_allreg_aug.61466,1.57000005
vbl_ssh_allreg_aug.61467,1.59000003
vbl_ssh_allreg_aug.61468,1.61000001
vbl_ssh_allreg_aug.61469,1.63
vbl_ssh_allreg_aug.61470,1.63999999
vbl_ssh_allreg_aug.61471,1.65999997
vbl_ssh_allreg_aug.61472,1.66999996
vbl_ssh_allreg_aug.61473,1.67999995
vbl_ssh_allreg_aug.61474,1.69000006
vbl_ssh_allreg_aug.61475,1.70000005
vbl_ssh_allreg_aug.61476,0.94
vbl_ssh_allreg_aug.61477,1.01999998
vbl_ssh_allreg_aug.61478,1.05999994
vbl_ssh_allreg_aug.61479,1.09000003
vbl_ssh_allreg_aug.61480,1.10000002
vbl_ssh_allreg_aug.61481,1.10000002
vbl_ssh_allreg_aug.61482,1.10000002
vbl_ssh_allreg_aug.61483,1.09000003
vbl_ssh_allreg_aug.61484,1.08000004
vbl_ssh_allreg_aug.61485,1.04999995
vbl_ssh_allreg_aug.61486,1.00999999
vbl_ssh_allreg_aug.61487,0.92000002
vbl_ssh_allreg_aug.61488,0.75999999
vbl_ssh_allreg_aug.61489,0.68000001
vbl_ssh_allreg_aug.61490,0.98000002
vbl_ssh_allreg_aug.61491,1.11000001
vbl_ssh_allreg_aug.61492,1.23000002
vbl_ssh_allreg_aug.61493,1.30999994
vbl_ssh_allreg_aug.61494,1.37
vbl_ssh_allreg_aug.61495,1.40999997
vbl_ssh_allreg_aug.61496,1.44000006
vbl_ssh_allreg_aug.61497,1.46000004
vbl_ssh_allreg_aug.61498,1.48000002
vbl_ssh_allreg_aug.61499,1.49000001
vbl_ssh_allreg_aug.48,2
vbl_ssh_allreg_aug.61500,1.50999999
vbl_ssh_allreg_aug.61501,1.52999997
vbl_ssh_allreg_aug.61502,1.52999997
vbl_ssh_allreg_aug.61503,1.54999995
vbl_ssh_allreg_aug.61504,1.57000005
vbl_ssh_allreg_aug.61505,1.59000003
vbl_ssh_allreg_aug.61506,1.60000002
vbl_ssh_allreg_aug.61507,1.62
vbl_ssh_allreg_aug.61508,1.63999999
vbl_ssh_allreg_aug.61509,1.64999998
vbl_ssh_allreg_aug.61510,1.65999997
vbl_ssh_allreg_aug.61511,1.66999996
vbl_ssh_allreg_aug.61512,1.67999995
vbl_ssh_allreg_aug.61513,0.94
vbl_ssh_allreg_aug.61514,1.01999998
vbl_ssh_allreg_aug.61515,1.05999994
vbl_ssh_allreg_aug.61516,1.07000005
vbl_ssh_allreg_aug.61517,1.08000004
vbl_ssh_allreg_aug.61518,1.08000004
vbl_ssh_allreg_aug.61519,1.07000005
vbl_ssh_allreg_aug.61520,1.05999994
vbl_ssh_allreg_aug.61521,1.02999997
vbl_ssh_allreg_aug.61522,1
vbl_ssh_allreg_aug.61523,0.92000002
vbl_ssh_allreg_aug.61524,0.80000001
vbl_ssh_allreg_aug.61525,0.62
vbl_ssh_allreg_aug.61526,0.54000002
vbl_ssh_allreg_aug.61527,0.81
vbl_ssh_allreg_aug.61528,0.87
vbl_ssh_allreg_aug.61529,1.12
vbl_ssh_allreg_aug.61530,1.22000003
vbl_ssh_allreg_aug.61531,1.29999995
vbl_ssh_allreg_aug.61532,1.36000001
vbl_ssh_allreg_aug.61533,1.39999998
vbl_ssh_allreg_aug.49,2
vbl_ssh_allreg_aug.61534,1.42999995
vbl_ssh_allreg_aug.61535,1.45000005
vbl_ssh_allreg_aug.61536,1.46000004
vbl_ssh_allreg_aug.61537,1.48000002
vbl_ssh_allreg_aug.61538,1.5
vbl_ssh_allreg_aug.61539,1.51999998
vbl_ssh_allreg_aug.61540,1.52999997
vbl_ssh_allreg_aug.61541,1.54999995
vbl_ssh_allreg_aug.61542,1.57000005
vbl_ssh_allreg_aug.61543,1.58000004
vbl_ssh_allreg_aug.61544,1.60000002
vbl_ssh_allreg_aug.61545,1.62
vbl_ssh_allreg_aug.61546,1.63
vbl_ssh_allreg_aug.61547,1.63999999
vbl_ssh_allreg_aug.61548,1.64999998
vbl_ssh_allreg_aug.61549,1.66999996
vbl_ssh_allreg_aug.61550,1.67999995
vbl_ssh_allreg_aug.61551,0.86000001
vbl_ssh_allreg_aug.61552,0.95999998
vbl_ssh_allreg_aug.61553,1.01999998
vbl_ssh_allreg_aug.61554,1.03999996
vbl_ssh_allreg_aug.61555,1.04999995
vbl_ssh_allreg_aug.61556,1.04999995
vbl_ssh_allreg_aug.61557,1.04999995
vbl_ssh_allreg_aug.61558,1.02999997
vbl_ssh_allreg_aug.61559,1.00999999
vbl_ssh_allreg_aug.61560,0.98000002
vbl_ssh_allreg_aug.61561,0.91000003
vbl_ssh_allreg_aug.61562,0.81999999
vbl_ssh_allreg_aug.61563,0.67000002
vbl_ssh_allreg_aug.61564,0.44999999
vbl_ssh_allreg_aug.61565,0.62
vbl_ssh_allreg_aug.61566,0.91000003
vbl_ssh_allreg_aug.61567,1.07000005
vbl_ssh_allreg_aug.50,2.00999999
vbl_ssh_allreg_aug.61568,1.25
vbl_ssh_allreg_aug.61569,1.29999995
vbl_ssh_allreg_aug.61570,1.35000002
vbl_ssh_allreg_aug.61571,1.38999999
vbl_ssh_allreg_aug.61572,1.41999996
vbl_ssh_allreg_aug.61573,1.44000006
vbl_ssh_allreg_aug.61574,1.46000004
vbl_ssh_allreg_aug.61575,1.48000002
vbl_ssh_allreg_aug.61576,1.5
vbl_ssh_allreg_aug.61577,1.50999999
vbl_ssh_allreg_aug.61578,1.52999997
vbl_ssh_allreg_aug.61579,1.54999995
vbl_ssh_allreg_aug.61580,1.55999994
vbl_ssh_allreg_aug.61581,1.58000004
vbl_ssh_allreg_aug.61582,1.60000002
vbl_ssh_allreg_aug.61583,1.61000001
vbl_ssh_allreg_aug.61584,1.63
vbl_ssh_allreg_aug.61585,1.63999999
vbl_ssh_allreg_aug.61586,1.64999998
vbl_ssh_allreg_aug.61587,1.65999997
vbl_ssh_allreg_aug.61588,1.66999996
vbl_ssh_allreg_aug.61589,0.76999998
vbl_ssh_allreg_aug.61590,0.88999999
