FID,ann_ssh
vbl_ssh_allreg_ann.61003,1.96000004
vbl_ssh_allreg_ann.61004,1.96000004
vbl_ssh_allreg_ann.61005,1.98000002
vbl_ssh_allreg_ann.61006,2
vbl_ssh_allreg_ann.61007,2.02999997
vbl_ssh_allreg_ann.61008,2.04999995
vbl_ssh_allreg_ann.61009,2.08999991
vbl_ssh_allreg_ann.61010,2.1500001
vbl_ssh_allreg_ann.61011,2.20000005
vbl_ssh_allreg_ann.61012,2.24000001
vbl_ssh_allreg_ann.61013,2.27999997
vbl_ssh_allreg_ann.61014,2.31999993
vbl_ssh_allreg_ann.61015,2.33999991
vbl_ssh_allreg_ann.61016,2.36999989
vbl_ssh_allreg_ann.61017,2.3900001
vbl_ssh_allreg_ann.61018,2.41000009
vbl_ssh_allreg_ann.61019,2.42000008
vbl_ssh_allreg_ann.61020,2.43000007
vbl_ssh_allreg_ann.61021,2.45000005
vbl_ssh_allreg_ann.61022,2.46000004
vbl_ssh_allreg_ann.61023,2.48000002
vbl_ssh_allreg_ann.61024,2.49000001
vbl_ssh_allreg_ann.61025,2.50999999
vbl_ssh_allreg_ann.61026,2.51999998
vbl_ssh_allreg_ann.61027,2.52999997
vbl_ssh_allreg_ann.61028,2.53999996
vbl_ssh_allreg_ann.61029,2.54999995
vbl_ssh_allreg_ann.61030,2.55999994
vbl_ssh_allreg_ann.61031,2.56999993
vbl_ssh_allreg_ann.61032,2.57999992
vbl_ssh_allreg_ann.61033,1.26999998
vbl_ssh_allreg_ann.61034,1.38
vbl_ssh_allreg_ann.61035,1.37
vbl_ssh_allreg_ann.61036,1.57000005
vbl_ssh_allreg_ann.61037,1.70000005
vbl_ssh_allreg_ann.61038,1.70000005
vbl_ssh_allreg_ann.61039,1.72000003
vbl_ssh_allreg_ann.61040,1.71000004
vbl_ssh_allreg_ann.61041,1.63999999
vbl_ssh_allreg_ann.61042,1.64999998
vbl_ssh_allreg_ann.61043,1.55999994
vbl_ssh_allreg_ann.61044,1.66999996
vbl_ssh_allreg_ann.61045,1.69000006
vbl_ssh_allreg_ann.61046,1.78999996
vbl_ssh_allreg_ann.61047,1.87
vbl_ssh_allreg_ann.43,3.06999993
vbl_ssh_allreg_ann.61048,1.92999995
vbl_ssh_allreg_ann.61049,1.96000004
vbl_ssh_allreg_ann.61050,1.97000003
vbl_ssh_allreg_ann.61051,1.96000004
vbl_ssh_allreg_ann.61052,1.95000005
vbl_ssh_allreg_ann.61053,1.94000006
vbl_ssh_allreg_ann.61054,1.94000006
vbl_ssh_allreg_ann.61055,1.92999995
vbl_ssh_allreg_ann.61056,1.92999995
vbl_ssh_allreg_ann.61057,1.91999996
vbl_ssh_allreg_ann.61058,1.98000002
vbl_ssh_allreg_ann.61059,2.00999999
vbl_ssh_allreg_ann.61060,2.06999993
vbl_ssh_allreg_ann.61061,2.1400001
vbl_ssh_allreg_ann.61062,2.20000005
vbl_ssh_allreg_ann.61063,2.24000001
vbl_ssh_allreg_ann.61064,2.27999997
vbl_ssh_allreg_ann.61065,2.30999994
vbl_ssh_allreg_ann.61066,2.32999992
vbl_ssh_allreg_ann.61067,2.3499999
vbl_ssh_allreg_ann.61068,2.3599999
vbl_ssh_allreg_ann.61069,2.3900001
vbl_ssh_allreg_ann.61070,2.41000009
vbl_ssh_allreg_ann.61071,2.43000007
vbl_ssh_allreg_ann.61072,2.45000005
vbl_ssh_allreg_ann.61073,2.46000004
vbl_ssh_allreg_ann.61074,2.48000002
vbl_ssh_allreg_ann.61075,2.49000001
vbl_ssh_allreg_ann.61076,2.5
vbl_ssh_allreg_ann.61077,2.51999998
vbl_ssh_allreg_ann.61078,2.52999997
vbl_ssh_allreg_ann.61079,2.53999996
vbl_ssh_allreg_ann.61080,2.54999995
vbl_ssh_allreg_ann.61081,2.55999994
vbl_ssh_allreg_ann.44,3.07999992
vbl_ssh_allreg_ann.61082,2.56999993
vbl_ssh_allreg_ann.61083,0.75
vbl_ssh_allreg_ann.61084,1.11000001
vbl_ssh_allreg_ann.61085,1.12
vbl_ssh_allreg_ann.61086,1.01999998
vbl_ssh_allreg_ann.61087,1.48000002
vbl_ssh_allreg_ann.61088,1.60000002
vbl_ssh_allreg_ann.61089,1.63
vbl_ssh_allreg_ann.61090,1.66999996
vbl_ssh_allreg_ann.61091,1.67999995
vbl_ssh_allreg_ann.61092,1.65999997
vbl_ssh_allreg_ann.61093,1.65999997
vbl_ssh_allreg_ann.61094,1.63
vbl_ssh_allreg_ann.61095,1.70000005
vbl_ssh_allreg_ann.61096,1.70000005
vbl_ssh_allreg_ann.61097,1.75999999
vbl_ssh_allreg_ann.61098,1.82000005
vbl_ssh_allreg_ann.61099,1.87
vbl_ssh_allreg_ann.61100,1.90999997
vbl_ssh_allreg_ann.61101,1.91999996
vbl_ssh_allreg_ann.61102,1.91999996
vbl_ssh_allreg_ann.61103,1.91999996
vbl_ssh_allreg_ann.61104,1.90999997
vbl_ssh_allreg_ann.61105,1.88999999
vbl_ssh_allreg_ann.61106,1.85000002
vbl_ssh_allreg_ann.61107,1.79999995
vbl_ssh_allreg_ann.61108,1.63
vbl_ssh_allreg_ann.61109,1.62
vbl_ssh_allreg_ann.61110,1.88
vbl_ssh_allreg_ann.61111,1.97000003
vbl_ssh_allreg_ann.61112,2.05999994
vbl_ssh_allreg_ann.61113,2.1400001
vbl_ssh_allreg_ann.61114,2.20000005
vbl_ssh_allreg_ann.61115,2.24000001
vbl_ssh_allreg_ann.61116,2.25999999
vbl_ssh_allreg_ann.61117,2.27999997
vbl_ssh_allreg_ann.61118,2.28999996
vbl_ssh_allreg_ann.61119,2.28999996
vbl_ssh_allreg_ann.61120,2.31999993
vbl_ssh_allreg_ann.61121,2.3599999
vbl_ssh_allreg_ann.61122,2.4000001
vbl_ssh_allreg_ann.61123,2.42000008
vbl_ssh_allreg_ann.61124,2.44000006
vbl_ssh_allreg_ann.61125,2.46000004
vbl_ssh_allreg_ann.61126,2.48000002
vbl_ssh_allreg_ann.61127,2.49000001
vbl_ssh_allreg_ann.61128,2.5
vbl_ssh_allreg_ann.61129,2.51999998
vbl_ssh_allreg_ann.61130,2.52999997
vbl_ssh_allreg_ann.61131,2.53999996
vbl_ssh_allreg_ann.61132,2.54999995
vbl_ssh_allreg_ann.61133,2.55999994
vbl_ssh_allreg_ann.61134,0.79000002
vbl_ssh_allreg_ann.61135,1.01999998
vbl_ssh_allreg_ann.61136,1.07000005
vbl_ssh_allreg_ann.61137,1.00999999
vbl_ssh_allreg_ann.61138,1.41999996
vbl_ssh_allreg_ann.61139,1.49000001
vbl_ssh_allreg_ann.61140,1.55999994
vbl_ssh_allreg_ann.61141,1.60000002
vbl_ssh_allreg_ann.61142,1.62
vbl_ssh_allreg_ann.61143,1.63999999
vbl_ssh_allreg_ann.61144,1.65999997
vbl_ssh_allreg_ann.61145,1.65999997
vbl_ssh_allreg_ann.61146,1.71000004
vbl_ssh_allreg_ann.61147,1.71000004
vbl_ssh_allreg_ann.61148,1.74000001
vbl_ssh_allreg_ann.61149,1.77999997
vbl_ssh_allreg_ann.61150,1.82000005
vbl_ssh_allreg_ann.61151,1.86000001
vbl_ssh_allreg_ann.61153,1.88
vbl_ssh_allreg_ann.61154,1.87
vbl_ssh_allreg_ann.61155,1.85000002
vbl_ssh_allreg_ann.61156,1.83000004
vbl_ssh_allreg_ann.61157,1.76999998
vbl_ssh_allreg_ann.61158,1.65999997
vbl_ssh_allreg_ann.61159,1.73000002
vbl_ssh_allreg_ann.61160,1.86000001
vbl_ssh_allreg_ann.61161,1.95000005
vbl_ssh_allreg_ann.61162,2.04999995
vbl_ssh_allreg_ann.61163,2.1400001
vbl_ssh_allreg_ann.61164,2.19000006
vbl_ssh_allreg_ann.61165,2.23000002
vbl_ssh_allreg_ann.61166,2.23000002
vbl_ssh_allreg_ann.61167,2.20000005
vbl_ssh_allreg_ann.61168,2.19000006
vbl_ssh_allreg_ann.61169,2.21000004
vbl_ssh_allreg_ann.61170,2.25999999
vbl_ssh_allreg_ann.61171,2.32999992
vbl_ssh_allreg_ann.61172,2.3900001
vbl_ssh_allreg_ann.61173,2.42000008
vbl_ssh_allreg_ann.61174,2.44000006
vbl_ssh_allreg_ann.61175,2.46000004
vbl_ssh_allreg_ann.61176,2.48000002
vbl_ssh_allreg_ann.61177,2.49000001
vbl_ssh_allreg_ann.61178,2.5
vbl_ssh_allreg_ann.61179,2.51999998
vbl_ssh_allreg_ann.61180,2.52999997
vbl_ssh_allreg_ann.61181,2.53999996
vbl_ssh_allreg_ann.61182,2.54999995
vbl_ssh_allreg_ann.61183,0.87
vbl_ssh_allreg_ann.61184,0.94
vbl_ssh_allreg_ann.61185,0.91000003
vbl_ssh_allreg_ann.61186,1.25
vbl_ssh_allreg_ann.45,3.07999992
vbl_ssh_allreg_ann.61187,1.40999997
vbl_ssh_allreg_ann.61188,1.46000004
vbl_ssh_allreg_ann.61189,1.52999997
vbl_ssh_allreg_ann.61190,1.51999998
vbl_ssh_allreg_ann.61191,1.59000003
vbl_ssh_allreg_ann.61192,1.63
vbl_ssh_allreg_ann.61193,1.65999997
vbl_ssh_allreg_ann.61194,1.70000005
vbl_ssh_allreg_ann.61195,1.71000004
vbl_ssh_allreg_ann.61196,1.72000003
vbl_ssh_allreg_ann.61197,1.75
vbl_ssh_allreg_ann.61198,1.77999997
vbl_ssh_allreg_ann.61199,1.80999994
vbl_ssh_allreg_ann.61200,1.83000004
vbl_ssh_allreg_ann.61201,1.83000004
vbl_ssh_allreg_ann.61202,1.82000005
vbl_ssh_allreg_ann.61203,1.79999995
vbl_ssh_allreg_ann.61204,1.75999999
vbl_ssh_allreg_ann.61205,1.69000006
vbl_ssh_allreg_ann.61206,1.54999995
vbl_ssh_allreg_ann.61207,1.64999998
vbl_ssh_allreg_ann.61208,1.83000004
vbl_ssh_allreg_ann.61209,2.00999999
vbl_ssh_allreg_ann.61210,2.0999999
vbl_ssh_allreg_ann.61211,2.17000008
vbl_ssh_allreg_ann.61212,2.20000005
vbl_ssh_allreg_ann.61213,2.24000001
vbl_ssh_allreg_ann.61214,2.27999997
vbl_ssh_allreg_ann.61215,2.26999998
vbl_ssh_allreg_ann.61216,2.23000002
vbl_ssh_allreg_ann.61217,2.25
vbl_ssh_allreg_ann.61218,2.30999994
vbl_ssh_allreg_ann.61219,2.3599999
vbl_ssh_allreg_ann.61220,2.4000001
vbl_ssh_allreg_ann.61221,2.42000008
vbl_ssh_allreg_ann.61222,2.44000006
vbl_ssh_allreg_ann.61223,2.46000004
vbl_ssh_allreg_ann.61224,2.48000002
vbl_ssh_allreg_ann.61225,2.49000001
vbl_ssh_allreg_ann.61226,2.50999999
vbl_ssh_allreg_ann.61227,2.51999998
vbl_ssh_allreg_ann.61228,2.52999997
vbl_ssh_allreg_ann.61229,2.53999996
vbl_ssh_allreg_ann.61230,0.93000001
vbl_ssh_allreg_ann.61231,1.21000004
vbl_ssh_allreg_ann.61232,1.20000005
vbl_ssh_allreg_ann.61233,1.05999994
vbl_ssh_allreg_ann.61234,1.28999996
vbl_ssh_allreg_ann.61235,1.35000002
vbl_ssh_allreg_ann.61236,1.55999994
vbl_ssh_allreg_ann.61237,1.61000001
vbl_ssh_allreg_ann.61238,1.66999996
vbl_ssh_allreg_ann.61239,1.69000006
vbl_ssh_allreg_ann.61240,1.70000005
vbl_ssh_allreg_ann.61241,1.72000003
vbl_ssh_allreg_ann.61242,1.75
vbl_ssh_allreg_ann.61243,1.76999998
vbl_ssh_allreg_ann.61244,1.77999997
vbl_ssh_allreg_ann.61245,1.77999997
vbl_ssh_allreg_ann.61246,1.77999997
vbl_ssh_allreg_ann.61247,1.75
vbl_ssh_allreg_ann.61248,1.71000004
vbl_ssh_allreg_ann.61249,1.62
vbl_ssh_allreg_ann.61250,1.47000003
vbl_ssh_allreg_ann.61251,1.75
vbl_ssh_allreg_ann.61252,1.92999995
vbl_ssh_allreg_ann.61253,2.07999992
vbl_ssh_allreg_ann.61254,2.1500001
vbl_ssh_allreg_ann.61255,2.22000003
vbl_ssh_allreg_ann.46,3.07999992
vbl_ssh_allreg_ann.61256,2.30999994
vbl_ssh_allreg_ann.61257,2.30999994
vbl_ssh_allreg_ann.61258,2.25
vbl_ssh_allreg_ann.61259,2.24000001
vbl_ssh_allreg_ann.61260,2.25999999
vbl_ssh_allreg_ann.61261,2.29999995
vbl_ssh_allreg_ann.61262,2.33999991
vbl_ssh_allreg_ann.61263,2.36999989
vbl_ssh_allreg_ann.61264,2.4000001
vbl_ssh_allreg_ann.61265,2.43000007
vbl_ssh_allreg_ann.61266,2.45000005
vbl_ssh_allreg_ann.61267,2.47000003
vbl_ssh_allreg_ann.61268,2.48000002
vbl_ssh_allreg_ann.61269,2.49000001
vbl_ssh_allreg_ann.61270,2.50999999
vbl_ssh_allreg_ann.61271,2.51999998
vbl_ssh_allreg_ann.61272,2.52999997
vbl_ssh_allreg_ann.61273,0.44
vbl_ssh_allreg_ann.61274,0.94
vbl_ssh_allreg_ann.61275,0.94
vbl_ssh_allreg_ann.61276,1.12
vbl_ssh_allreg_ann.61277,1.14999998
vbl_ssh_allreg_ann.61278,1.5
vbl_ssh_allreg_ann.61279,1.53999996
vbl_ssh_allreg_ann.61280,1.63
vbl_ssh_allreg_ann.61281,1.65999997
vbl_ssh_allreg_ann.61282,1.66999996
vbl_ssh_allreg_ann.61283,1.69000006
vbl_ssh_allreg_ann.61284,1.71000004
vbl_ssh_allreg_ann.61285,1.73000002
vbl_ssh_allreg_ann.61286,1.74000001
vbl_ssh_allreg_ann.61287,1.74000001
vbl_ssh_allreg_ann.61288,1.72000003
vbl_ssh_allreg_ann.61289,1.69000006
vbl_ssh_allreg_ann.61290,1.63999999
vbl_ssh_allreg_ann.61291,1.54999995
vbl_ssh_allreg_ann.61292,1.39999998
vbl_ssh_allreg_ann.61293,1.79999995
vbl_ssh_allreg_ann.61294,1.96000004
vbl_ssh_allreg_ann.61295,2.06999993
vbl_ssh_allreg_ann.61296,2.17000008
vbl_ssh_allreg_ann.61297,2.25999999
vbl_ssh_allreg_ann.61298,2.27999997
vbl_ssh_allreg_ann.61299,2.25
vbl_ssh_allreg_ann.61300,2.23000002
vbl_ssh_allreg_ann.61301,2.23000002
vbl_ssh_allreg_ann.61302,2.25
vbl_ssh_allreg_ann.61303,2.27999997
vbl_ssh_allreg_ann.61304,2.28999996
vbl_ssh_allreg_ann.61305,2.31999993
vbl_ssh_allreg_ann.61306,2.36999989
vbl_ssh_allreg_ann.61307,2.41000009
vbl_ssh_allreg_ann.61308,2.43000007
vbl_ssh_allreg_ann.61309,2.45000005
vbl_ssh_allreg_ann.61310,2.47000003
vbl_ssh_allreg_ann.61311,2.48000002
vbl_ssh_allreg_ann.61312,2.5
vbl_ssh_allreg_ann.61313,2.50999999
vbl_ssh_allreg_ann.61314,2.51999998
vbl_ssh_allreg_ann.61315,0.79000002
vbl_ssh_allreg_ann.61316,1.12
vbl_ssh_allreg_ann.61317,1.37
vbl_ssh_allreg_ann.61318,1.48000002
vbl_ssh_allreg_ann.61319,1.58000004
vbl_ssh_allreg_ann.61320,1.62
vbl_ssh_allreg_ann.61321,1.63999999
vbl_ssh_allreg_ann.61322,1.65999997
vbl_ssh_allreg_ann.61323,1.66999996
vbl_ssh_allreg_ann.61324,1.69000006
vbl_ssh_allreg_ann.61325,1.69000006
vbl_ssh_allreg_ann.61326,1.69000006
vbl_ssh_allreg_ann.61327,1.66999996
vbl_ssh_allreg_ann.61328,1.63999999
vbl_ssh_allreg_ann.61329,1.58000004
vbl_ssh_allreg_ann.61330,1.49000001
vbl_ssh_allreg_ann.61331,1.34000003
vbl_ssh_allreg_ann.61332,1.30999994
vbl_ssh_allreg_ann.61333,1.63999999
vbl_ssh_allreg_ann.61334,1.84000003
vbl_ssh_allreg_ann.61335,1.98000002
vbl_ssh_allreg_ann.61336,2.08999991
vbl_ssh_allreg_ann.61337,2.19000006
vbl_ssh_allreg_ann.61338,2.23000002
vbl_ssh_allreg_ann.61339,2.22000003
vbl_ssh_allreg_ann.61340,2.21000004
vbl_ssh_allreg_ann.61341,2.22000003
vbl_ssh_allreg_ann.61342,2.22000003
vbl_ssh_allreg_ann.61343,2.23000002
vbl_ssh_allreg_ann.61344,2.24000001
vbl_ssh_allreg_ann.61345,2.26999998
vbl_ssh_allreg_ann.61346,2.29999995
vbl_ssh_allreg_ann.61347,2.3499999
vbl_ssh_allreg_ann.61348,2.3900001
vbl_ssh_allreg_ann.61349,2.42000008
vbl_ssh_allreg_ann.61350,2.44000006
vbl_ssh_allreg_ann.61351,2.46000004
vbl_ssh_allreg_ann.61352,2.47000003
vbl_ssh_allreg_ann.61353,2.49000001
vbl_ssh_allreg_ann.61354,2.5
vbl_ssh_allreg_ann.61355,0.76999998
vbl_ssh_allreg_ann.61356,1.01999998
vbl_ssh_allreg_ann.61357,1.25
vbl_ssh_allreg_ann.61358,1.37
vbl_ssh_allreg_ann.61359,1.50999999
vbl_ssh_allreg_ann.61360,1.57000005
vbl_ssh_allreg_ann.61361,1.60000002
vbl_ssh_allreg_ann.61362,1.62
vbl_ssh_allreg_ann.61363,1.63999999
vbl_ssh_allreg_ann.61364,1.64999998
vbl_ssh_allreg_ann.61365,1.64999998
vbl_ssh_allreg_ann.61366,1.63999999
vbl_ssh_allreg_ann.61367,1.63
vbl_ssh_allreg_ann.61368,1.59000003
vbl_ssh_allreg_ann.61369,1.52999997
vbl_ssh_allreg_ann.61370,1.44000006
vbl_ssh_allreg_ann.61371,1.28999996
vbl_ssh_allreg_ann.61372,1.13999999
vbl_ssh_allreg_ann.61373,1.53999996
vbl_ssh_allreg_ann.61374,1.71000004
vbl_ssh_allreg_ann.61375,1.88999999
vbl_ssh_allreg_ann.61376,2.00999999
vbl_ssh_allreg_ann.61377,2.0999999
vbl_ssh_allreg_ann.61378,2.1500001
vbl_ssh_allreg_ann.61379,2.17000008
vbl_ssh_allreg_ann.61380,2.18000007
vbl_ssh_allreg_ann.61381,2.19000006
vbl_ssh_allreg_ann.61382,2.21000004
vbl_ssh_allreg_ann.61383,2.22000003
vbl_ssh_allreg_ann.61384,2.24000001
vbl_ssh_allreg_ann.61385,2.28999996
vbl_ssh_allreg_ann.61386,2.25999999
vbl_ssh_allreg_ann.61387,2.27999997
vbl_ssh_allreg_ann.61388,2.32999992
vbl_ssh_allreg_ann.61389,2.36999989
vbl_ssh_allreg_ann.61390,2.4000001
vbl_ssh_allreg_ann.61391,2.43000007
vbl_ssh_allreg_ann.61392,2.45000005
vbl_ssh_allreg_ann.61393,2.46000004
vbl_ssh_allreg_ann.61394,2.48000002
vbl_ssh_allreg_ann.61395,2.49000001
vbl_ssh_allreg_ann.61397,1.00999999
vbl_ssh_allreg_ann.61398,1.23000002
vbl_ssh_allreg_ann.61399,1.42999995
vbl_ssh_allreg_ann.61400,1.5
vbl_ssh_allreg_ann.61401,1.54999995
vbl_ssh_allreg_ann.61402,1.58000004
vbl_ssh_allreg_ann.61403,1.60000002
vbl_ssh_allreg_ann.61404,1.61000001
vbl_ssh_allreg_ann.61405,1.61000001
vbl_ssh_allreg_ann.61406,1.60000002
vbl_ssh_allreg_ann.61407,1.58000004
vbl_ssh_allreg_ann.61408,1.53999996
vbl_ssh_allreg_ann.61409,1.49000001
vbl_ssh_allreg_ann.61410,1.38999999
vbl_ssh_allreg_ann.61411,1.24000001
vbl_ssh_allreg_ann.61412,1.32000005
vbl_ssh_allreg_ann.61413,1.59000003
vbl_ssh_allreg_ann.61414,1.76999998
vbl_ssh_allreg_ann.61415,1.91999996
vbl_ssh_allreg_ann.61416,2.00999999
vbl_ssh_allreg_ann.61417,2.06999993
vbl_ssh_allreg_ann.61418,2.1099999
vbl_ssh_allreg_ann.61419,2.1400001
vbl_ssh_allreg_ann.61420,2.17000008
vbl_ssh_allreg_ann.61421,2.19000006
vbl_ssh_allreg_ann.61422,2.20000005
vbl_ssh_allreg_ann.61423,2.22000003
vbl_ssh_allreg_ann.61424,2.26999998
vbl_ssh_allreg_ann.61425,2.27999997
vbl_ssh_allreg_ann.61426,2.25999999
vbl_ssh_allreg_ann.61427,2.29999995
vbl_ssh_allreg_ann.61428,2.32999992
vbl_ssh_allreg_ann.61429,2.36999989
vbl_ssh_allreg_ann.61430,2.3900001
vbl_ssh_allreg_ann.47,3.07999992
vbl_ssh_allreg_ann.61431,2.42000008
vbl_ssh_allreg_ann.61432,2.44000006
vbl_ssh_allreg_ann.61433,2.46000004
vbl_ssh_allreg_ann.61434,2.47000003
vbl_ssh_allreg_ann.61435,2.48000002
vbl_ssh_allreg_ann.61436,0.79000002
vbl_ssh_allreg_ann.61437,1.12
vbl_ssh_allreg_ann.61438,1.33000004
vbl_ssh_allreg_ann.61439,1.40999997
vbl_ssh_allreg_ann.61440,1.5
vbl_ssh_allreg_ann.61441,1.53999996
vbl_ssh_allreg_ann.61442,1.55999994
vbl_ssh_allreg_ann.61443,1.57000005
vbl_ssh_allreg_ann.61444,1.57000005
vbl_ssh_allreg_ann.61445,1.55999994
vbl_ssh_allreg_ann.61446,1.53999996
vbl_ssh_allreg_ann.61447,1.5
vbl_ssh_allreg_ann.61448,1.45000005
vbl_ssh_allreg_ann.61449,1.36000001
vbl_ssh_allreg_ann.61450,1.20000005
vbl_ssh_allreg_ann.61451,0.91000003
vbl_ssh_allreg_ann.61452,1.28999996
vbl_ssh_allreg_ann.61453,1.66999996
vbl_ssh_allreg_ann.61454,1.80999994
vbl_ssh_allreg_ann.61455,1.92999995
vbl_ssh_allreg_ann.61456,2.00999999
vbl_ssh_allreg_ann.61457,2.06999993
vbl_ssh_allreg_ann.61458,2.1099999
vbl_ssh_allreg_ann.61459,2.1400001
vbl_ssh_allreg_ann.61460,2.16000009
vbl_ssh_allreg_ann.61461,2.17000008
vbl_ssh_allreg_ann.61462,2.19000006
vbl_ssh_allreg_ann.61463,2.23000002
vbl_ssh_allreg_ann.61464,2.25
vbl_ssh_allreg_ann.61465,2.25
vbl_ssh_allreg_ann.61466,2.26999998
vbl_ssh_allreg_ann.61467,2.29999995
vbl_ssh_allreg_ann.61468,2.32999992
vbl_ssh_allreg_ann.61469,2.3599999
vbl_ssh_allreg_ann.61470,2.3900001
vbl_ssh_allreg_ann.61471,2.41000009
vbl_ssh_allreg_ann.61472,2.43000007
vbl_ssh_allreg_ann.61473,2.45000005
vbl_ssh_allreg_ann.61474,2.47000003
vbl_ssh_allreg_ann.61475,2.48000002
vbl_ssh_allreg_ann.61476,1.32000005
vbl_ssh_allreg_ann.61477,1.42999995
vbl_ssh_allreg_ann.61478,1.49000001
vbl_ssh_allreg_ann.61479,1.51999998
vbl_ssh_allreg_ann.61480,1.52999997
vbl_ssh_allreg_ann.61481,1.52999997
vbl_ssh_allreg_ann.61482,1.51999998
vbl_ssh_allreg_ann.61483,1.50999999
vbl_ssh_allreg_ann.61484,1.47000003
vbl_ssh_allreg_ann.61485,1.41999996
vbl_ssh_allreg_ann.61486,1.34000003
vbl_ssh_allreg_ann.61487,1.19000006
vbl_ssh_allreg_ann.61488,0.98000002
vbl_ssh_allreg_ann.61489,1.07000005
vbl_ssh_allreg_ann.61490,1.50999999
vbl_ssh_allreg_ann.61491,1.69000006
vbl_ssh_allreg_ann.61492,1.84000003
vbl_ssh_allreg_ann.61493,1.95000005
vbl_ssh_allreg_ann.61494,2.01999998
vbl_ssh_allreg_ann.61495,2.06999993
vbl_ssh_allreg_ann.61496,2.1099999
vbl_ssh_allreg_ann.61497,2.13000011
vbl_ssh_allreg_ann.61498,2.1400001
vbl_ssh_allreg_ann.61499,2.16000009
vbl_ssh_allreg_ann.48,3.07999992
vbl_ssh_allreg_ann.61500,2.19000006
vbl_ssh_allreg_ann.61501,2.22000003
vbl_ssh_allreg_ann.61502,2.22000003
vbl_ssh_allreg_ann.61503,2.25
vbl_ssh_allreg_ann.61504,2.27999997
vbl_ssh_allreg_ann.61505,2.29999995
vbl_ssh_allreg_ann.61506,2.32999992
vbl_ssh_allreg_ann.61507,2.3599999
vbl_ssh_allreg_ann.61508,2.3900001
vbl_ssh_allreg_ann.61509,2.41000009
vbl_ssh_allreg_ann.61510,2.42000008
vbl_ssh_allreg_ann.61511,2.45000005
vbl_ssh_allreg_ann.61512,2.46000004
vbl_ssh_allreg_ann.61513,1.32000005
vbl_ssh_allreg_ann.61514,1.42999995
vbl_ssh_allreg_ann.61515,1.48000002
vbl_ssh_allreg_ann.61516,1.49000001
vbl_ssh_allreg_ann.61517,1.5
vbl_ssh_allreg_ann.61518,1.49000001
vbl_ssh_allreg_ann.61519,1.47000003
vbl_ssh_allreg_ann.61520,1.44000006
vbl_ssh_allreg_ann.61521,1.38999999
vbl_ssh_allreg_ann.61522,1.30999994
vbl_ssh_allreg_ann.61523,1.17999995
vbl_ssh_allreg_ann.61524,1.01999998
vbl_ssh_allreg_ann.61525,0.80000001
vbl_ssh_allreg_ann.61526,0.83999997
vbl_ssh_allreg_ann.61527,1.22000003
vbl_ssh_allreg_ann.61528,1.27999997
vbl_ssh_allreg_ann.61529,1.69000006
vbl_ssh_allreg_ann.61530,1.82000005
vbl_ssh_allreg_ann.61531,1.94000006
vbl_ssh_allreg_ann.61532,2.00999999
vbl_ssh_allreg_ann.61533,2.05999994
vbl_ssh_allreg_ann.49,3.08999991
vbl_ssh_allreg_ann.61534,2.08999991
vbl_ssh_allreg_ann.61535,2.1099999
vbl_ssh_allreg_ann.61536,2.13000011
vbl_ssh_allreg_ann.61537,2.16000009
vbl_ssh_allreg_ann.61538,2.19000006
vbl_ssh_allreg_ann.61539,2.21000004
vbl_ssh_allreg_ann.61540,2.23000002
vbl_ssh_allreg_ann.61541,2.25
vbl_ssh_allreg_ann.61542,2.27999997
vbl_ssh_allreg_ann.61543,2.30999994
vbl_ssh_allreg_ann.61544,2.32999992
vbl_ssh_allreg_ann.61545,2.3599999
vbl_ssh_allreg_ann.61546,2.38000011
vbl_ssh_allreg_ann.61547,2.4000001
vbl_ssh_allreg_ann.61548,2.42000008
vbl_ssh_allreg_ann.61549,2.44000006
vbl_ssh_allreg_ann.61550,2.45000005
vbl_ssh_allreg_ann.61551,1.21000004
vbl_ssh_allreg_ann.61552,1.34000003
vbl_ssh_allreg_ann.61553,1.41999996
vbl_ssh_allreg_ann.61554,1.44000006
vbl_ssh_allreg_ann.61555,1.45000005
vbl_ssh_allreg_ann.61556,1.45000005
vbl_ssh_allreg_ann.61557,1.42999995
vbl_ssh_allreg_ann.61558,1.39999998
vbl_ssh_allreg_ann.61559,1.36000001
vbl_ssh_allreg_ann.61560,1.28999996
vbl_ssh_allreg_ann.61561,1.17999995
vbl_ssh_allreg_ann.61562,1.02999997
vbl_ssh_allreg_ann.61563,0.85000002
vbl_ssh_allreg_ann.61564,0.68000001
vbl_ssh_allreg_ann.61565,0.89999998
vbl_ssh_allreg_ann.61566,1.38
vbl_ssh_allreg_ann.61567,1.62
vbl_ssh_allreg_ann.50,3.08999991
vbl_ssh_allreg_ann.61568,1.86000001
vbl_ssh_allreg_ann.61569,1.94000006
vbl_ssh_allreg_ann.61570,2
vbl_ssh_allreg_ann.61571,2.04999995
vbl_ssh_allreg_ann.61572,2.07999992
vbl_ssh_allreg_ann.61573,2.1099999
vbl_ssh_allreg_ann.61574,2.1400001
vbl_ssh_allreg_ann.61575,2.17000008
vbl_ssh_allreg_ann.61576,2.19000006
vbl_ssh_allreg_ann.61577,2.21000004
vbl_ssh_allreg_ann.61578,2.24000001
vbl_ssh_allreg_ann.61579,2.25999999
vbl_ssh_allreg_ann.61580,2.27999997
vbl_ssh_allreg_ann.61581,2.30999994
vbl_ssh_allreg_ann.61582,2.33999991
vbl_ssh_allreg_ann.61583,2.3599999
vbl_ssh_allreg_ann.61584,2.38000011
