FID,may_ssh
vbl_ssh_allreg_may.49051,0.56
vbl_ssh_allreg_may.49052,0.55000001
vbl_ssh_allreg_may.49053,0.54000002
vbl_ssh_allreg_may.49054,0.51999998
vbl_ssh_allreg_may.49055,0.50999999
vbl_ssh_allreg_may.49056,0.49000001
vbl_ssh_allreg_may.49057,0.47999999
vbl_ssh_allreg_may.49058,0.46000001
vbl_ssh_allreg_may.49059,0.44
vbl_ssh_allreg_may.49060,0.41
vbl_ssh_allreg_may.49061,0.37
vbl_ssh_allreg_may.49062,0.60000002
vbl_ssh_allreg_may.49063,0.60000002
vbl_ssh_allreg_may.49064,0.58999997
vbl_ssh_allreg_may.49065,0.57999998
vbl_ssh_allreg_may.49066,0.56999999
vbl_ssh_allreg_may.49067,0.56999999
vbl_ssh_allreg_may.49068,0.56
vbl_ssh_allreg_may.49069,0.55000001
vbl_ssh_allreg_may.49070,0.54000002
vbl_ssh_allreg_may.49071,0.52999997
vbl_ssh_allreg_may.49072,0.51999998
vbl_ssh_allreg_may.49073,0.5
vbl_ssh_allreg_may.49074,0.49000001
vbl_ssh_allreg_may.49075,0.47
vbl_ssh_allreg_may.49076,0.44999999
vbl_ssh_allreg_may.49077,0.43000001
vbl_ssh_allreg_may.49078,0.38999999
vbl_ssh_allreg_may.49079,0.36000001
vbl_ssh_allreg_may.49080,0.60000002
vbl_ssh_allreg_may.49081,0.58999997
vbl_ssh_allreg_may.49082,0.58999997
vbl_ssh_allreg_may.49083,0.57999998
vbl_ssh_allreg_may.49084,0.56999999
vbl_ssh_allreg_may.49085,0.56999999
vbl_ssh_allreg_may.49086,0.56
vbl_ssh_allreg_may.49087,0.55000001
vbl_ssh_allreg_may.49088,0.54000002
vbl_ssh_allreg_may.49089,0.52999997
vbl_ssh_allreg_may.49090,0.50999999
vbl_ssh_allreg_may.49091,0.5
vbl_ssh_allreg_may.49092,0.49000001
vbl_ssh_allreg_may.49093,0.47
vbl_ssh_allreg_may.49094,0.44999999
vbl_ssh_allreg_may.49095,0.41999999
vbl_ssh_allreg_may.49096,0.38
vbl_ssh_allreg_may.49097,0.61000001
vbl_ssh_allreg_may.49098,0.60000002
vbl_ssh_allreg_may.49099,0.58999997
vbl_ssh_allreg_may.49100,0.57999998
vbl_ssh_allreg_may.49101,0.57999998
vbl_ssh_allreg_may.49102,0.56999999
vbl_ssh_allreg_may.49103,0.56999999
vbl_ssh_allreg_may.49104,0.56
vbl_ssh_allreg_may.49105,0.55000001
vbl_ssh_allreg_may.49106,0.54000002
vbl_ssh_allreg_may.49107,0.52999997
vbl_ssh_allreg_may.49108,0.51999998
vbl_ssh_allreg_may.49109,0.5
vbl_ssh_allreg_may.49110,0.47999999
vbl_ssh_allreg_may.49111,0.47
vbl_ssh_allreg_may.49112,0.44
vbl_ssh_allreg_may.49113,0.41
vbl_ssh_allreg_may.49114,0.37
vbl_ssh_allreg_may.49115,0.61000001
vbl_ssh_allreg_may.49116,0.60000002
vbl_ssh_allreg_may.49117,0.60000002
vbl_ssh_allreg_may.49118,0.58999997
vbl_ssh_allreg_may.49119,0.57999998
vbl_ssh_allreg_may.49120,0.57999998
vbl_ssh_allreg_may.49121,0.56999999
vbl_ssh_allreg_may.49122,0.56
vbl_ssh_allreg_may.49123,0.56
vbl_ssh_allreg_may.49124,0.55000001
vbl_ssh_allreg_may.49125,0.54000002
vbl_ssh_allreg_may.49126,0.51999998
vbl_ssh_allreg_may.49127,0.50999999
vbl_ssh_allreg_may.49128,0.5
vbl_ssh_allreg_may.49129,0.47999999
vbl_ssh_allreg_may.49130,0.46000001
vbl_ssh_allreg_may.49131,0.44
vbl_ssh_allreg_may.49132,0.40000001
vbl_ssh_allreg_may.49133,0.61000001
vbl_ssh_allreg_may.49134,0.61000001
vbl_ssh_allreg_may.49135,0.60000002
vbl_ssh_allreg_may.49136,0.58999997
vbl_ssh_allreg_may.49137,0.58999997
vbl_ssh_allreg_may.49138,0.57999998
vbl_ssh_allreg_may.49139,0.57999998
vbl_ssh_allreg_may.49140,0.56999999
vbl_ssh_allreg_may.49141,0.56
vbl_ssh_allreg_may.49142,0.56
vbl_ssh_allreg_may.49143,0.55000001
vbl_ssh_allreg_may.49144,0.54000002
vbl_ssh_allreg_may.49145,0.51999998
vbl_ssh_allreg_may.49146,0.50999999
vbl_ssh_allreg_may.49147,0.5
vbl_ssh_allreg_may.49148,0.47999999
vbl_ssh_allreg_may.49149,0.46000001
vbl_ssh_allreg_may.49150,0.43000001
vbl_ssh_allreg_may.49151,0.38999999
vbl_ssh_allreg_may.49152,0.61000001
vbl_ssh_allreg_may.49153,0.60000002
vbl_ssh_allreg_may.49154,0.60000002
vbl_ssh_allreg_may.49155,0.58999997
vbl_ssh_allreg_may.49156,0.58999997
vbl_ssh_allreg_may.49157,0.57999998
vbl_ssh_allreg_may.49158,0.57999998
vbl_ssh_allreg_may.49159,0.56999999
vbl_ssh_allreg_may.49160,0.56
vbl_ssh_allreg_may.49161,0.56
vbl_ssh_allreg_may.49162,0.55000001
vbl_ssh_allreg_may.49163,0.54000002
vbl_ssh_allreg_may.49164,0.52999997
vbl_ssh_allreg_may.49165,0.51999998
vbl_ssh_allreg_may.49166,0.5
vbl_ssh_allreg_may.49167,0.47999999
vbl_ssh_allreg_may.49168,0.46000001
vbl_ssh_allreg_may.49169,0.43000001
vbl_ssh_allreg_may.49170,0.62
vbl_ssh_allreg_may.49171,0.61000001
vbl_ssh_allreg_may.49172,0.60000002
vbl_ssh_allreg_may.49173,0.60000002
vbl_ssh_allreg_may.49174,0.58999997
vbl_ssh_allreg_may.49175,0.57999998
vbl_ssh_allreg_may.49176,0.57999998
vbl_ssh_allreg_may.49177,0.57999998
vbl_ssh_allreg_may.49178,0.56999999
vbl_ssh_allreg_may.49179,0.56999999
vbl_ssh_allreg_may.49180,0.56
vbl_ssh_allreg_may.49181,0.55000001
vbl_ssh_allreg_may.49182,0.54000002
vbl_ssh_allreg_may.49183,0.52999997
vbl_ssh_allreg_may.49184,0.50999999
vbl_ssh_allreg_may.49185,0.5
vbl_ssh_allreg_may.49186,0.47999999
vbl_ssh_allreg_may.49187,0.46000001
vbl_ssh_allreg_may.49188,0.43000001
vbl_ssh_allreg_may.49189,0.62
vbl_ssh_allreg_may.49190,0.61000001
vbl_ssh_allreg_may.49191,0.61000001
vbl_ssh_allreg_may.49192,0.60000002
vbl_ssh_allreg_may.49193,0.58999997
vbl_ssh_allreg_may.49194,0.58999997
vbl_ssh_allreg_may.49195,0.58999997
vbl_ssh_allreg_may.49196,0.57999998
vbl_ssh_allreg_may.49197,0.57999998
vbl_ssh_allreg_may.49198,0.56999999
vbl_ssh_allreg_may.49199,0.56999999
vbl_ssh_allreg_may.49200,0.56
vbl_ssh_allreg_may.49201,0.55000001
vbl_ssh_allreg_may.49202,0.54000002
vbl_ssh_allreg_may.49203,0.52999997
vbl_ssh_allreg_may.49204,0.50999999
vbl_ssh_allreg_may.49205,0.5
vbl_ssh_allreg_may.49206,0.47999999
vbl_ssh_allreg_may.49207,0.46000001
vbl_ssh_allreg_may.49208,0.41999999
vbl_ssh_allreg_may.49209,0.62
vbl_ssh_allreg_may.49210,0.61000001
vbl_ssh_allreg_may.49211,0.60000002
vbl_ssh_allreg_may.49212,0.60000002
vbl_ssh_allreg_may.49213,0.58999997
vbl_ssh_allreg_may.49214,0.58999997
vbl_ssh_allreg_may.49215,0.58999997
vbl_ssh_allreg_may.49216,0.57999998
vbl_ssh_allreg_may.49217,0.57999998
vbl_ssh_allreg_may.49218,0.56999999
vbl_ssh_allreg_may.49219,0.56999999
vbl_ssh_allreg_may.49220,0.56
vbl_ssh_allreg_may.49221,0.55000001
vbl_ssh_allreg_may.49222,0.54000002
vbl_ssh_allreg_may.49223,0.52999997
vbl_ssh_allreg_may.49224,0.50999999
vbl_ssh_allreg_may.49225,0.5
vbl_ssh_allreg_may.49226,0.47999999
vbl_ssh_allreg_may.49227,0.46000001
vbl_ssh_allreg_may.49228,0.41999999
vbl_ssh_allreg_may.49229,0.62
vbl_ssh_allreg_may.49230,0.62
vbl_ssh_allreg_may.49231,0.61000001
vbl_ssh_allreg_may.49232,0.61000001
vbl_ssh_allreg_may.49233,0.60000002
vbl_ssh_allreg_may.49234,0.60000002
vbl_ssh_allreg_may.49235,0.58999997
vbl_ssh_allreg_may.49236,0.58999997
vbl_ssh_allreg_may.49237,0.57999998
vbl_ssh_allreg_may.49238,0.57999998
vbl_ssh_allreg_may.49239,0.56999999
vbl_ssh_allreg_may.49240,0.56999999
vbl_ssh_allreg_may.49241,0.56
vbl_ssh_allreg_may.49242,0.55000001
vbl_ssh_allreg_may.49243,0.54000002
vbl_ssh_allreg_may.49244,0.51999998
vbl_ssh_allreg_may.49245,0.50999999
vbl_ssh_allreg_may.49246,0.49000001
vbl_ssh_allreg_may.49247,0.47
vbl_ssh_allreg_may.49248,0.44999999
vbl_ssh_allreg_may.49249,0.41999999
vbl_ssh_allreg_may.49250,0.62
vbl_ssh_allreg_may.49251,0.62
vbl_ssh_allreg_may.49252,0.61000001
vbl_ssh_allreg_may.49253,0.60000002
vbl_ssh_allreg_may.49254,0.60000002
vbl_ssh_allreg_may.49255,0.58999997
vbl_ssh_allreg_may.49256,0.58999997
vbl_ssh_allreg_may.49257,0.57999998
vbl_ssh_allreg_may.49258,0.57999998
vbl_ssh_allreg_may.49259,0.56999999
vbl_ssh_allreg_may.49260,0.56999999
vbl_ssh_allreg_may.49261,0.56
vbl_ssh_allreg_may.49262,0.56
vbl_ssh_allreg_may.49263,0.54000002
vbl_ssh_allreg_may.49264,0.52999997
vbl_ssh_allreg_may.49265,0.51999998
vbl_ssh_allreg_may.49266,0.5
vbl_ssh_allreg_may.49267,0.49000001
vbl_ssh_allreg_may.49268,0.47
vbl_ssh_allreg_may.49269,0.44
vbl_ssh_allreg_may.49270,0.40000001
vbl_ssh_allreg_may.49271,0.88
vbl_ssh_allreg_may.49272,0.88
vbl_ssh_allreg_may.49273,0.88
vbl_ssh_allreg_may.49274,0.88
vbl_ssh_allreg_may.49275,0.88
vbl_ssh_allreg_may.49276,0.87
vbl_ssh_allreg_may.49277,0.62
vbl_ssh_allreg_may.49278,0.62
vbl_ssh_allreg_may.49279,0.61000001
vbl_ssh_allreg_may.49280,0.61000001
vbl_ssh_allreg_may.49281,0.60000002
vbl_ssh_allreg_may.49282,0.60000002
vbl_ssh_allreg_may.49283,0.58999997
vbl_ssh_allreg_may.49284,0.58999997
vbl_ssh_allreg_may.49285,0.79000002
vbl_ssh_allreg_may.49286,0.57999998
vbl_ssh_allreg_may.49287,0.56999999
vbl_ssh_allreg_may.49288,0.56999999
vbl_ssh_allreg_may.49289,0.56
vbl_ssh_allreg_may.49290,0.56
vbl_ssh_allreg_may.49291,0.55000001
vbl_ssh_allreg_may.49292,0.54000002
vbl_ssh_allreg_may.49293,0.52999997
vbl_ssh_allreg_may.49294,0.51999998
vbl_ssh_allreg_may.49295,0.5
vbl_ssh_allreg_may.49296,0.49000001
vbl_ssh_allreg_may.49297,0.46000001
vbl_ssh_allreg_may.49298,0.44
vbl_ssh_allreg_may.49299,0.88
vbl_ssh_allreg_may.49300,0.88
vbl_ssh_allreg_may.49301,0.88
vbl_ssh_allreg_may.49302,0.88
vbl_ssh_allreg_may.49303,0.87
vbl_ssh_allreg_may.49304,0.87
vbl_ssh_allreg_may.49305,0.87
vbl_ssh_allreg_may.49306,0.87
vbl_ssh_allreg_may.49307,0.87
vbl_ssh_allreg_may.49308,0.86000001
vbl_ssh_allreg_may.49309,0.86000001
vbl_ssh_allreg_may.49310,0.86000001
vbl_ssh_allreg_may.49311,0.86000001
vbl_ssh_allreg_may.49312,0.86000001
vbl_ssh_allreg_may.49313,0.62
vbl_ssh_allreg_may.49314,0.62
vbl_ssh_allreg_may.49315,0.61000001
vbl_ssh_allreg_may.49316,0.61000001
vbl_ssh_allreg_may.49317,0.60000002
vbl_ssh_allreg_may.49318,0.60000002
vbl_ssh_allreg_may.49319,0.58999997
vbl_ssh_allreg_may.49320,0.58999997
vbl_ssh_allreg_may.49321,0.57999998
vbl_ssh_allreg_may.49322,0.56999999
vbl_ssh_allreg_may.49323,0.56999999
vbl_ssh_allreg_may.49324,0.56999999
vbl_ssh_allreg_may.49325,0.56
vbl_ssh_allreg_may.49326,0.55000001
vbl_ssh_allreg_may.49327,0.54000002
vbl_ssh_allreg_may.49328,0.52999997
vbl_ssh_allreg_may.49329,0.51999998
vbl_ssh_allreg_may.49330,0.50999999
vbl_ssh_allreg_may.49331,0.47999999
vbl_ssh_allreg_may.49332,0.46000001
vbl_ssh_allreg_may.49333,0.44
vbl_ssh_allreg_may.49334,0.88
vbl_ssh_allreg_may.49335,0.88
vbl_ssh_allreg_may.49336,0.87
vbl_ssh_allreg_may.49337,0.87
vbl_ssh_allreg_may.49338,0.87
vbl_ssh_allreg_may.49339,0.87
vbl_ssh_allreg_may.49340,0.86000001
vbl_ssh_allreg_may.49341,0.86000001
vbl_ssh_allreg_may.49342,0.86000001
vbl_ssh_allreg_may.49343,0.86000001
vbl_ssh_allreg_may.49344,0.86000001
vbl_ssh_allreg_may.49345,0.86000001
vbl_ssh_allreg_may.49346,0.86000001
vbl_ssh_allreg_may.49347,0.85000002
vbl_ssh_allreg_may.49348,0.85000002
vbl_ssh_allreg_may.49349,0.85000002
vbl_ssh_allreg_may.49350,0.85000002
vbl_ssh_allreg_may.49351,0.83999997
vbl_ssh_allreg_may.49352,0.83999997
vbl_ssh_allreg_may.49353,0.83999997
vbl_ssh_allreg_may.49354,0.83999997
vbl_ssh_allreg_may.49355,0.83999997
vbl_ssh_allreg_may.49356,0.62
vbl_ssh_allreg_may.49357,0.62
vbl_ssh_allreg_may.49358,0.62
vbl_ssh_allreg_may.49359,0.61000001
vbl_ssh_allreg_may.49360,0.60000002
vbl_ssh_allreg_may.49361,0.60000002
vbl_ssh_allreg_may.49362,0.58999997
vbl_ssh_allreg_may.49363,0.58999997
vbl_ssh_allreg_may.49364,0.58999997
vbl_ssh_allreg_may.49365,0.57999998
vbl_ssh_allreg_may.49366,0.56999999
vbl_ssh_allreg_may.49367,0.56999999
vbl_ssh_allreg_may.49368,0.56999999
vbl_ssh_allreg_may.49369,0.56
vbl_ssh_allreg_may.49370,0.55000001
vbl_ssh_allreg_may.49371,0.54000002
vbl_ssh_allreg_may.49372,0.52999997
vbl_ssh_allreg_may.49373,0.51999998
vbl_ssh_allreg_may.49374,0.5
vbl_ssh_allreg_may.49375,0.47999999
vbl_ssh_allreg_may.49376,0.46000001
vbl_ssh_allreg_may.49377,0.43000001
vbl_ssh_allreg_may.49378,0.40000001
vbl_ssh_allreg_may.49379,0.87
vbl_ssh_allreg_may.49380,0.87
vbl_ssh_allreg_may.49381,0.87
vbl_ssh_allreg_may.49382,0.87
vbl_ssh_allreg_may.49383,0.87
vbl_ssh_allreg_may.49384,0.86000001
vbl_ssh_allreg_may.49385,0.86000001
vbl_ssh_allreg_may.49386,0.86000001
vbl_ssh_allreg_may.49387,0.86000001
vbl_ssh_allreg_may.49388,0.86000001
vbl_ssh_allreg_may.49389,0.85000002
vbl_ssh_allreg_may.49390,0.85000002
vbl_ssh_allreg_may.49391,0.85000002
vbl_ssh_allreg_may.49392,0.85000002
vbl_ssh_allreg_may.49393,0.85000002
vbl_ssh_allreg_may.49394,0.83999997
vbl_ssh_allreg_may.49395,0.83999997
vbl_ssh_allreg_may.49396,0.83999997
vbl_ssh_allreg_may.49397,0.83999997
vbl_ssh_allreg_may.49398,0.83999997
vbl_ssh_allreg_may.49399,0.82999998
vbl_ssh_allreg_may.49400,0.82999998
vbl_ssh_allreg_may.49401,0.82999998
vbl_ssh_allreg_may.49402,0.82999998
vbl_ssh_allreg_may.49403,0.81999999
vbl_ssh_allreg_may.49404,0.81999999
vbl_ssh_allreg_may.49405,0.62
vbl_ssh_allreg_may.49406,0.62
vbl_ssh_allreg_may.49407,0.61000001
vbl_ssh_allreg_may.49408,0.61000001
vbl_ssh_allreg_may.49409,0.60000002
vbl_ssh_allreg_may.49410,0.60000002
vbl_ssh_allreg_may.49411,0.58999997
vbl_ssh_allreg_may.49412,0.58999997
vbl_ssh_allreg_may.49413,0.58999997
vbl_ssh_allreg_may.49414,0.57999998
vbl_ssh_allreg_may.49415,0.56999999
vbl_ssh_allreg_may.49416,0.56999999
vbl_ssh_allreg_may.49417,0.56
vbl_ssh_allreg_may.49418,0.56
vbl_ssh_allreg_may.49419,0.55000001
vbl_ssh_allreg_may.49420,0.54000002
vbl_ssh_allreg_may.49421,0.52999997
vbl_ssh_allreg_may.49422,0.50999999
vbl_ssh_allreg_may.49423,0.5
vbl_ssh_allreg_may.49424,0.47999999
vbl_ssh_allreg_may.49425,0.46000001
vbl_ssh_allreg_may.49426,0.43000001
vbl_ssh_allreg_may.49427,0.87
vbl_ssh_allreg_may.49428,0.87
vbl_ssh_allreg_may.49429,0.86000001
vbl_ssh_allreg_may.49430,0.86000001
vbl_ssh_allreg_may.49431,0.86000001
vbl_ssh_allreg_may.49432,0.86000001
vbl_ssh_allreg_may.49433,0.86000001
vbl_ssh_allreg_may.49434,0.86000001
vbl_ssh_allreg_may.49435,0.85000002
vbl_ssh_allreg_may.49436,0.85000002
vbl_ssh_allreg_may.49437,0.85000002
vbl_ssh_allreg_may.49438,0.85000002
vbl_ssh_allreg_may.49439,0.85000002
vbl_ssh_allreg_may.49440,0.85000002
vbl_ssh_allreg_may.49441,0.83999997
vbl_ssh_allreg_may.49442,0.83999997
vbl_ssh_allreg_may.49443,0.83999997
vbl_ssh_allreg_may.49444,0.83999997
vbl_ssh_allreg_may.49445,0.83999997
vbl_ssh_allreg_may.49446,0.82999998
vbl_ssh_allreg_may.49447,0.82999998
vbl_ssh_allreg_may.49448,0.82999998
vbl_ssh_allreg_may.49449,0.82999998
vbl_ssh_allreg_may.49450,0.81999999
vbl_ssh_allreg_may.49451,0.81999999
vbl_ssh_allreg_may.49452,0.81999999
vbl_ssh_allreg_may.49453,0.81999999
vbl_ssh_allreg_may.49454,0.81999999
vbl_ssh_allreg_may.49455,0.81
vbl_ssh_allreg_may.49456,0.62
vbl_ssh_allreg_may.49457,0.61000001
vbl_ssh_allreg_may.49458,0.61000001
vbl_ssh_allreg_may.49459,0.60000002
vbl_ssh_allreg_may.49460,0.60000002
vbl_ssh_allreg_may.49461,0.60000002
vbl_ssh_allreg_may.49462,0.58999997
vbl_ssh_allreg_may.49463,0.58999997
vbl_ssh_allreg_may.49464,0.57999998
vbl_ssh_allreg_may.49465,0.57999998
vbl_ssh_allreg_may.49466,0.56999999
vbl_ssh_allreg_may.49467,0.56999999
vbl_ssh_allreg_may.49468,0.56999999
vbl_ssh_allreg_may.49469,0.56
vbl_ssh_allreg_may.49470,0.56
vbl_ssh_allreg_may.49471,0.54000002
vbl_ssh_allreg_may.49472,0.52999997
vbl_ssh_allreg_may.49473,0.51999998
vbl_ssh_allreg_may.49474,0.5
vbl_ssh_allreg_may.49475,0.47999999
vbl_ssh_allreg_may.49476,0.46000001
vbl_ssh_allreg_may.49477,0.43000001
vbl_ssh_allreg_may.49478,0.86000001
vbl_ssh_allreg_may.49479,0.86000001
vbl_ssh_allreg_may.49480,0.86000001
vbl_ssh_allreg_may.49481,0.86000001
vbl_ssh_allreg_may.49482,0.86000001
vbl_ssh_allreg_may.49483,0.85000002
vbl_ssh_allreg_may.49484,0.85000002
vbl_ssh_allreg_may.49485,0.85000002
vbl_ssh_allreg_may.49486,0.85000002
vbl_ssh_allreg_may.49487,0.85000002
vbl_ssh_allreg_may.49488,0.85000002
vbl_ssh_allreg_may.49489,0.85000002
vbl_ssh_allreg_may.49490,0.83999997
vbl_ssh_allreg_may.49491,0.83999997
vbl_ssh_allreg_may.49492,0.83999997
vbl_ssh_allreg_may.49493,0.83999997
vbl_ssh_allreg_may.49494,0.83999997
vbl_ssh_allreg_may.49495,0.83999997
vbl_ssh_allreg_may.49496,0.82999998
vbl_ssh_allreg_may.49497,0.82999998
vbl_ssh_allreg_may.49498,0.82999998
vbl_ssh_allreg_may.49499,0.82999998
vbl_ssh_allreg_may.49500,0.81999999
vbl_ssh_allreg_may.49501,0.81999999
vbl_ssh_allreg_may.49502,0.81999999
vbl_ssh_allreg_may.49503,0.81999999
vbl_ssh_allreg_may.49504,0.81
vbl_ssh_allreg_may.49505,0.81
vbl_ssh_allreg_may.49506,0.81
vbl_ssh_allreg_may.49507,0.81
vbl_ssh_allreg_may.49508,0.80000001
vbl_ssh_allreg_may.49509,0.80000001
vbl_ssh_allreg_may.49510,0.68000001
vbl_ssh_allreg_may.49511,0.68000001
vbl_ssh_allreg_may.49512,0.68000001
vbl_ssh_allreg_may.49513,0.67000002
vbl_ssh_allreg_may.49514,0.67000002
vbl_ssh_allreg_may.49515,0.66000003
vbl_ssh_allreg_may.49516,0.66000003
vbl_ssh_allreg_may.49517,0.66000003
vbl_ssh_allreg_may.49518,0.66000003
vbl_ssh_allreg_may.49519,0.64999998
vbl_ssh_allreg_may.49520,0.64999998
vbl_ssh_allreg_may.49521,0.63999999
vbl_ssh_allreg_may.49522,0.63999999
vbl_ssh_allreg_may.49523,0.63999999
vbl_ssh_allreg_may.49524,0.63
vbl_ssh_allreg_may.49525,0.63
vbl_ssh_allreg_may.49526,0.62
vbl_ssh_allreg_may.49527,0.62
vbl_ssh_allreg_may.49528,0.61000001
vbl_ssh_allreg_may.49529,0.61000001
vbl_ssh_allreg_may.49530,0.61000001
vbl_ssh_allreg_may.49531,0.60000002
vbl_ssh_allreg_may.49532,0.60000002
vbl_ssh_allreg_may.49533,0.60000002
vbl_ssh_allreg_may.49534,0.60000002
vbl_ssh_allreg_may.49535,0.58999997
vbl_ssh_allreg_may.49536,0.57999998
vbl_ssh_allreg_may.49537,0.57999998
vbl_ssh_allreg_may.49538,0.57999998
vbl_ssh_allreg_may.49539,0.56999999
vbl_ssh_allreg_may.49540,0.56
vbl_ssh_allreg_may.49541,0.56
vbl_ssh_allreg_may.49542,0.55000001
vbl_ssh_allreg_may.49543,0.54000002
vbl_ssh_allreg_may.49544,0.52999997
vbl_ssh_allreg_may.49545,0.50999999
vbl_ssh_allreg_may.49546,0.49000001
vbl_ssh_allreg_may.49547,0.47999999
vbl_ssh_allreg_may.49548,0.46000001
vbl_ssh_allreg_may.49549,0.43000001
vbl_ssh_allreg_may.49550,0.85000002
vbl_ssh_allreg_may.49551,0.85000002
vbl_ssh_allreg_may.49552,0.85000002
vbl_ssh_allreg_may.49553,0.85000002
vbl_ssh_allreg_may.49554,0.85000002
vbl_ssh_allreg_may.49555,0.85000002
vbl_ssh_allreg_may.49556,0.85000002
vbl_ssh_allreg_may.49557,0.83999997
vbl_ssh_allreg_may.49558,0.83999997
vbl_ssh_allreg_may.49559,0.83999997
vbl_ssh_allreg_may.49560,0.83999997
vbl_ssh_allreg_may.49561,0.83999997
vbl_ssh_allreg_may.49562,0.83999997
vbl_ssh_allreg_may.49563,0.83999997
vbl_ssh_allreg_may.49564,0.83999997
vbl_ssh_allreg_may.49565,0.82999998
vbl_ssh_allreg_may.49566,0.82999998
vbl_ssh_allreg_may.49567,0.82999998
vbl_ssh_allreg_may.49568,0.82999998
vbl_ssh_allreg_may.49569,0.82999998
vbl_ssh_allreg_may.49570,0.81999999
vbl_ssh_allreg_may.49571,0.81999999
vbl_ssh_allreg_may.49572,0.81999999
vbl_ssh_allreg_may.49573,0.81999999
vbl_ssh_allreg_may.49574,0.81999999
vbl_ssh_allreg_may.49575,0.81
vbl_ssh_allreg_may.49576,0.81
vbl_ssh_allreg_may.49577,0.81
vbl_ssh_allreg_may.49578,0.80000001
vbl_ssh_allreg_may.49579,0.80000001
vbl_ssh_allreg_may.49580,0.80000001
vbl_ssh_allreg_may.49581,0.80000001
vbl_ssh_allreg_may.49582,0.79000002
vbl_ssh_allreg_may.49583,0.79000002
vbl_ssh_allreg_may.49584,0.69999999
vbl_ssh_allreg_may.49585,0.69
vbl_ssh_allreg_may.49586,0.69
vbl_ssh_allreg_may.49587,0.69
vbl_ssh_allreg_may.49588,0.68000001
vbl_ssh_allreg_may.49589,0.68000001
vbl_ssh_allreg_may.49590,0.68000001
vbl_ssh_allreg_may.49591,0.67000002
vbl_ssh_allreg_may.49592,0.67000002
vbl_ssh_allreg_may.49593,0.67000002
vbl_ssh_allreg_may.49594,0.66000003
vbl_ssh_allreg_may.49595,0.66000003
vbl_ssh_allreg_may.49596,0.64999998
vbl_ssh_allreg_may.49597,0.64999998
vbl_ssh_allreg_may.49598,0.64999998
vbl_ssh_allreg_may.49599,0.63999999
vbl_ssh_allreg_may.49600,0.63999999
vbl_ssh_allreg_may.49601,0.63999999
vbl_ssh_allreg_may.49602,0.63
vbl_ssh_allreg_may.49603,0.63
vbl_ssh_allreg_may.49604,0.62
vbl_ssh_allreg_may.49605,0.62
vbl_ssh_allreg_may.49606,0.61000001
vbl_ssh_allreg_may.49607,0.61000001
vbl_ssh_allreg_may.49608,0.61000001
vbl_ssh_allreg_may.49609,0.60000002
vbl_ssh_allreg_may.49610,0.60000002
vbl_ssh_allreg_may.49611,0.58999997
vbl_ssh_allreg_may.49612,0.58999997
vbl_ssh_allreg_may.49613,0.58999997
vbl_ssh_allreg_may.49614,0.57999998
vbl_ssh_allreg_may.49615,0.57999998
vbl_ssh_allreg_may.49616,0.56999999
vbl_ssh_allreg_may.49617,0.56999999
vbl_ssh_allreg_may.49618,0.56
vbl_ssh_allreg_may.49619,0.56
vbl_ssh_allreg_may.49620,0.55000001
vbl_ssh_allreg_may.49621,0.54000002
vbl_ssh_allreg_may.49622,0.51999998
vbl_ssh_allreg_may.49623,0.50999999
vbl_ssh_allreg_may.49624,0.49000001
vbl_ssh_allreg_may.49625,0.47
vbl_ssh_allreg_may.49626,0.44999999
vbl_ssh_allreg_may.49627,0.41999999
vbl_ssh_allreg_may.49628,0.85000002
vbl_ssh_allreg_may.49629,0.83999997
vbl_ssh_allreg_may.49630,0.83999997
vbl_ssh_allreg_may.49631,0.83999997
vbl_ssh_allreg_may.49632,0.83999997
vbl_ssh_allreg_may.49633,0.83999997
vbl_ssh_allreg_may.49634,0.83999997
vbl_ssh_allreg_may.49635,0.83999997
vbl_ssh_allreg_may.49636,0.83999997
vbl_ssh_allreg_may.49637,0.83999997
vbl_ssh_allreg_may.49638,0.83999997
vbl_ssh_allreg_may.49639,0.83999997
vbl_ssh_allreg_may.49640,0.83999997
vbl_ssh_allreg_may.49641,0.82999998
vbl_ssh_allreg_may.49642,0.82999998
vbl_ssh_allreg_may.49643,0.82999998
vbl_ssh_allreg_may.49644,0.82999998
vbl_ssh_allreg_may.49645,0.82999998
vbl_ssh_allreg_may.49646,0.82999998
vbl_ssh_allreg_may.49647,0.81999999
vbl_ssh_allreg_may.49648,0.81999999
vbl_ssh_allreg_may.49649,0.81999999
vbl_ssh_allreg_may.49650,0.81999999
vbl_ssh_allreg_may.49651,0.81
vbl_ssh_allreg_may.49652,0.81
vbl_ssh_allreg_may.49653,0.81
vbl_ssh_allreg_may.49654,0.81
vbl_ssh_allreg_may.49655,0.81
vbl_ssh_allreg_may.49656,0.80000001
vbl_ssh_allreg_may.49657,0.80000001
vbl_ssh_allreg_may.49658,0.80000001
vbl_ssh_allreg_may.49659,0.79000002
vbl_ssh_allreg_may.49660,0.79000002
vbl_ssh_allreg_may.49661,0.79000002
vbl_ssh_allreg_may.49662,0.79000002
vbl_ssh_allreg_may.49663,0.77999997
vbl_ssh_allreg_may.49664,0.77999997
vbl_ssh_allreg_may.49665,0.77999997
vbl_ssh_allreg_may.49666,0.76999998
vbl_ssh_allreg_may.49667,0.76999998
vbl_ssh_allreg_may.49668,0.76999998
vbl_ssh_allreg_may.49669,0.75999999
