FID,jan_ssh
vbl_ssh_allreg_jan.31857,3.05999994
vbl_ssh_allreg_jan.31858,3.04999995
vbl_ssh_allreg_jan.31859,3.03999996
vbl_ssh_allreg_jan.31860,3.02999997
vbl_ssh_allreg_jan.31861,3.01999998
vbl_ssh_allreg_jan.31862,3
vbl_ssh_allreg_jan.31863,2.99000001
vbl_ssh_allreg_jan.31864,2.97000003
vbl_ssh_allreg_jan.31865,2.95000005
vbl_ssh_allreg_jan.31866,2.93000007
vbl_ssh_allreg_jan.31867,2.91000009
vbl_ssh_allreg_jan.31868,2.8900001
vbl_ssh_allreg_jan.31869,2.86999989
vbl_ssh_allreg_jan.31870,2.83999991
vbl_ssh_allreg_jan.31871,2.79999995
vbl_ssh_allreg_jan.31872,2.75
vbl_ssh_allreg_jan.31873,2.63000011
vbl_ssh_allreg_jan.31874,2.42000008
vbl_ssh_allreg_jan.31875,2.13000011
vbl_ssh_allreg_jan.31876,3.17000008
vbl_ssh_allreg_jan.31877,3.16000009
vbl_ssh_allreg_jan.31878,3.1500001
vbl_ssh_allreg_jan.31879,3.1500001
vbl_ssh_allreg_jan.31880,3.1400001
vbl_ssh_allreg_jan.31881,3.13000011
vbl_ssh_allreg_jan.31882,3.13000011
vbl_ssh_allreg_jan.31883,3.11999989
vbl_ssh_allreg_jan.31884,3.1099999
vbl_ssh_allreg_jan.31885,3.0999999
vbl_ssh_allreg_jan.31886,3.08999991
vbl_ssh_allreg_jan.31887,3.07999992
vbl_ssh_allreg_jan.31888,3.06999993
vbl_ssh_allreg_jan.31889,3.05999994
vbl_ssh_allreg_jan.31890,3.04999995
vbl_ssh_allreg_jan.31891,3.03999996
vbl_ssh_allreg_jan.31892,3.02999997
vbl_ssh_allreg_jan.31893,3.01999998
vbl_ssh_allreg_jan.31894,3
vbl_ssh_allreg_jan.31895,2.99000001
vbl_ssh_allreg_jan.31896,2.97000003
vbl_ssh_allreg_jan.31897,2.95000005
vbl_ssh_allreg_jan.31898,2.93000007
vbl_ssh_allreg_jan.31899,2.91000009
vbl_ssh_allreg_jan.31900,2.8900001
vbl_ssh_allreg_jan.31901,2.8599999
vbl_ssh_allreg_jan.31902,2.82999992
vbl_ssh_allreg_jan.31903,2.76999998
vbl_ssh_allreg_jan.31904,2.68000007
vbl_ssh_allreg_jan.31905,2.50999999
vbl_ssh_allreg_jan.31906,2.16000009
vbl_ssh_allreg_jan.31907,3.18000007
vbl_ssh_allreg_jan.31908,3.17000008
vbl_ssh_allreg_jan.31909,3.16000009
vbl_ssh_allreg_jan.31910,3.1500001
vbl_ssh_allreg_jan.31911,3.1500001
vbl_ssh_allreg_jan.31912,3.1400001
vbl_ssh_allreg_jan.31913,3.13000011
vbl_ssh_allreg_jan.31914,3.13000011
vbl_ssh_allreg_jan.31915,3.11999989
vbl_ssh_allreg_jan.31916,3.1099999
vbl_ssh_allreg_jan.31917,3.0999999
vbl_ssh_allreg_jan.31918,3.08999991
vbl_ssh_allreg_jan.31919,3.07999992
vbl_ssh_allreg_jan.31920,3.07999992
vbl_ssh_allreg_jan.31921,3.06999993
vbl_ssh_allreg_jan.31922,3.04999995
vbl_ssh_allreg_jan.31923,3.03999996
vbl_ssh_allreg_jan.31924,3.02999997
vbl_ssh_allreg_jan.31925,3.01999998
vbl_ssh_allreg_jan.31926,3
vbl_ssh_allreg_jan.31927,2.98000002
vbl_ssh_allreg_jan.31928,2.97000003
vbl_ssh_allreg_jan.31929,2.95000005
vbl_ssh_allreg_jan.31930,2.93000007
vbl_ssh_allreg_jan.31931,2.91000009
vbl_ssh_allreg_jan.31932,2.88000011
vbl_ssh_allreg_jan.31933,2.8499999
vbl_ssh_allreg_jan.31934,2.79999995
vbl_ssh_allreg_jan.31935,2.70000005
vbl_ssh_allreg_jan.31936,2.51999998
vbl_ssh_allreg_jan.31937,2.22000003
vbl_ssh_allreg_jan.31938,3.18000007
vbl_ssh_allreg_jan.31939,3.17000008
vbl_ssh_allreg_jan.31940,3.17000008
vbl_ssh_allreg_jan.31941,3.16000009
vbl_ssh_allreg_jan.31942,3.1500001
vbl_ssh_allreg_jan.31943,3.1400001
vbl_ssh_allreg_jan.31944,3.13000011
vbl_ssh_allreg_jan.31945,3.13000011
vbl_ssh_allreg_jan.31946,3.11999989
vbl_ssh_allreg_jan.31947,3.11999989
vbl_ssh_allreg_jan.31948,3.0999999
vbl_ssh_allreg_jan.31949,3.0999999
vbl_ssh_allreg_jan.31950,3.07999992
vbl_ssh_allreg_jan.31951,3.07999992
vbl_ssh_allreg_jan.31952,3.06999993
vbl_ssh_allreg_jan.31953,3.05999994
vbl_ssh_allreg_jan.31954,3.03999996
vbl_ssh_allreg_jan.31955,3.02999997
vbl_ssh_allreg_jan.31956,3.01999998
vbl_ssh_allreg_jan.31957,3
vbl_ssh_allreg_jan.31958,2.98000002
vbl_ssh_allreg_jan.31959,2.97000003
vbl_ssh_allreg_jan.31960,2.94000006
vbl_ssh_allreg_jan.31961,2.93000007
vbl_ssh_allreg_jan.31962,2.9000001
vbl_ssh_allreg_jan.31963,2.88000011
vbl_ssh_allreg_jan.31964,2.83999991
vbl_ssh_allreg_jan.31965,2.71000004
vbl_ssh_allreg_jan.31966,2.41000009
vbl_ssh_allreg_jan.31967,2.07999992
vbl_ssh_allreg_jan.31968,3.18000007
vbl_ssh_allreg_jan.31969,3.17000008
vbl_ssh_allreg_jan.31970,3.17000008
vbl_ssh_allreg_jan.31971,3.16000009
vbl_ssh_allreg_jan.31972,3.16000009
vbl_ssh_allreg_jan.31973,3.1500001
vbl_ssh_allreg_jan.31974,3.1400001
vbl_ssh_allreg_jan.31975,3.13000011
vbl_ssh_allreg_jan.31976,3.11999989
vbl_ssh_allreg_jan.31977,3.11999989
vbl_ssh_allreg_jan.31978,3.1099999
vbl_ssh_allreg_jan.31979,3.0999999
vbl_ssh_allreg_jan.31980,3.08999991
vbl_ssh_allreg_jan.31981,3.07999992
vbl_ssh_allreg_jan.31982,3.06999993
vbl_ssh_allreg_jan.31983,3.05999994
vbl_ssh_allreg_jan.31984,3.04999995
vbl_ssh_allreg_jan.31985,3.02999997
vbl_ssh_allreg_jan.31986,3.01999998
vbl_ssh_allreg_jan.31987,3
vbl_ssh_allreg_jan.31988,2.98000002
vbl_ssh_allreg_jan.31989,2.96000004
vbl_ssh_allreg_jan.31990,2.94000006
vbl_ssh_allreg_jan.31991,2.92000008
vbl_ssh_allreg_jan.31992,2.9000001
vbl_ssh_allreg_jan.31993,2.86999989
vbl_ssh_allreg_jan.31994,2.75999999
vbl_ssh_allreg_jan.31995,2.38000011
vbl_ssh_allreg_jan.31996,2.31999993
vbl_ssh_allreg_jan.31997,2.30999994
vbl_ssh_allreg_jan.31998,2.30999994
vbl_ssh_allreg_jan.31999,2.29999995
vbl_ssh_allreg_jan.32000,2.29999995
vbl_ssh_allreg_jan.32001,2.28999996
vbl_ssh_allreg_jan.32002,2.28999996
vbl_ssh_allreg_jan.32003,2.28999996
vbl_ssh_allreg_jan.32004,2.28999996
vbl_ssh_allreg_jan.32005,2.32999992
vbl_ssh_allreg_jan.32006,2.32999992
vbl_ssh_allreg_jan.32007,2.31999993
vbl_ssh_allreg_jan.32008,2.31999993
vbl_ssh_allreg_jan.32009,2.30999994
vbl_ssh_allreg_jan.32010,2.30999994
vbl_ssh_allreg_jan.32011,2.29999995
vbl_ssh_allreg_jan.32012,2.29999995
vbl_ssh_allreg_jan.32013,2.29999995
vbl_ssh_allreg_jan.32014,2.29999995
vbl_ssh_allreg_jan.32015,2.29999995
vbl_ssh_allreg_jan.32016,2.28999996
vbl_ssh_allreg_jan.32017,2.28999996
vbl_ssh_allreg_jan.32018,2.28999996
vbl_ssh_allreg_jan.32019,2.27999997
vbl_ssh_allreg_jan.32020,2.27999997
vbl_ssh_allreg_jan.32021,2.26999998
vbl_ssh_allreg_jan.32022,2.25999999
vbl_ssh_allreg_jan.32023,2.25999999
vbl_ssh_allreg_jan.32024,2.25
vbl_ssh_allreg_jan.32025,2.24000001
vbl_ssh_allreg_jan.32026,2.24000001
vbl_ssh_allreg_jan.32027,2.23000002
vbl_ssh_allreg_jan.32028,2.23000002
vbl_ssh_allreg_jan.32029,2.22000003
vbl_ssh_allreg_jan.32030,2.21000004
vbl_ssh_allreg_jan.32031,2.21000004
vbl_ssh_allreg_jan.32032,2.20000005
vbl_ssh_allreg_jan.32033,2.33999991
vbl_ssh_allreg_jan.32034,2.33999991
vbl_ssh_allreg_jan.32035,2.32999992
vbl_ssh_allreg_jan.32036,2.32999992
vbl_ssh_allreg_jan.32037,2.31999993
vbl_ssh_allreg_jan.32038,2.31999993
vbl_ssh_allreg_jan.32039,2.30999994
vbl_ssh_allreg_jan.32040,2.29999995
vbl_ssh_allreg_jan.32041,2.29999995
vbl_ssh_allreg_jan.32042,2.29999995
vbl_ssh_allreg_jan.32043,2.29999995
vbl_ssh_allreg_jan.32044,2.29999995
vbl_ssh_allreg_jan.32045,2.29999995
vbl_ssh_allreg_jan.32046,2.28999996
vbl_ssh_allreg_jan.32047,2.28999996
vbl_ssh_allreg_jan.32048,2.27999997
vbl_ssh_allreg_jan.32049,2.27999997
vbl_ssh_allreg_jan.32050,2.26999998
vbl_ssh_allreg_jan.32051,2.25999999
vbl_ssh_allreg_jan.32052,2.25999999
vbl_ssh_allreg_jan.32053,2.25
vbl_ssh_allreg_jan.32054,2.24000001
vbl_ssh_allreg_jan.32055,2.24000001
vbl_ssh_allreg_jan.32056,2.23000002
vbl_ssh_allreg_jan.32057,2.22000003
vbl_ssh_allreg_jan.32058,2.22000003
vbl_ssh_allreg_jan.32059,2.21000004
vbl_ssh_allreg_jan.32060,2.21000004
vbl_ssh_allreg_jan.32061,2.20000005
vbl_ssh_allreg_jan.32062,2.19000006
vbl_ssh_allreg_jan.32063,2.18000007
vbl_ssh_allreg_jan.32064,2.17000008
vbl_ssh_allreg_jan.32065,2.3499999
vbl_ssh_allreg_jan.32066,2.3499999
vbl_ssh_allreg_jan.32067,2.33999991
vbl_ssh_allreg_jan.32068,2.32999992
vbl_ssh_allreg_jan.32069,2.32999992
vbl_ssh_allreg_jan.32070,2.31999993
vbl_ssh_allreg_jan.32071,2.31999993
vbl_ssh_allreg_jan.32072,2.30999994
vbl_ssh_allreg_jan.32073,2.30999994
vbl_ssh_allreg_jan.32074,2.29999995
vbl_ssh_allreg_jan.32075,2.30999994
vbl_ssh_allreg_jan.32076,2.29999995
vbl_ssh_allreg_jan.32077,2.29999995
vbl_ssh_allreg_jan.32078,2.29999995
vbl_ssh_allreg_jan.32079,2.28999996
vbl_ssh_allreg_jan.32080,2.28999996
vbl_ssh_allreg_jan.32081,2.27999997
vbl_ssh_allreg_jan.32082,2.27999997
vbl_ssh_allreg_jan.32083,2.26999998
vbl_ssh_allreg_jan.32084,2.25999999
vbl_ssh_allreg_jan.32085,2.25
vbl_ssh_allreg_jan.32086,2.25
vbl_ssh_allreg_jan.32087,2.24000001
vbl_ssh_allreg_jan.32088,2.23000002
vbl_ssh_allreg_jan.32089,2.23000002
vbl_ssh_allreg_jan.32090,2.22000003
vbl_ssh_allreg_jan.32091,2.21000004
vbl_ssh_allreg_jan.32092,2.21000004
vbl_ssh_allreg_jan.32093,2.20000005
vbl_ssh_allreg_jan.32094,2.20000005
vbl_ssh_allreg_jan.32095,2.19000006
vbl_ssh_allreg_jan.32096,2.18000007
vbl_ssh_allreg_jan.32097,2.17000008
vbl_ssh_allreg_jan.32098,2.1500001
vbl_ssh_allreg_jan.32099,2.3599999
vbl_ssh_allreg_jan.32100,2.3599999
vbl_ssh_allreg_jan.32101,2.3499999
vbl_ssh_allreg_jan.32102,2.33999991
vbl_ssh_allreg_jan.32103,2.33999991
vbl_ssh_allreg_jan.32104,2.32999992
vbl_ssh_allreg_jan.32105,2.32999992
vbl_ssh_allreg_jan.32106,2.31999993
vbl_ssh_allreg_jan.32107,2.30999994
vbl_ssh_allreg_jan.32108,2.30999994
vbl_ssh_allreg_jan.32109,2.30999994
vbl_ssh_allreg_jan.32110,2.30999994
vbl_ssh_allreg_jan.32111,2.30999994
vbl_ssh_allreg_jan.32112,2.29999995
vbl_ssh_allreg_jan.32113,2.29999995
vbl_ssh_allreg_jan.32114,2.28999996
vbl_ssh_allreg_jan.32115,2.28999996
vbl_ssh_allreg_jan.32116,2.27999997
vbl_ssh_allreg_jan.32117,2.26999998
vbl_ssh_allreg_jan.32118,2.25999999
vbl_ssh_allreg_jan.32119,2.25999999
vbl_ssh_allreg_jan.32120,2.25
vbl_ssh_allreg_jan.32121,2.24000001
vbl_ssh_allreg_jan.32122,2.24000001
vbl_ssh_allreg_jan.32123,2.23000002
vbl_ssh_allreg_jan.32124,2.23000002
vbl_ssh_allreg_jan.32125,2.22000003
vbl_ssh_allreg_jan.32126,2.21000004
vbl_ssh_allreg_jan.32127,2.21000004
vbl_ssh_allreg_jan.32128,2.20000005
vbl_ssh_allreg_jan.32129,2.19000006
vbl_ssh_allreg_jan.32130,2.18000007
vbl_ssh_allreg_jan.32131,2.17000008
vbl_ssh_allreg_jan.32132,2.16000009
vbl_ssh_allreg_jan.32133,2.1500001
vbl_ssh_allreg_jan.32134,2.36999989
vbl_ssh_allreg_jan.32135,2.36999989
vbl_ssh_allreg_jan.32136,2.3599999
vbl_ssh_allreg_jan.32137,2.3499999
vbl_ssh_allreg_jan.32138,2.3499999
vbl_ssh_allreg_jan.32139,2.33999991
vbl_ssh_allreg_jan.32140,2.32999992
vbl_ssh_allreg_jan.32141,2.32999992
vbl_ssh_allreg_jan.32142,2.31999993
vbl_ssh_allreg_jan.32143,2.30999994
vbl_ssh_allreg_jan.32144,2.30999994
vbl_ssh_allreg_jan.32145,2.30999994
vbl_ssh_allreg_jan.32146,2.30999994
vbl_ssh_allreg_jan.32147,2.30999994
vbl_ssh_allreg_jan.32148,2.29999995
vbl_ssh_allreg_jan.32149,2.28999996
vbl_ssh_allreg_jan.32150,2.28999996
vbl_ssh_allreg_jan.32151,2.27999997
vbl_ssh_allreg_jan.32152,2.26999998
vbl_ssh_allreg_jan.32153,2.25999999
vbl_ssh_allreg_jan.32154,2.25
vbl_ssh_allreg_jan.32155,2.25
vbl_ssh_allreg_jan.32156,2.24000001
vbl_ssh_allreg_jan.32157,2.24000001
vbl_ssh_allreg_jan.32158,2.23000002
vbl_ssh_allreg_jan.32159,2.22000003
vbl_ssh_allreg_jan.32160,2.22000003
vbl_ssh_allreg_jan.32161,2.21000004
vbl_ssh_allreg_jan.32162,2.20000005
vbl_ssh_allreg_jan.32163,2.19000006
vbl_ssh_allreg_jan.32164,2.19000006
vbl_ssh_allreg_jan.32165,2.18000007
vbl_ssh_allreg_jan.32166,2.17000008
vbl_ssh_allreg_jan.32167,2.1500001
vbl_ssh_allreg_jan.32168,2.1400001
vbl_ssh_allreg_jan.32169,2.38000011
vbl_ssh_allreg_jan.32170,2.36999989
vbl_ssh_allreg_jan.32171,2.36999989
vbl_ssh_allreg_jan.32172,2.3599999
vbl_ssh_allreg_jan.32173,2.3599999
vbl_ssh_allreg_jan.32174,2.3499999
vbl_ssh_allreg_jan.32175,2.33999991
vbl_ssh_allreg_jan.32176,2.33999991
vbl_ssh_allreg_jan.32177,2.32999992
vbl_ssh_allreg_jan.32178,2.31999993
vbl_ssh_allreg_jan.32179,2.31999993
vbl_ssh_allreg_jan.32180,2.31999993
vbl_ssh_allreg_jan.32181,2.30999994
vbl_ssh_allreg_jan.32182,2.30999994
vbl_ssh_allreg_jan.32183,2.30999994
vbl_ssh_allreg_jan.32184,2.30999994
vbl_ssh_allreg_jan.32185,2.29999995
vbl_ssh_allreg_jan.32186,2.28999996
vbl_ssh_allreg_jan.32187,2.28999996
vbl_ssh_allreg_jan.32188,2.27999997
vbl_ssh_allreg_jan.32189,2.26999998
vbl_ssh_allreg_jan.32190,2.25999999
vbl_ssh_allreg_jan.32191,2.25
vbl_ssh_allreg_jan.32192,2.25
vbl_ssh_allreg_jan.32193,2.24000001
vbl_ssh_allreg_jan.32194,2.23000002
vbl_ssh_allreg_jan.32195,2.23000002
vbl_ssh_allreg_jan.32196,2.22000003
vbl_ssh_allreg_jan.32197,2.21000004
vbl_ssh_allreg_jan.32198,2.21000004
vbl_ssh_allreg_jan.32199,2.20000005
vbl_ssh_allreg_jan.32200,2.19000006
vbl_ssh_allreg_jan.32201,2.18000007
vbl_ssh_allreg_jan.32202,2.17000008
vbl_ssh_allreg_jan.32203,2.16000009
vbl_ssh_allreg_jan.32204,2.1400001
vbl_ssh_allreg_jan.32205,2.13000011
vbl_ssh_allreg_jan.32206,2.3900001
vbl_ssh_allreg_jan.32207,2.38000011
vbl_ssh_allreg_jan.32208,2.38000011
vbl_ssh_allreg_jan.32209,2.36999989
vbl_ssh_allreg_jan.32210,2.3599999
vbl_ssh_allreg_jan.32211,2.3599999
vbl_ssh_allreg_jan.32212,2.3499999
vbl_ssh_allreg_jan.32213,2.33999991
vbl_ssh_allreg_jan.32214,2.33999991
vbl_ssh_allreg_jan.32215,2.32999992
vbl_ssh_allreg_jan.32216,2.31999993
vbl_ssh_allreg_jan.32217,2.31999993
vbl_ssh_allreg_jan.32218,2.31999993
vbl_ssh_allreg_jan.32219,2.31999993
vbl_ssh_allreg_jan.32220,2.30999994
vbl_ssh_allreg_jan.32221,2.30999994
vbl_ssh_allreg_jan.32222,2.29999995
vbl_ssh_allreg_jan.32223,2.28999996
vbl_ssh_allreg_jan.32224,2.27999997
vbl_ssh_allreg_jan.32225,2.26999998
vbl_ssh_allreg_jan.32226,2.25999999
vbl_ssh_allreg_jan.32227,2.25999999
vbl_ssh_allreg_jan.32228,2.25
vbl_ssh_allreg_jan.32229,2.24000001
vbl_ssh_allreg_jan.32230,2.24000001
vbl_ssh_allreg_jan.32231,2.23000002
vbl_ssh_allreg_jan.32232,2.22000003
vbl_ssh_allreg_jan.32233,2.22000003
vbl_ssh_allreg_jan.32234,2.21000004
vbl_ssh_allreg_jan.32235,2.20000005
vbl_ssh_allreg_jan.32236,2.19000006
vbl_ssh_allreg_jan.32237,2.18000007
vbl_ssh_allreg_jan.32238,2.17000008
vbl_ssh_allreg_jan.32239,2.16000009
vbl_ssh_allreg_jan.32240,2.1500001
vbl_ssh_allreg_jan.32241,2.13000011
vbl_ssh_allreg_jan.32242,2.1099999
vbl_ssh_allreg_jan.32243,2.3900001
vbl_ssh_allreg_jan.32244,2.38000011
vbl_ssh_allreg_jan.32245,2.38000011
vbl_ssh_allreg_jan.32246,2.36999989
vbl_ssh_allreg_jan.32247,2.36999989
vbl_ssh_allreg_jan.32248,2.3599999
vbl_ssh_allreg_jan.32249,2.3499999
vbl_ssh_allreg_jan.32250,2.3499999
vbl_ssh_allreg_jan.32251,2.33999991
vbl_ssh_allreg_jan.32252,2.32999992
vbl_ssh_allreg_jan.32253,2.32999992
vbl_ssh_allreg_jan.32254,2.31999993
vbl_ssh_allreg_jan.32255,2.31999993
vbl_ssh_allreg_jan.32256,2.31999993
vbl_ssh_allreg_jan.32257,2.30999994
vbl_ssh_allreg_jan.32258,2.30999994
vbl_ssh_allreg_jan.32259,2.29999995
vbl_ssh_allreg_jan.32260,2.29999995
vbl_ssh_allreg_jan.32261,2.28999996
vbl_ssh_allreg_jan.32262,2.27999997
vbl_ssh_allreg_jan.32263,2.26999998
vbl_ssh_allreg_jan.32264,2.25999999
vbl_ssh_allreg_jan.32265,2.25999999
vbl_ssh_allreg_jan.32266,2.25
vbl_ssh_allreg_jan.32267,2.24000001
vbl_ssh_allreg_jan.32268,2.24000001
vbl_ssh_allreg_jan.32269,2.23000002
vbl_ssh_allreg_jan.32270,2.22000003
vbl_ssh_allreg_jan.32271,2.21000004
vbl_ssh_allreg_jan.32272,2.20000005
vbl_ssh_allreg_jan.32273,2.20000005
vbl_ssh_allreg_jan.32274,2.19000006
vbl_ssh_allreg_jan.32275,2.18000007
vbl_ssh_allreg_jan.32276,2.17000008
vbl_ssh_allreg_jan.32277,2.1500001
vbl_ssh_allreg_jan.32278,2.1400001
vbl_ssh_allreg_jan.32279,2.11999989
vbl_ssh_allreg_jan.32280,2.08999991
vbl_ssh_allreg_jan.32281,2.4000001
vbl_ssh_allreg_jan.32282,2.3900001
vbl_ssh_allreg_jan.32283,2.3900001
vbl_ssh_allreg_jan.32284,2.38000011
vbl_ssh_allreg_jan.32285,2.36999989
vbl_ssh_allreg_jan.32286,2.36999989
vbl_ssh_allreg_jan.32287,2.3599999
vbl_ssh_allreg_jan.32288,2.3599999
vbl_ssh_allreg_jan.32289,2.3499999
vbl_ssh_allreg_jan.32290,2.33999991
vbl_ssh_allreg_jan.32291,2.32999992
vbl_ssh_allreg_jan.32292,2.32999992
vbl_ssh_allreg_jan.32293,2.32999992
vbl_ssh_allreg_jan.32294,2.31999993
vbl_ssh_allreg_jan.32295,2.31999993
vbl_ssh_allreg_jan.32296,2.30999994
vbl_ssh_allreg_jan.32297,2.30999994
vbl_ssh_allreg_jan.32298,2.29999995
vbl_ssh_allreg_jan.32299,2.29999995
vbl_ssh_allreg_jan.32300,2.28999996
vbl_ssh_allreg_jan.32301,2.27999997
vbl_ssh_allreg_jan.32302,2.26999998
vbl_ssh_allreg_jan.32303,2.25999999
vbl_ssh_allreg_jan.32304,2.25
vbl_ssh_allreg_jan.32305,2.25
vbl_ssh_allreg_jan.32306,2.24000001
vbl_ssh_allreg_jan.32307,2.23000002
vbl_ssh_allreg_jan.32308,2.23000002
vbl_ssh_allreg_jan.32309,2.22000003
vbl_ssh_allreg_jan.32310,2.21000004
vbl_ssh_allreg_jan.32311,2.20000005
vbl_ssh_allreg_jan.32312,2.19000006
vbl_ssh_allreg_jan.32313,2.18000007
vbl_ssh_allreg_jan.32314,2.17000008
vbl_ssh_allreg_jan.32315,2.16000009
vbl_ssh_allreg_jan.32316,2.1500001
vbl_ssh_allreg_jan.32317,2.13000011
vbl_ssh_allreg_jan.32318,2.1099999
vbl_ssh_allreg_jan.32319,2.06999993
vbl_ssh_allreg_jan.32320,2.4000001
vbl_ssh_allreg_jan.32321,2.3900001
vbl_ssh_allreg_jan.32322,2.3900001
vbl_ssh_allreg_jan.32323,2.38000011
vbl_ssh_allreg_jan.32324,2.38000011
vbl_ssh_allreg_jan.32325,2.36999989
vbl_ssh_allreg_jan.32326,2.3599999
vbl_ssh_allreg_jan.32327,2.3599999
vbl_ssh_allreg_jan.32328,2.3499999
vbl_ssh_allreg_jan.32329,2.33999991
vbl_ssh_allreg_jan.32330,2.33999991
vbl_ssh_allreg_jan.32331,2.32999992
vbl_ssh_allreg_jan.32332,2.32999992
vbl_ssh_allreg_jan.32333,2.31999993
vbl_ssh_allreg_jan.32334,2.31999993
vbl_ssh_allreg_jan.32335,2.30999994
vbl_ssh_allreg_jan.32336,2.30999994
vbl_ssh_allreg_jan.32337,2.29999995
vbl_ssh_allreg_jan.32338,2.28999996
vbl_ssh_allreg_jan.32339,2.27999997
vbl_ssh_allreg_jan.32340,2.26999998
vbl_ssh_allreg_jan.32341,2.26999998
vbl_ssh_allreg_jan.32342,2.25999999
vbl_ssh_allreg_jan.32343,2.25
vbl_ssh_allreg_jan.32344,2.24000001
vbl_ssh_allreg_jan.32345,2.24000001
vbl_ssh_allreg_jan.32346,2.23000002
vbl_ssh_allreg_jan.32347,2.22000003
vbl_ssh_allreg_jan.32348,2.21000004
vbl_ssh_allreg_jan.32349,2.20000005
vbl_ssh_allreg_jan.32350,2.19000006
vbl_ssh_allreg_jan.32351,2.18000007
vbl_ssh_allreg_jan.32352,2.17000008
vbl_ssh_allreg_jan.32353,2.16000009
vbl_ssh_allreg_jan.32354,2.1500001
vbl_ssh_allreg_jan.32355,2.1400001
vbl_ssh_allreg_jan.32356,2.11999989
vbl_ssh_allreg_jan.32357,2.0999999
vbl_ssh_allreg_jan.32358,2.05999994
vbl_ssh_allreg_jan.32359,2.4000001
vbl_ssh_allreg_jan.32360,2.4000001
vbl_ssh_allreg_jan.32361,2.3900001
vbl_ssh_allreg_jan.32362,2.3900001
vbl_ssh_allreg_jan.32363,2.38000011
vbl_ssh_allreg_jan.32364,2.38000011
vbl_ssh_allreg_jan.32365,2.36999989
vbl_ssh_allreg_jan.32366,2.36999989
vbl_ssh_allreg_jan.32367,2.3599999
vbl_ssh_allreg_jan.32368,2.3499999
vbl_ssh_allreg_jan.32369,2.33999991
vbl_ssh_allreg_jan.32370,2.33999991
vbl_ssh_allreg_jan.32371,2.33999991
vbl_ssh_allreg_jan.32372,2.32999992
vbl_ssh_allreg_jan.32373,2.31999993
vbl_ssh_allreg_jan.32374,2.31999993
vbl_ssh_allreg_jan.32375,2.30999994
vbl_ssh_allreg_jan.32376,2.30999994
vbl_ssh_allreg_jan.32377,2.29999995
vbl_ssh_allreg_jan.32378,2.28999996
vbl_ssh_allreg_jan.32379,2.27999997
vbl_ssh_allreg_jan.32380,2.26999998
vbl_ssh_allreg_jan.32381,2.25999999
vbl_ssh_allreg_jan.32382,2.25999999
vbl_ssh_allreg_jan.32383,2.25
vbl_ssh_allreg_jan.32384,2.24000001
vbl_ssh_allreg_jan.32385,2.23000002
vbl_ssh_allreg_jan.32386,2.23000002
vbl_ssh_allreg_jan.32387,2.22000003
vbl_ssh_allreg_jan.32388,2.21000004
vbl_ssh_allreg_jan.32389,2.20000005
vbl_ssh_allreg_jan.32390,2.19000006
vbl_ssh_allreg_jan.32391,2.18000007
vbl_ssh_allreg_jan.32392,2.16000009
vbl_ssh_allreg_jan.32393,2.1500001
vbl_ssh_allreg_jan.32394,2.1400001
vbl_ssh_allreg_jan.32395,2.11999989
vbl_ssh_allreg_jan.32396,2.1099999
vbl_ssh_allreg_jan.32397,2.08999991
vbl_ssh_allreg_jan.32398,2.03999996
vbl_ssh_allreg_jan.32399,2.41000009
vbl_ssh_allreg_jan.32400,2.41000009
vbl_ssh_allreg_jan.32401,2.4000001
vbl_ssh_allreg_jan.32402,2.4000001
vbl_ssh_allreg_jan.32403,2.3900001
vbl_ssh_allreg_jan.32404,2.38000011
vbl_ssh_allreg_jan.32405,2.38000011
vbl_ssh_allreg_jan.32406,2.36999989
vbl_ssh_allreg_jan.32407,2.36999989
vbl_ssh_allreg_jan.32408,2.3599999
vbl_ssh_allreg_jan.32409,2.3499999
vbl_ssh_allreg_jan.32410,2.33999991
vbl_ssh_allreg_jan.32411,2.33999991
vbl_ssh_allreg_jan.32412,2.33999991
vbl_ssh_allreg_jan.32413,2.32999992
vbl_ssh_allreg_jan.32414,2.32999992
vbl_ssh_allreg_jan.32415,2.31999993
vbl_ssh_allreg_jan.32416,2.30999994
vbl_ssh_allreg_jan.32417,2.30999994
vbl_ssh_allreg_jan.32418,2.29999995
vbl_ssh_allreg_jan.32419,2.28999996
vbl_ssh_allreg_jan.32420,2.27999997
vbl_ssh_allreg_jan.32421,2.26999998
vbl_ssh_allreg_jan.32422,2.25999999
vbl_ssh_allreg_jan.32423,2.25
vbl_ssh_allreg_jan.32424,2.25
vbl_ssh_allreg_jan.32425,2.24000001
vbl_ssh_allreg_jan.32426,2.23000002
vbl_ssh_allreg_jan.32427,2.22000003
vbl_ssh_allreg_jan.32428,2.21000004
vbl_ssh_allreg_jan.32429,2.20000005
vbl_ssh_allreg_jan.32430,2.19000006
vbl_ssh_allreg_jan.32431,2.18000007
vbl_ssh_allreg_jan.32432,2.17000008
vbl_ssh_allreg_jan.32433,2.1500001
vbl_ssh_allreg_jan.32434,2.1400001
vbl_ssh_allreg_jan.32435,2.13000011
vbl_ssh_allreg_jan.32436,2.1099999
vbl_ssh_allreg_jan.32437,2.0999999
vbl_ssh_allreg_jan.32438,2.06999993
vbl_ssh_allreg_jan.32439,2.00999999
vbl_ssh_allreg_jan.32440,2.41000009
vbl_ssh_allreg_jan.32441,2.41000009
