FID,feb_ssh
vbl_ssh_allreg_feb.61004,2.47000003
vbl_ssh_allreg_feb.61005,2.49000001
vbl_ssh_allreg_feb.61006,2.51999998
vbl_ssh_allreg_feb.61007,2.55999994
vbl_ssh_allreg_feb.61008,2.56999993
vbl_ssh_allreg_feb.61009,2.61999989
vbl_ssh_allreg_feb.61010,2.68000007
vbl_ssh_allreg_feb.61011,2.75
vbl_ssh_allreg_feb.61012,2.79999995
vbl_ssh_allreg_feb.61013,2.8499999
vbl_ssh_allreg_feb.61014,2.9000001
vbl_ssh_allreg_feb.61015,2.93000007
vbl_ssh_allreg_feb.61016,2.96000004
vbl_ssh_allreg_feb.61017,2.99000001
vbl_ssh_allreg_feb.61018,3.00999999
vbl_ssh_allreg_feb.61019,3.01999998
vbl_ssh_allreg_feb.61020,3.02999997
vbl_ssh_allreg_feb.61021,3.03999996
vbl_ssh_allreg_feb.61022,3.05999994
vbl_ssh_allreg_feb.61023,3.07999992
vbl_ssh_allreg_feb.61024,3.0999999
vbl_ssh_allreg_feb.61025,3.11999989
vbl_ssh_allreg_feb.61026,3.1400001
vbl_ssh_allreg_feb.61027,3.1500001
vbl_ssh_allreg_feb.61028,3.17000008
vbl_ssh_allreg_feb.61029,3.18000007
vbl_ssh_allreg_feb.61030,3.19000006
vbl_ssh_allreg_feb.61031,3.20000005
vbl_ssh_allreg_feb.61032,3.21000004
vbl_ssh_allreg_feb.61033,1.59000003
vbl_ssh_allreg_feb.61034,1.74000001
vbl_ssh_allreg_feb.61035,1.72000003
vbl_ssh_allreg_feb.61036,2
vbl_ssh_allreg_feb.61037,2.16000009
vbl_ssh_allreg_feb.61038,2.16000009
vbl_ssh_allreg_feb.61039,2.17000008
vbl_ssh_allreg_feb.61040,2.1500001
vbl_ssh_allreg_feb.61041,2.04999995
vbl_ssh_allreg_feb.61042,2.04999995
vbl_ssh_allreg_feb.61043,1.96000004
vbl_ssh_allreg_feb.61044,2.16000009
vbl_ssh_allreg_feb.61045,2.18000007
vbl_ssh_allreg_feb.61046,2.29999995
vbl_ssh_allreg_feb.61047,2.3900001
vbl_ssh_allreg_feb.43,3.95000005
vbl_ssh_allreg_feb.61048,2.45000005
vbl_ssh_allreg_feb.61049,2.47000003
vbl_ssh_allreg_feb.61050,2.47000003
vbl_ssh_allreg_feb.61051,2.45000005
vbl_ssh_allreg_feb.61052,2.44000006
vbl_ssh_allreg_feb.61053,2.44000006
vbl_ssh_allreg_feb.61054,2.44000006
vbl_ssh_allreg_feb.61055,2.43000007
vbl_ssh_allreg_feb.61056,2.42000008
vbl_ssh_allreg_feb.61057,2.41000009
vbl_ssh_allreg_feb.61058,2.49000001
vbl_ssh_allreg_feb.61059,2.52999997
vbl_ssh_allreg_feb.61060,2.58999991
vbl_ssh_allreg_feb.61061,2.67000008
vbl_ssh_allreg_feb.61062,2.74000001
vbl_ssh_allreg_feb.61063,2.80999994
vbl_ssh_allreg_feb.61064,2.8499999
vbl_ssh_allreg_feb.61065,2.88000011
vbl_ssh_allreg_feb.61066,2.91000009
vbl_ssh_allreg_feb.61067,2.93000007
vbl_ssh_allreg_feb.61068,2.94000006
vbl_ssh_allreg_feb.61069,2.97000003
vbl_ssh_allreg_feb.61070,3
vbl_ssh_allreg_feb.61071,3.01999998
vbl_ssh_allreg_feb.61072,3.03999996
vbl_ssh_allreg_feb.61073,3.05999994
vbl_ssh_allreg_feb.61074,3.07999992
vbl_ssh_allreg_feb.61075,3.0999999
vbl_ssh_allreg_feb.61076,3.11999989
vbl_ssh_allreg_feb.61077,3.13000011
vbl_ssh_allreg_feb.61078,3.1500001
vbl_ssh_allreg_feb.61079,3.16000009
vbl_ssh_allreg_feb.61080,3.17000008
vbl_ssh_allreg_feb.61081,3.19000006
vbl_ssh_allreg_feb.44,3.95000005
vbl_ssh_allreg_feb.61082,3.20000005
vbl_ssh_allreg_feb.61083,0.93000001
vbl_ssh_allreg_feb.61084,1.36000001
vbl_ssh_allreg_feb.61085,1.37
vbl_ssh_allreg_feb.61086,1.26999998
vbl_ssh_allreg_feb.61087,1.88999999
vbl_ssh_allreg_feb.61088,2.03999996
vbl_ssh_allreg_feb.61089,2.05999994
vbl_ssh_allreg_feb.61090,2.1099999
vbl_ssh_allreg_feb.61091,2.11999989
vbl_ssh_allreg_feb.61092,2.06999993
vbl_ssh_allreg_feb.61093,2.07999992
vbl_ssh_allreg_feb.61094,2.05999994
vbl_ssh_allreg_feb.61095,2.17000008
vbl_ssh_allreg_feb.61096,2.18000007
vbl_ssh_allreg_feb.61097,2.25
vbl_ssh_allreg_feb.61098,2.31999993
vbl_ssh_allreg_feb.61099,2.38000011
vbl_ssh_allreg_feb.61100,2.41000009
vbl_ssh_allreg_feb.61101,2.42000008
vbl_ssh_allreg_feb.61102,2.41000009
vbl_ssh_allreg_feb.61103,2.4000001
vbl_ssh_allreg_feb.61104,2.3900001
vbl_ssh_allreg_feb.61105,2.3599999
vbl_ssh_allreg_feb.61106,2.31999993
vbl_ssh_allreg_feb.61107,2.24000001
vbl_ssh_allreg_feb.61108,2.00999999
vbl_ssh_allreg_feb.61109,2.00999999
vbl_ssh_allreg_feb.61110,2.38000011
vbl_ssh_allreg_feb.61111,2.47000003
vbl_ssh_allreg_feb.61112,2.56999993
vbl_ssh_allreg_feb.61113,2.67000008
vbl_ssh_allreg_feb.61114,2.74000001
vbl_ssh_allreg_feb.61115,2.78999996
vbl_ssh_allreg_feb.61116,2.81999993
vbl_ssh_allreg_feb.61117,2.8499999
vbl_ssh_allreg_feb.61118,2.8499999
vbl_ssh_allreg_feb.61119,2.83999991
vbl_ssh_allreg_feb.61120,2.88000011
vbl_ssh_allreg_feb.61121,2.93000007
vbl_ssh_allreg_feb.61122,2.97000003
vbl_ssh_allreg_feb.61123,3.00999999
vbl_ssh_allreg_feb.61124,3.03999996
vbl_ssh_allreg_feb.61125,3.05999994
vbl_ssh_allreg_feb.61126,3.07999992
vbl_ssh_allreg_feb.61127,3.0999999
vbl_ssh_allreg_feb.61128,3.1099999
vbl_ssh_allreg_feb.61129,3.13000011
vbl_ssh_allreg_feb.61130,3.1400001
vbl_ssh_allreg_feb.61131,3.16000009
vbl_ssh_allreg_feb.61132,3.18000007
vbl_ssh_allreg_feb.61133,3.19000006
vbl_ssh_allreg_feb.61134,0.95999998
vbl_ssh_allreg_feb.61135,1.25
vbl_ssh_allreg_feb.61136,1.30999994
vbl_ssh_allreg_feb.61137,1.27999997
vbl_ssh_allreg_feb.61138,1.80999994
vbl_ssh_allreg_feb.61139,1.89999998
vbl_ssh_allreg_feb.61140,1.98000002
vbl_ssh_allreg_feb.61141,2.01999998
vbl_ssh_allreg_feb.61142,2.03999996
vbl_ssh_allreg_feb.61143,2.04999995
vbl_ssh_allreg_feb.61144,2.08999991
vbl_ssh_allreg_feb.61145,2.0999999
vbl_ssh_allreg_feb.61146,2.19000006
vbl_ssh_allreg_feb.61147,2.19000006
vbl_ssh_allreg_feb.61148,2.23000002
vbl_ssh_allreg_feb.61149,2.26999998
vbl_ssh_allreg_feb.61150,2.31999993
vbl_ssh_allreg_feb.61151,2.3599999
vbl_ssh_allreg_feb.61153,2.3599999
vbl_ssh_allreg_feb.61154,2.33999991
vbl_ssh_allreg_feb.61155,2.30999994
vbl_ssh_allreg_feb.61156,2.27999997
vbl_ssh_allreg_feb.61157,2.19000006
vbl_ssh_allreg_feb.61158,2.05999994
vbl_ssh_allreg_feb.61159,2.19000006
vbl_ssh_allreg_feb.61160,2.33999991
vbl_ssh_allreg_feb.61161,2.44000006
vbl_ssh_allreg_feb.61162,2.55999994
vbl_ssh_allreg_feb.61163,2.67000008
vbl_ssh_allreg_feb.61164,2.74000001
vbl_ssh_allreg_feb.61165,2.77999997
vbl_ssh_allreg_feb.61166,2.77999997
vbl_ssh_allreg_feb.61167,2.72000003
vbl_ssh_allreg_feb.61168,2.69000006
vbl_ssh_allreg_feb.61169,2.73000002
vbl_ssh_allreg_feb.61170,2.79999995
vbl_ssh_allreg_feb.61171,2.8900001
vbl_ssh_allreg_feb.61172,2.96000004
vbl_ssh_allreg_feb.61173,3
vbl_ssh_allreg_feb.61174,3.02999997
vbl_ssh_allreg_feb.61175,3.05999994
vbl_ssh_allreg_feb.61176,3.07999992
vbl_ssh_allreg_feb.61177,3.0999999
vbl_ssh_allreg_feb.61178,3.11999989
vbl_ssh_allreg_feb.61179,3.13000011
vbl_ssh_allreg_feb.61180,3.1500001
vbl_ssh_allreg_feb.61181,3.17000008
vbl_ssh_allreg_feb.61182,3.18000007
vbl_ssh_allreg_feb.61183,1.05999994
vbl_ssh_allreg_feb.61184,1.13999999
vbl_ssh_allreg_feb.61185,1.13999999
vbl_ssh_allreg_feb.61186,1.58000004
vbl_ssh_allreg_feb.45,3.95000005
vbl_ssh_allreg_feb.61187,1.79999995
vbl_ssh_allreg_feb.61188,1.85000002
vbl_ssh_allreg_feb.61189,1.92999995
vbl_ssh_allreg_feb.61190,1.90999997
vbl_ssh_allreg_feb.61191,2
vbl_ssh_allreg_feb.61192,2.04999995
vbl_ssh_allreg_feb.61193,2.0999999
vbl_ssh_allreg_feb.61194,2.17000008
vbl_ssh_allreg_feb.61195,2.18000007
vbl_ssh_allreg_feb.61196,2.20000005
vbl_ssh_allreg_feb.61197,2.23000002
vbl_ssh_allreg_feb.61198,2.26999998
vbl_ssh_allreg_feb.61199,2.29999995
vbl_ssh_allreg_feb.61200,2.30999994
vbl_ssh_allreg_feb.61201,2.30999994
vbl_ssh_allreg_feb.61202,2.27999997
vbl_ssh_allreg_feb.61203,2.24000001
vbl_ssh_allreg_feb.61204,2.19000006
vbl_ssh_allreg_feb.61205,2.07999992
vbl_ssh_allreg_feb.61206,1.89999998
vbl_ssh_allreg_feb.61207,2.07999992
vbl_ssh_allreg_feb.61208,2.28999996
vbl_ssh_allreg_feb.61209,2.50999999
vbl_ssh_allreg_feb.61210,2.63000011
vbl_ssh_allreg_feb.61211,2.70000005
vbl_ssh_allreg_feb.61212,2.75
vbl_ssh_allreg_feb.61213,2.78999996
vbl_ssh_allreg_feb.61214,2.82999992
vbl_ssh_allreg_feb.61215,2.80999994
vbl_ssh_allreg_feb.61216,2.75999999
vbl_ssh_allreg_feb.61217,2.78999996
vbl_ssh_allreg_feb.61218,2.86999989
vbl_ssh_allreg_feb.61219,2.93000007
vbl_ssh_allreg_feb.61220,2.98000002
vbl_ssh_allreg_feb.61221,3.00999999
vbl_ssh_allreg_feb.61222,3.03999996
vbl_ssh_allreg_feb.61223,3.05999994
vbl_ssh_allreg_feb.61224,3.08999991
vbl_ssh_allreg_feb.61225,3.0999999
vbl_ssh_allreg_feb.61226,3.11999989
vbl_ssh_allreg_feb.61227,3.1400001
vbl_ssh_allreg_feb.61228,3.16000009
vbl_ssh_allreg_feb.61229,3.16000009
vbl_ssh_allreg_feb.61230,1.17999995
vbl_ssh_allreg_feb.61231,1.52999997
vbl_ssh_allreg_feb.61232,1.50999999
vbl_ssh_allreg_feb.61233,1.33000004
vbl_ssh_allreg_feb.61234,1.63
vbl_ssh_allreg_feb.61235,1.69000006
vbl_ssh_allreg_feb.61236,1.97000003
vbl_ssh_allreg_feb.61237,2.04999995
vbl_ssh_allreg_feb.61238,2.13000011
vbl_ssh_allreg_feb.61239,2.16000009
vbl_ssh_allreg_feb.61240,2.17000008
vbl_ssh_allreg_feb.61241,2.20000005
vbl_ssh_allreg_feb.61242,2.22000003
vbl_ssh_allreg_feb.61243,2.25
vbl_ssh_allreg_feb.61244,2.25999999
vbl_ssh_allreg_feb.61245,2.25
vbl_ssh_allreg_feb.61246,2.23000002
vbl_ssh_allreg_feb.61247,2.18000007
vbl_ssh_allreg_feb.61248,2.1099999
vbl_ssh_allreg_feb.61249,1.99000001
vbl_ssh_allreg_feb.61250,1.78999996
vbl_ssh_allreg_feb.61251,2.21000004
vbl_ssh_allreg_feb.61252,2.42000008
vbl_ssh_allreg_feb.61253,2.5999999
vbl_ssh_allreg_feb.61254,2.69000006
vbl_ssh_allreg_feb.61255,2.78999996
vbl_ssh_allreg_feb.46,3.95000005
vbl_ssh_allreg_feb.61256,2.9000001
vbl_ssh_allreg_feb.61257,2.86999989
vbl_ssh_allreg_feb.61258,2.79999995
vbl_ssh_allreg_feb.61259,2.77999997
vbl_ssh_allreg_feb.61260,2.79999995
vbl_ssh_allreg_feb.61261,2.8599999
vbl_ssh_allreg_feb.61262,2.91000009
vbl_ssh_allreg_feb.61263,2.94000006
vbl_ssh_allreg_feb.61264,2.98000002
vbl_ssh_allreg_feb.61265,3.01999998
vbl_ssh_allreg_feb.61266,3.04999995
vbl_ssh_allreg_feb.61267,3.06999993
vbl_ssh_allreg_feb.61268,3.08999991
vbl_ssh_allreg_feb.61269,3.1099999
vbl_ssh_allreg_feb.61270,3.13000011
vbl_ssh_allreg_feb.61271,3.1500001
vbl_ssh_allreg_feb.61272,3.1500001
vbl_ssh_allreg_feb.61273,0.55000001
vbl_ssh_allreg_feb.61274,1.16999996
vbl_ssh_allreg_feb.61275,1.15999997
vbl_ssh_allreg_feb.61276,1.41999996
vbl_ssh_allreg_feb.61277,1.47000003
vbl_ssh_allreg_feb.61278,1.91999996
vbl_ssh_allreg_feb.61279,1.96000004
vbl_ssh_allreg_feb.61280,2.07999992
vbl_ssh_allreg_feb.61281,2.1099999
vbl_ssh_allreg_feb.61282,2.1400001
vbl_ssh_allreg_feb.61283,2.1500001
vbl_ssh_allreg_feb.61284,2.17000008
vbl_ssh_allreg_feb.61285,2.19000006
vbl_ssh_allreg_feb.61286,2.20000005
vbl_ssh_allreg_feb.61287,2.19000006
vbl_ssh_allreg_feb.61288,2.16000009
vbl_ssh_allreg_feb.61289,2.1099999
vbl_ssh_allreg_feb.61290,2.02999997
vbl_ssh_allreg_feb.61291,1.90999997
vbl_ssh_allreg_feb.61292,1.70000005
vbl_ssh_allreg_feb.61293,2.27999997
vbl_ssh_allreg_feb.61294,2.46000004
vbl_ssh_allreg_feb.61295,2.5999999
vbl_ssh_allreg_feb.61296,2.73000002
vbl_ssh_allreg_feb.61297,2.8499999
vbl_ssh_allreg_feb.61298,2.8599999
vbl_ssh_allreg_feb.61299,2.79999995
vbl_ssh_allreg_feb.61300,2.77999997
vbl_ssh_allreg_feb.61301,2.76999998
vbl_ssh_allreg_feb.61302,2.79999995
vbl_ssh_allreg_feb.61303,2.81999993
vbl_ssh_allreg_feb.61304,2.82999992
vbl_ssh_allreg_feb.61305,2.86999989
vbl_ssh_allreg_feb.61306,2.94000006
vbl_ssh_allreg_feb.61307,2.99000001
vbl_ssh_allreg_feb.61308,3.02999997
vbl_ssh_allreg_feb.61309,3.05999994
vbl_ssh_allreg_feb.61310,3.07999992
vbl_ssh_allreg_feb.61311,3.0999999
vbl_ssh_allreg_feb.61312,3.11999989
vbl_ssh_allreg_feb.61313,3.1400001
vbl_ssh_allreg_feb.61314,3.1400001
vbl_ssh_allreg_feb.61315,1.01999998
vbl_ssh_allreg_feb.61316,1.44000006
vbl_ssh_allreg_feb.61317,1.75999999
vbl_ssh_allreg_feb.61318,1.88
vbl_ssh_allreg_feb.61319,2.00999999
vbl_ssh_allreg_feb.61320,2.05999994
vbl_ssh_allreg_feb.61321,2.08999991
vbl_ssh_allreg_feb.61322,2.1099999
vbl_ssh_allreg_feb.61323,2.13000011
vbl_ssh_allreg_feb.61324,2.1400001
vbl_ssh_allreg_feb.61325,2.1400001
vbl_ssh_allreg_feb.61326,2.13000011
vbl_ssh_allreg_feb.61327,2.0999999
vbl_ssh_allreg_feb.61328,2.03999996
vbl_ssh_allreg_feb.61329,1.95000005
vbl_ssh_allreg_feb.61330,1.82000005
vbl_ssh_allreg_feb.61331,1.63
vbl_ssh_allreg_feb.61332,1.65999997
vbl_ssh_allreg_feb.61333,2.08999991
vbl_ssh_allreg_feb.61334,2.31999993
vbl_ssh_allreg_feb.61335,2.5
vbl_ssh_allreg_feb.61336,2.6400001
vbl_ssh_allreg_feb.61337,2.75999999
vbl_ssh_allreg_feb.61338,2.78999996
vbl_ssh_allreg_feb.61339,2.76999998
vbl_ssh_allreg_feb.61340,2.75999999
vbl_ssh_allreg_feb.61341,2.75
vbl_ssh_allreg_feb.61342,2.75999999
vbl_ssh_allreg_feb.61343,2.76999998
vbl_ssh_allreg_feb.61344,2.77999997
vbl_ssh_allreg_feb.61345,2.81999993
vbl_ssh_allreg_feb.61346,2.83999991
vbl_ssh_allreg_feb.61347,2.91000009
vbl_ssh_allreg_feb.61348,2.97000003
vbl_ssh_allreg_feb.61349,3.00999999
vbl_ssh_allreg_feb.61350,3.03999996
vbl_ssh_allreg_feb.61351,3.06999993
vbl_ssh_allreg_feb.61352,3.08999991
vbl_ssh_allreg_feb.61353,3.1099999
vbl_ssh_allreg_feb.61354,3.11999989
vbl_ssh_allreg_feb.61355,0.99000001
vbl_ssh_allreg_feb.61356,1.30999994
vbl_ssh_allreg_feb.61357,1.60000002
vbl_ssh_allreg_feb.61358,1.75
vbl_ssh_allreg_feb.61359,1.92999995
vbl_ssh_allreg_feb.61360,2
vbl_ssh_allreg_feb.61361,2.03999996
vbl_ssh_allreg_feb.61362,2.05999994
vbl_ssh_allreg_feb.61363,2.07999992
vbl_ssh_allreg_feb.61364,2.08999991
vbl_ssh_allreg_feb.61365,2.08999991
vbl_ssh_allreg_feb.61366,2.06999993
vbl_ssh_allreg_feb.61367,2.03999996
vbl_ssh_allreg_feb.61368,1.97000003
vbl_ssh_allreg_feb.61369,1.88
vbl_ssh_allreg_feb.61370,1.75
vbl_ssh_allreg_feb.61371,1.54999995
vbl_ssh_allreg_feb.61372,1.45000005
vbl_ssh_allreg_feb.61373,1.98000002
vbl_ssh_allreg_feb.61374,2.17000008
vbl_ssh_allreg_feb.61375,2.3900001
vbl_ssh_allreg_feb.61376,2.53999996
vbl_ssh_allreg_feb.61377,2.6500001
vbl_ssh_allreg_feb.61378,2.70000005
vbl_ssh_allreg_feb.61379,2.71000004
vbl_ssh_allreg_feb.61380,2.72000003
vbl_ssh_allreg_feb.61381,2.74000001
vbl_ssh_allreg_feb.61382,2.75
vbl_ssh_allreg_feb.61383,2.75
vbl_ssh_allreg_feb.61384,2.78999996
vbl_ssh_allreg_feb.61385,2.8499999
vbl_ssh_allreg_feb.61386,2.80999994
vbl_ssh_allreg_feb.61387,2.82999992
vbl_ssh_allreg_feb.61388,2.9000001
vbl_ssh_allreg_feb.61389,2.95000005
vbl_ssh_allreg_feb.61390,3
vbl_ssh_allreg_feb.61391,3.02999997
vbl_ssh_allreg_feb.61392,3.04999995
vbl_ssh_allreg_feb.61393,3.07999992
vbl_ssh_allreg_feb.61394,3.0999999
vbl_ssh_allreg_feb.61395,3.1099999
vbl_ssh_allreg_feb.61397,1.28999996
vbl_ssh_allreg_feb.61398,1.57000005
vbl_ssh_allreg_feb.61399,1.83000004
vbl_ssh_allreg_feb.61400,1.90999997
vbl_ssh_allreg_feb.61401,1.98000002
vbl_ssh_allreg_feb.61402,2.00999999
vbl_ssh_allreg_feb.61403,2.02999997
vbl_ssh_allreg_feb.61404,2.03999996
vbl_ssh_allreg_feb.61405,2.03999996
vbl_ssh_allreg_feb.61406,2.01999998
vbl_ssh_allreg_feb.61407,1.98000002
vbl_ssh_allreg_feb.61408,1.91999996
vbl_ssh_allreg_feb.61409,1.82000005
vbl_ssh_allreg_feb.61410,1.69000006
vbl_ssh_allreg_feb.61411,1.49000001
vbl_ssh_allreg_feb.61412,1.70000005
vbl_ssh_allreg_feb.61413,2.01999998
vbl_ssh_allreg_feb.61414,2.25
vbl_ssh_allreg_feb.61415,2.44000006
vbl_ssh_allreg_feb.61416,2.54999995
vbl_ssh_allreg_feb.61417,2.5999999
vbl_ssh_allreg_feb.61418,2.6500001
vbl_ssh_allreg_feb.61419,2.68000007
vbl_ssh_allreg_feb.61420,2.71000004
vbl_ssh_allreg_feb.61421,2.73000002
vbl_ssh_allreg_feb.61422,2.74000001
vbl_ssh_allreg_feb.61423,2.76999998
vbl_ssh_allreg_feb.61424,2.83999991
vbl_ssh_allreg_feb.61425,2.83999991
vbl_ssh_allreg_feb.61426,2.80999994
vbl_ssh_allreg_feb.61427,2.8499999
vbl_ssh_allreg_feb.61428,2.9000001
vbl_ssh_allreg_feb.61429,2.95000005
vbl_ssh_allreg_feb.61430,2.99000001
vbl_ssh_allreg_feb.47,3.96000004
vbl_ssh_allreg_feb.61431,3.01999998
vbl_ssh_allreg_feb.61432,3.03999996
vbl_ssh_allreg_feb.61433,3.06999993
vbl_ssh_allreg_feb.61434,3.08999991
vbl_ssh_allreg_feb.61435,3.0999999
vbl_ssh_allreg_feb.61436,1
vbl_ssh_allreg_feb.61437,1.44000006
vbl_ssh_allreg_feb.61438,1.71000004
vbl_ssh_allreg_feb.61439,1.78999996
vbl_ssh_allreg_feb.61440,1.90999997
vbl_ssh_allreg_feb.61441,1.95000005
vbl_ssh_allreg_feb.61442,1.98000002
vbl_ssh_allreg_feb.61443,1.99000001
vbl_ssh_allreg_feb.61444,1.99000001
vbl_ssh_allreg_feb.61445,1.97000003
vbl_ssh_allreg_feb.61446,1.92999995
vbl_ssh_allreg_feb.61447,1.87
vbl_ssh_allreg_feb.61448,1.77999997
vbl_ssh_allreg_feb.61449,1.64999998
vbl_ssh_allreg_feb.61450,1.41999996
vbl_ssh_allreg_feb.61451,1.08000004
vbl_ssh_allreg_feb.61452,1.64999998
vbl_ssh_allreg_feb.61453,2.1400001
vbl_ssh_allreg_feb.61454,2.30999994
vbl_ssh_allreg_feb.61455,2.45000005
vbl_ssh_allreg_feb.61456,2.53999996
vbl_ssh_allreg_feb.61457,2.5999999
vbl_ssh_allreg_feb.61458,2.6500001
vbl_ssh_allreg_feb.61459,2.69000006
vbl_ssh_allreg_feb.61460,2.71000004
vbl_ssh_allreg_feb.61461,2.71000004
vbl_ssh_allreg_feb.61462,2.73000002
vbl_ssh_allreg_feb.61463,2.77999997
vbl_ssh_allreg_feb.61464,2.80999994
vbl_ssh_allreg_feb.61465,2.79999995
vbl_ssh_allreg_feb.61466,2.81999993
vbl_ssh_allreg_feb.61467,2.8599999
vbl_ssh_allreg_feb.61468,2.9000001
vbl_ssh_allreg_feb.61469,2.94000006
vbl_ssh_allreg_feb.61470,2.98000002
vbl_ssh_allreg_feb.61471,3.00999999
vbl_ssh_allreg_feb.61472,3.03999996
vbl_ssh_allreg_feb.61473,3.05999994
vbl_ssh_allreg_feb.61474,3.08999991
vbl_ssh_allreg_feb.61475,3.08999991
vbl_ssh_allreg_feb.61476,1.67999995
vbl_ssh_allreg_feb.61477,1.82000005
vbl_ssh_allreg_feb.61478,1.88999999
vbl_ssh_allreg_feb.61479,1.92999995
vbl_ssh_allreg_feb.61480,1.94000006
vbl_ssh_allreg_feb.61481,1.94000006
vbl_ssh_allreg_feb.61482,1.91999996
vbl_ssh_allreg_feb.61483,1.88999999
vbl_ssh_allreg_feb.61484,1.83000004
vbl_ssh_allreg_feb.61485,1.74000001
vbl_ssh_allreg_feb.61486,1.62
vbl_ssh_allreg_feb.61487,1.40999997
vbl_ssh_allreg_feb.61488,1.15999997
vbl_ssh_allreg_feb.61489,1.37
vbl_ssh_allreg_feb.61490,1.94000006
vbl_ssh_allreg_feb.61491,2.16000009
vbl_ssh_allreg_feb.61492,2.3499999
vbl_ssh_allreg_feb.61493,2.47000003
vbl_ssh_allreg_feb.61494,2.54999995
vbl_ssh_allreg_feb.61495,2.6099999
vbl_ssh_allreg_feb.61496,2.6500001
vbl_ssh_allreg_feb.61497,2.67000008
vbl_ssh_allreg_feb.61498,2.68000007
vbl_ssh_allreg_feb.61499,2.69000006
vbl_ssh_allreg_feb.48,3.96000004
vbl_ssh_allreg_feb.61500,2.73000002
vbl_ssh_allreg_feb.61501,2.76999998
vbl_ssh_allreg_feb.61502,2.76999998
vbl_ssh_allreg_feb.61503,2.78999996
vbl_ssh_allreg_feb.61504,2.82999992
vbl_ssh_allreg_feb.61505,2.86999989
vbl_ssh_allreg_feb.61506,2.91000009
vbl_ssh_allreg_feb.61507,2.95000005
vbl_ssh_allreg_feb.61508,2.98000002
vbl_ssh_allreg_feb.61509,3.00999999
vbl_ssh_allreg_feb.61510,3.02999997
vbl_ssh_allreg_feb.61511,3.05999994
vbl_ssh_allreg_feb.61512,3.06999993
vbl_ssh_allreg_feb.61513,1.67999995
vbl_ssh_allreg_feb.61514,1.80999994
vbl_ssh_allreg_feb.61515,1.87
vbl_ssh_allreg_feb.61516,1.88
vbl_ssh_allreg_feb.61517,1.88999999
vbl_ssh_allreg_feb.61518,1.87
vbl_ssh_allreg_feb.61519,1.84000003
vbl_ssh_allreg_feb.61520,1.77999997
vbl_ssh_allreg_feb.61521,1.71000004
vbl_ssh_allreg_feb.61522,1.59000003
vbl_ssh_allreg_feb.61523,1.40999997
vbl_ssh_allreg_feb.61524,1.19000006
vbl_ssh_allreg_feb.61525,0.93000001
vbl_ssh_allreg_feb.61526,1.08000004
vbl_ssh_allreg_feb.61527,1.57000005
vbl_ssh_allreg_feb.61528,1.63
vbl_ssh_allreg_feb.61529,2.16000009
vbl_ssh_allreg_feb.61530,2.30999994
vbl_ssh_allreg_feb.61531,2.45000005
vbl_ssh_allreg_feb.61532,2.53999996
vbl_ssh_allreg_feb.61533,2.5999999
vbl_ssh_allreg_feb.49,3.96000004
vbl_ssh_allreg_feb.61534,2.63000011
vbl_ssh_allreg_feb.61535,2.6500001
vbl_ssh_allreg_feb.61536,2.67000008
vbl_ssh_allreg_feb.61537,2.70000005
vbl_ssh_allreg_feb.61538,2.74000001
vbl_ssh_allreg_feb.61539,2.75
vbl_ssh_allreg_feb.61540,2.77999997
vbl_ssh_allreg_feb.61541,2.80999994
vbl_ssh_allreg_feb.61542,2.83999991
vbl_ssh_allreg_feb.61543,2.88000011
vbl_ssh_allreg_feb.61544,2.91000009
vbl_ssh_allreg_feb.61545,2.95000005
vbl_ssh_allreg_feb.61546,2.98000002
vbl_ssh_allreg_feb.61547,3
vbl_ssh_allreg_feb.61548,3.02999997
vbl_ssh_allreg_feb.61549,3.04999995
vbl_ssh_allreg_feb.61550,3.05999994
vbl_ssh_allreg_feb.61551,1.52999997
vbl_ssh_allreg_feb.61552,1.69000006
vbl_ssh_allreg_feb.61553,1.78999996
vbl_ssh_allreg_feb.61554,1.82000005
vbl_ssh_allreg_feb.61555,1.83000004
vbl_ssh_allreg_feb.61556,1.82000005
vbl_ssh_allreg_feb.61557,1.78999996
vbl_ssh_allreg_feb.61558,1.74000001
vbl_ssh_allreg_feb.61559,1.66999996
vbl_ssh_allreg_feb.61560,1.55999994
vbl_ssh_allreg_feb.61561,1.40999997
vbl_ssh_allreg_feb.61562,1.21000004
vbl_ssh_allreg_feb.61563,0.98000002
vbl_ssh_allreg_feb.61564,0.86000001
vbl_ssh_allreg_feb.61565,1.14999998
vbl_ssh_allreg_feb.61566,1.75999999
vbl_ssh_allreg_feb.61567,2.05999994
vbl_ssh_allreg_feb.50,3.97000003
vbl_ssh_allreg_feb.61568,2.3599999
vbl_ssh_allreg_feb.61569,2.45000005
vbl_ssh_allreg_feb.61570,2.52999997
vbl_ssh_allreg_feb.61571,2.57999992
vbl_ssh_allreg_feb.61572,2.6099999
vbl_ssh_allreg_feb.61573,2.6400001
vbl_ssh_allreg_feb.61574,2.67000008
vbl_ssh_allreg_feb.61575,2.71000004
vbl_ssh_allreg_feb.61576,2.74000001
vbl_ssh_allreg_feb.61577,2.76999998
vbl_ssh_allreg_feb.61578,2.78999996
vbl_ssh_allreg_feb.61579,2.81999993
vbl_ssh_allreg_feb.61580,2.8499999
vbl_ssh_allreg_feb.61581,2.88000011
vbl_ssh_allreg_feb.61582,2.92000008
vbl_ssh_allreg_feb.61583,2.95000005
