FID,nov_ssh
vbl_ssh_allreg_nov.10765,1.82000005
vbl_ssh_allreg_nov.10766,1.78999996
vbl_ssh_allreg_nov.10767,1.75999999
vbl_ssh_allreg_nov.10768,1.70000005
vbl_ssh_allreg_nov.10769,1.62
vbl_ssh_allreg_nov.10770,1.52999997
vbl_ssh_allreg_nov.10771,1.38999999
vbl_ssh_allreg_nov.10772,1.08000004
vbl_ssh_allreg_nov.10773,2.45000005
vbl_ssh_allreg_nov.10774,2.44000006
vbl_ssh_allreg_nov.10775,2.42000008
vbl_ssh_allreg_nov.10776,2.3900001
vbl_ssh_allreg_nov.10777,2.3499999
vbl_ssh_allreg_nov.10778,2.33999991
vbl_ssh_allreg_nov.10779,2.30999994
vbl_ssh_allreg_nov.10780,2.30999994
vbl_ssh_allreg_nov.10781,2.28999996
vbl_ssh_allreg_nov.10782,2.26999998
vbl_ssh_allreg_nov.10783,2.24000001
vbl_ssh_allreg_nov.10784,2.21000004
vbl_ssh_allreg_nov.10785,2.17000008
vbl_ssh_allreg_nov.10786,2.16000009
vbl_ssh_allreg_nov.10787,2.13000011
vbl_ssh_allreg_nov.10788,2.11999989
vbl_ssh_allreg_nov.10789,2.1099999
vbl_ssh_allreg_nov.10790,2.0999999
vbl_ssh_allreg_nov.10791,2.07999992
vbl_ssh_allreg_nov.10792,2.05999994
vbl_ssh_allreg_nov.10793,2.02999997
vbl_ssh_allreg_nov.10794,2.00999999
vbl_ssh_allreg_nov.10795,1.98000002
vbl_ssh_allreg_nov.10796,1.94000006
vbl_ssh_allreg_nov.10797,1.88999999
vbl_ssh_allreg_nov.10798,1.84000003
vbl_ssh_allreg_nov.10799,1.78999996
vbl_ssh_allreg_nov.10800,1.75999999
vbl_ssh_allreg_nov.10801,1.71000004
vbl_ssh_allreg_nov.10802,1.64999998
vbl_ssh_allreg_nov.10803,1.57000005
vbl_ssh_allreg_nov.10804,1.46000004
vbl_ssh_allreg_nov.10805,1.33000004
vbl_ssh_allreg_nov.10806,2.43000007
vbl_ssh_allreg_nov.10807,2.42000008
vbl_ssh_allreg_nov.10808,2.4000001
vbl_ssh_allreg_nov.10809,2.36999989
vbl_ssh_allreg_nov.10810,2.32999992
vbl_ssh_allreg_nov.10811,2.31999993
vbl_ssh_allreg_nov.10812,2.30999994
vbl_ssh_allreg_nov.10813,2.30999994
vbl_ssh_allreg_nov.10814,2.29999995
vbl_ssh_allreg_nov.10815,2.26999998
vbl_ssh_allreg_nov.10816,2.23000002
vbl_ssh_allreg_nov.10817,2.18000007
vbl_ssh_allreg_nov.10818,2.16000009
vbl_ssh_allreg_nov.10819,2.1500001
vbl_ssh_allreg_nov.10820,2.11999989
vbl_ssh_allreg_nov.10821,2.0999999
vbl_ssh_allreg_nov.10822,2.07999992
vbl_ssh_allreg_nov.10823,2.06999993
vbl_ssh_allreg_nov.10824,2.05999994
vbl_ssh_allreg_nov.10825,2.03999996
vbl_ssh_allreg_nov.10826,2.01999998
vbl_ssh_allreg_nov.10827,2
vbl_ssh_allreg_nov.10828,1.97000003
vbl_ssh_allreg_nov.10829,1.94000006
vbl_ssh_allreg_nov.10830,1.90999997
vbl_ssh_allreg_nov.10831,1.87
vbl_ssh_allreg_nov.10832,1.80999994
vbl_ssh_allreg_nov.10833,1.75999999
vbl_ssh_allreg_nov.10834,1.71000004
vbl_ssh_allreg_nov.10835,1.65999997
vbl_ssh_allreg_nov.10836,1.58000004
vbl_ssh_allreg_nov.10837,1.5
vbl_ssh_allreg_nov.10838,1.39999998
vbl_ssh_allreg_nov.10839,1.19000006
vbl_ssh_allreg_nov.10840,2.43000007
vbl_ssh_allreg_nov.10841,2.42000008
vbl_ssh_allreg_nov.10842,2.4000001
vbl_ssh_allreg_nov.10843,2.38000011
vbl_ssh_allreg_nov.10844,2.3499999
vbl_ssh_allreg_nov.10845,2.31999993
vbl_ssh_allreg_nov.10846,2.28999996
vbl_ssh_allreg_nov.10847,2.27999997
vbl_ssh_allreg_nov.10848,2.28999996
vbl_ssh_allreg_nov.10849,2.28999996
vbl_ssh_allreg_nov.10850,2.25999999
vbl_ssh_allreg_nov.10851,2.20000005
vbl_ssh_allreg_nov.10852,2.13000011
vbl_ssh_allreg_nov.10853,2.13000011
vbl_ssh_allreg_nov.10854,2.0999999
vbl_ssh_allreg_nov.10855,2.07999992
vbl_ssh_allreg_nov.10856,2.05999994
vbl_ssh_allreg_nov.10857,2.04999995
vbl_ssh_allreg_nov.10858,2.03999996
vbl_ssh_allreg_nov.10859,2.02999997
vbl_ssh_allreg_nov.10860,2.01999998
vbl_ssh_allreg_nov.10861,2
vbl_ssh_allreg_nov.10862,1.98000002
vbl_ssh_allreg_nov.10863,1.96000004
vbl_ssh_allreg_nov.10864,1.92999995
vbl_ssh_allreg_nov.10865,1.90999997
vbl_ssh_allreg_nov.10866,1.88
vbl_ssh_allreg_nov.10867,1.83000004
vbl_ssh_allreg_nov.10868,1.77999997
vbl_ssh_allreg_nov.10869,1.72000003
vbl_ssh_allreg_nov.10870,1.65999997
vbl_ssh_allreg_nov.10871,1.60000002
vbl_ssh_allreg_nov.10872,1.51999998
vbl_ssh_allreg_nov.10873,1.44000006
vbl_ssh_allreg_nov.10874,1.33000004
vbl_ssh_allreg_nov.10875,1.14999998
vbl_ssh_allreg_nov.10876,2.42000008
vbl_ssh_allreg_nov.10877,2.4000001
vbl_ssh_allreg_nov.10878,2.38000011
vbl_ssh_allreg_nov.10879,2.3599999
vbl_ssh_allreg_nov.10880,2.3499999
vbl_ssh_allreg_nov.10881,2.31999993
vbl_ssh_allreg_nov.10882,2.28999996
vbl_ssh_allreg_nov.10883,2.26999998
vbl_ssh_allreg_nov.10884,2.26999998
vbl_ssh_allreg_nov.10885,2.25999999
vbl_ssh_allreg_nov.10886,2.23000002
vbl_ssh_allreg_nov.10887,2.18000007
vbl_ssh_allreg_nov.10888,2.11999989
vbl_ssh_allreg_nov.10889,2.0999999
vbl_ssh_allreg_nov.10890,2.03999996
vbl_ssh_allreg_nov.10891,2.02999997
vbl_ssh_allreg_nov.10892,2.01999998
vbl_ssh_allreg_nov.10893,2.00999999
vbl_ssh_allreg_nov.10894,2.00999999
vbl_ssh_allreg_nov.10895,2
vbl_ssh_allreg_nov.10896,1.99000001
vbl_ssh_allreg_nov.10897,1.98000002
vbl_ssh_allreg_nov.10898,1.96000004
vbl_ssh_allreg_nov.10899,1.94000006
vbl_ssh_allreg_nov.10900,1.91999996
vbl_ssh_allreg_nov.10901,1.89999998
vbl_ssh_allreg_nov.10902,1.87
vbl_ssh_allreg_nov.10903,1.83000004
vbl_ssh_allreg_nov.10904,1.78999996
vbl_ssh_allreg_nov.10905,1.74000001
vbl_ssh_allreg_nov.10906,1.67999995
vbl_ssh_allreg_nov.10907,1.61000001
vbl_ssh_allreg_nov.10908,1.53999996
vbl_ssh_allreg_nov.10909,1.46000004
vbl_ssh_allreg_nov.10910,1.38
vbl_ssh_allreg_nov.10911,1.25999999
vbl_ssh_allreg_nov.10912,1.08000004
vbl_ssh_allreg_nov.10913,2.42000008
vbl_ssh_allreg_nov.10914,2.4000001
vbl_ssh_allreg_nov.10915,2.38000011
vbl_ssh_allreg_nov.10916,2.3599999
vbl_ssh_allreg_nov.10917,2.33999991
vbl_ssh_allreg_nov.10918,2.32999992
vbl_ssh_allreg_nov.10919,2.30999994
vbl_ssh_allreg_nov.10920,2.28999996
vbl_ssh_allreg_nov.10921,2.26999998
vbl_ssh_allreg_nov.10922,2.25
vbl_ssh_allreg_nov.10923,2.24000001
vbl_ssh_allreg_nov.10924,2.21000004
vbl_ssh_allreg_nov.10925,2.1500001
vbl_ssh_allreg_nov.10926,2.07999992
vbl_ssh_allreg_nov.10927,2
vbl_ssh_allreg_nov.10928,1.94000006
vbl_ssh_allreg_nov.10929,2.00999999
vbl_ssh_allreg_nov.10930,2.01999998
vbl_ssh_allreg_nov.10931,2.00999999
vbl_ssh_allreg_nov.10932,1.99000001
vbl_ssh_allreg_nov.10933,1.97000003
vbl_ssh_allreg_nov.10934,1.97000003
vbl_ssh_allreg_nov.10935,1.96000004
vbl_ssh_allreg_nov.10936,1.94000006
vbl_ssh_allreg_nov.10937,1.91999996
vbl_ssh_allreg_nov.10938,1.89999998
vbl_ssh_allreg_nov.10939,1.88
vbl_ssh_allreg_nov.10940,1.85000002
vbl_ssh_allreg_nov.10941,1.82000005
vbl_ssh_allreg_nov.10942,1.76999998
vbl_ssh_allreg_nov.10943,1.74000001
vbl_ssh_allreg_nov.10944,1.69000006
vbl_ssh_allreg_nov.10945,1.63
vbl_ssh_allreg_nov.10946,1.55999994
vbl_ssh_allreg_nov.10947,1.49000001
vbl_ssh_allreg_nov.10948,1.40999997
vbl_ssh_allreg_nov.10949,1.30999994
vbl_ssh_allreg_nov.10950,1.17999995
vbl_ssh_allreg_nov.10951,2.42000008
vbl_ssh_allreg_nov.10952,2.41000009
vbl_ssh_allreg_nov.10953,2.38000011
vbl_ssh_allreg_nov.10954,2.3599999
vbl_ssh_allreg_nov.10955,2.33999991
vbl_ssh_allreg_nov.10956,2.31999993
vbl_ssh_allreg_nov.10957,2.30999994
vbl_ssh_allreg_nov.10958,2.29999995
vbl_ssh_allreg_nov.10959,2.27999997
vbl_ssh_allreg_nov.10960,2.25999999
vbl_ssh_allreg_nov.10961,2.24000001
vbl_ssh_allreg_nov.10962,2.21000004
vbl_ssh_allreg_nov.10963,2.18000007
vbl_ssh_allreg_nov.10964,2.11999989
vbl_ssh_allreg_nov.10965,2.02999997
vbl_ssh_allreg_nov.10966,1.94000006
vbl_ssh_allreg_nov.10967,1.89999998
vbl_ssh_allreg_nov.10968,2.01999998
vbl_ssh_allreg_nov.10969,2.04999995
vbl_ssh_allreg_nov.10970,2.01999998
vbl_ssh_allreg_nov.10971,1.98000002
vbl_ssh_allreg_nov.10972,1.96000004
vbl_ssh_allreg_nov.10973,1.95000005
vbl_ssh_allreg_nov.10974,1.94000006
vbl_ssh_allreg_nov.10975,1.92999995
vbl_ssh_allreg_nov.10976,1.90999997
vbl_ssh_allreg_nov.10977,1.88999999
vbl_ssh_allreg_nov.10978,1.86000001
vbl_ssh_allreg_nov.10979,1.83000004
vbl_ssh_allreg_nov.10980,1.79999995
vbl_ssh_allreg_nov.10981,1.75999999
vbl_ssh_allreg_nov.10982,1.72000003
vbl_ssh_allreg_nov.10983,1.69000006
vbl_ssh_allreg_nov.10984,1.63999999
vbl_ssh_allreg_nov.10985,1.57000005
vbl_ssh_allreg_nov.10986,1.5
vbl_ssh_allreg_nov.10987,1.41999996
vbl_ssh_allreg_nov.10988,1.34000003
vbl_ssh_allreg_nov.10989,1.23000002
vbl_ssh_allreg_nov.10990,1.10000002
vbl_ssh_allreg_nov.10991,2.4000001
vbl_ssh_allreg_nov.10992,2.38000011
vbl_ssh_allreg_nov.10993,2.36999989
vbl_ssh_allreg_nov.10994,2.33999991
vbl_ssh_allreg_nov.10995,2.31999993
vbl_ssh_allreg_nov.10996,2.30999994
vbl_ssh_allreg_nov.10997,2.28999996
vbl_ssh_allreg_nov.10998,2.26999998
vbl_ssh_allreg_nov.10999,2.25999999
vbl_ssh_allreg_nov.11000,2.24000001
vbl_ssh_allreg_nov.11001,2.22000003
vbl_ssh_allreg_nov.11002,2.19000006
vbl_ssh_allreg_nov.11003,2.1500001
vbl_ssh_allreg_nov.11004,2.08999991
vbl_ssh_allreg_nov.11005,1.98000002
vbl_ssh_allreg_nov.11006,1.92999995
vbl_ssh_allreg_nov.11007,1.95000005
vbl_ssh_allreg_nov.11008,2
vbl_ssh_allreg_nov.11009,2.01999998
vbl_ssh_allreg_nov.11010,2
vbl_ssh_allreg_nov.11011,1.98000002
vbl_ssh_allreg_nov.11012,1.94000006
vbl_ssh_allreg_nov.11013,1.91999996
vbl_ssh_allreg_nov.11014,1.90999997
vbl_ssh_allreg_nov.11015,1.89999998
vbl_ssh_allreg_nov.11016,1.88
vbl_ssh_allreg_nov.11017,1.86000001
vbl_ssh_allreg_nov.11018,1.84000003
vbl_ssh_allreg_nov.11019,1.80999994
vbl_ssh_allreg_nov.11020,1.78999996
vbl_ssh_allreg_nov.11021,1.75
vbl_ssh_allreg_nov.11022,1.71000004
vbl_ssh_allreg_nov.11023,1.67999995
vbl_ssh_allreg_nov.11024,1.62
vbl_ssh_allreg_nov.11025,1.57000005
vbl_ssh_allreg_nov.11026,1.5
vbl_ssh_allreg_nov.11027,1.42999995
vbl_ssh_allreg_nov.11028,1.35000002
vbl_ssh_allreg_nov.11029,1.25999999
vbl_ssh_allreg_nov.11030,1.14999998
vbl_ssh_allreg_nov.11031,1.01999998
vbl_ssh_allreg_nov.11032,2.4000001
vbl_ssh_allreg_nov.11033,2.38000011
vbl_ssh_allreg_nov.11034,2.3599999
vbl_ssh_allreg_nov.11035,2.3499999
vbl_ssh_allreg_nov.11036,2.32999992
vbl_ssh_allreg_nov.11037,2.30999994
vbl_ssh_allreg_nov.11038,2.28999996
vbl_ssh_allreg_nov.11039,2.26999998
vbl_ssh_allreg_nov.11040,2.25999999
vbl_ssh_allreg_nov.11041,2.24000001
vbl_ssh_allreg_nov.11042,2.22000003
vbl_ssh_allreg_nov.11043,2.20000005
vbl_ssh_allreg_nov.11044,2.17000008
vbl_ssh_allreg_nov.11045,2.1500001
vbl_ssh_allreg_nov.11046,2.0999999
vbl_ssh_allreg_nov.11047,2.01999998
vbl_ssh_allreg_nov.11048,1.99000001
vbl_ssh_allreg_nov.11049,1.99000001
vbl_ssh_allreg_nov.11050,1.99000001
vbl_ssh_allreg_nov.11051,1.98000002
vbl_ssh_allreg_nov.11052,1.98000002
vbl_ssh_allreg_nov.11053,1.96000004
vbl_ssh_allreg_nov.11054,1.91999996
vbl_ssh_allreg_nov.11055,1.88999999
vbl_ssh_allreg_nov.11056,1.88999999
vbl_ssh_allreg_nov.11057,1.87
vbl_ssh_allreg_nov.11058,1.85000002
vbl_ssh_allreg_nov.11059,1.83000004
vbl_ssh_allreg_nov.11060,1.80999994
vbl_ssh_allreg_nov.11061,1.78999996
vbl_ssh_allreg_nov.11062,1.76999998
vbl_ssh_allreg_nov.11063,1.74000001
vbl_ssh_allreg_nov.11064,1.70000005
vbl_ssh_allreg_nov.11065,1.65999997
vbl_ssh_allreg_nov.11066,1.61000001
vbl_ssh_allreg_nov.11067,1.54999995
vbl_ssh_allreg_nov.11068,1.49000001
vbl_ssh_allreg_nov.11069,1.42999995
vbl_ssh_allreg_nov.11070,1.35000002
vbl_ssh_allreg_nov.11071,1.26999998
vbl_ssh_allreg_nov.11072,1.17999995
vbl_ssh_allreg_nov.11073,1.07000005
vbl_ssh_allreg_nov.11074,2.38000011
vbl_ssh_allreg_nov.11075,2.36999989
vbl_ssh_allreg_nov.11076,2.3499999
vbl_ssh_allreg_nov.11077,2.32999992
vbl_ssh_allreg_nov.11078,2.30999994
vbl_ssh_allreg_nov.11079,2.28999996
vbl_ssh_allreg_nov.11080,2.26999998
vbl_ssh_allreg_nov.11081,2.25
vbl_ssh_allreg_nov.11082,2.23000002
vbl_ssh_allreg_nov.11083,2.22000003
vbl_ssh_allreg_nov.11084,2.20000005
vbl_ssh_allreg_nov.11085,2.18000007
vbl_ssh_allreg_nov.11086,2.1500001
vbl_ssh_allreg_nov.11087,2.11999989
vbl_ssh_allreg_nov.11088,2.1099999
vbl_ssh_allreg_nov.11089,2.03999996
vbl_ssh_allreg_nov.11090,2
vbl_ssh_allreg_nov.11091,1.98000002
vbl_ssh_allreg_nov.11092,1.97000003
vbl_ssh_allreg_nov.11093,1.96000004
vbl_ssh_allreg_nov.11094,1.95000005
vbl_ssh_allreg_nov.11095,1.94000006
vbl_ssh_allreg_nov.11096,1.90999997
vbl_ssh_allreg_nov.11097,1.88
vbl_ssh_allreg_nov.11098,1.86000001
vbl_ssh_allreg_nov.11099,1.84000003
vbl_ssh_allreg_nov.11100,1.82000005
vbl_ssh_allreg_nov.11101,1.79999995
vbl_ssh_allreg_nov.11102,1.77999997
vbl_ssh_allreg_nov.11103,1.76999998
vbl_ssh_allreg_nov.11104,1.74000001
vbl_ssh_allreg_nov.11105,1.72000003
vbl_ssh_allreg_nov.11106,1.67999995
vbl_ssh_allreg_nov.11107,1.63999999
vbl_ssh_allreg_nov.11108,1.59000003
vbl_ssh_allreg_nov.11109,1.53999996
vbl_ssh_allreg_nov.11110,1.48000002
vbl_ssh_allreg_nov.11111,1.41999996
vbl_ssh_allreg_nov.11112,1.35000002
vbl_ssh_allreg_nov.11113,1.26999998
vbl_ssh_allreg_nov.11114,1.19000006
vbl_ssh_allreg_nov.11115,1.10000002
vbl_ssh_allreg_nov.11116,0.88999999
vbl_ssh_allreg_nov.11117,2.38000011
vbl_ssh_allreg_nov.11118,2.36999989
vbl_ssh_allreg_nov.11119,2.3499999
vbl_ssh_allreg_nov.11120,2.32999992
vbl_ssh_allreg_nov.11121,2.30999994
vbl_ssh_allreg_nov.11122,2.28999996
vbl_ssh_allreg_nov.11123,2.26999998
vbl_ssh_allreg_nov.11124,2.25
vbl_ssh_allreg_nov.11125,2.23000002
vbl_ssh_allreg_nov.11126,2.22000003
vbl_ssh_allreg_nov.11127,2.20000005
vbl_ssh_allreg_nov.11128,2.18000007
vbl_ssh_allreg_nov.11129,2.16000009
vbl_ssh_allreg_nov.11130,2.11999989
vbl_ssh_allreg_nov.11131,2.06999993
vbl_ssh_allreg_nov.11132,2.07999992
vbl_ssh_allreg_nov.11133,2.04999995
vbl_ssh_allreg_nov.11134,1.99000001
vbl_ssh_allreg_nov.11135,1.95000005
vbl_ssh_allreg_nov.11136,1.94000006
vbl_ssh_allreg_nov.11137,1.95000005
vbl_ssh_allreg_nov.11138,1.96000004
vbl_ssh_allreg_nov.11139,1.95000005
vbl_ssh_allreg_nov.11140,1.91999996
vbl_ssh_allreg_nov.11141,1.88
vbl_ssh_allreg_nov.11142,1.85000002
vbl_ssh_allreg_nov.11143,1.79999995
vbl_ssh_allreg_nov.11144,1.79999995
vbl_ssh_allreg_nov.11145,1.79999995
vbl_ssh_allreg_nov.11146,1.76999998
vbl_ssh_allreg_nov.11147,1.75
vbl_ssh_allreg_nov.11148,1.72000003
vbl_ssh_allreg_nov.11149,1.69000006
vbl_ssh_allreg_nov.11150,1.65999997
vbl_ssh_allreg_nov.11151,1.62
vbl_ssh_allreg_nov.11152,1.57000005
vbl_ssh_allreg_nov.11153,1.51999998
vbl_ssh_allreg_nov.11154,1.47000003
vbl_ssh_allreg_nov.11155,1.40999997
vbl_ssh_allreg_nov.11156,1.34000003
vbl_ssh_allreg_nov.11157,1.25999999
vbl_ssh_allreg_nov.11158,1.19000006
vbl_ssh_allreg_nov.11159,1.10000002
vbl_ssh_allreg_nov.11160,0.97000003
vbl_ssh_allreg_nov.11161,2.38000011
vbl_ssh_allreg_nov.11162,2.36999989
vbl_ssh_allreg_nov.11163,2.3499999
vbl_ssh_allreg_nov.11164,2.32999992
vbl_ssh_allreg_nov.11165,2.30999994
vbl_ssh_allreg_nov.11166,2.28999996
vbl_ssh_allreg_nov.11167,2.26999998
vbl_ssh_allreg_nov.11168,2.25
vbl_ssh_allreg_nov.11169,2.23000002
vbl_ssh_allreg_nov.11170,2.21000004
vbl_ssh_allreg_nov.11171,2.20000005
vbl_ssh_allreg_nov.11172,2.18000007
vbl_ssh_allreg_nov.11173,2.16000009
vbl_ssh_allreg_nov.11174,2.1400001
vbl_ssh_allreg_nov.11175,2.08999991
vbl_ssh_allreg_nov.11176,2.04999995
vbl_ssh_allreg_nov.11177,2.04999995
vbl_ssh_allreg_nov.11178,2.03999996
vbl_ssh_allreg_nov.11179,2
vbl_ssh_allreg_nov.11180,1.96000004
vbl_ssh_allreg_nov.11181,1.94000006
vbl_ssh_allreg_nov.11182,1.95000005
vbl_ssh_allreg_nov.11183,1.95000005
vbl_ssh_allreg_nov.11184,1.94000006
vbl_ssh_allreg_nov.11185,1.90999997
vbl_ssh_allreg_nov.11186,1.87
vbl_ssh_allreg_nov.11187,1.82000005
vbl_ssh_allreg_nov.11188,1.77999997
vbl_ssh_allreg_nov.11189,1.79999995
vbl_ssh_allreg_nov.11190,1.79999995
vbl_ssh_allreg_nov.11191,1.75999999
vbl_ssh_allreg_nov.11192,1.72000003
vbl_ssh_allreg_nov.11193,1.69000006
vbl_ssh_allreg_nov.11194,1.65999997
vbl_ssh_allreg_nov.11195,1.63
vbl_ssh_allreg_nov.11196,1.59000003
vbl_ssh_allreg_nov.11197,1.53999996
vbl_ssh_allreg_nov.11198,1.5
vbl_ssh_allreg_nov.11199,1.44000006
vbl_ssh_allreg_nov.11200,1.38999999
vbl_ssh_allreg_nov.11201,1.32000005
vbl_ssh_allreg_nov.11202,1.25
vbl_ssh_allreg_nov.11203,1.17999995
vbl_ssh_allreg_nov.11204,1.10000002
vbl_ssh_allreg_nov.11205,0.98000002
vbl_ssh_allreg_nov.11206,2.36999989
vbl_ssh_allreg_nov.11207,2.3599999
vbl_ssh_allreg_nov.11208,2.33999991
vbl_ssh_allreg_nov.11209,2.31999993
vbl_ssh_allreg_nov.11210,2.29999995
vbl_ssh_allreg_nov.11211,2.27999997
vbl_ssh_allreg_nov.11212,2.25999999
vbl_ssh_allreg_nov.11213,2.25
vbl_ssh_allreg_nov.11214,2.23000002
vbl_ssh_allreg_nov.11215,2.21000004
vbl_ssh_allreg_nov.11216,2.19000006
vbl_ssh_allreg_nov.11217,2.17000008
vbl_ssh_allreg_nov.11218,2.1500001
vbl_ssh_allreg_nov.11219,2.1400001
vbl_ssh_allreg_nov.11220,2.1099999
vbl_ssh_allreg_nov.11221,2.05999994
vbl_ssh_allreg_nov.11222,2.01999998
vbl_ssh_allreg_nov.11223,2.00999999
vbl_ssh_allreg_nov.11224,2.00999999
vbl_ssh_allreg_nov.11225,1.99000001
vbl_ssh_allreg_nov.11226,1.95000005
vbl_ssh_allreg_nov.11227,1.91999996
vbl_ssh_allreg_nov.11228,1.89999998
vbl_ssh_allreg_nov.11229,1.89999998
vbl_ssh_allreg_nov.11230,1.88
vbl_ssh_allreg_nov.11231,1.86000001
vbl_ssh_allreg_nov.11232,1.83000004
vbl_ssh_allreg_nov.11233,1.79999995
vbl_ssh_allreg_nov.11234,1.75999999
vbl_ssh_allreg_nov.11235,1.75
vbl_ssh_allreg_nov.11236,1.74000001
vbl_ssh_allreg_nov.11237,1.71000004
vbl_ssh_allreg_nov.11238,1.67999995
vbl_ssh_allreg_nov.11239,1.64999998
vbl_ssh_allreg_nov.11240,1.62
vbl_ssh_allreg_nov.11241,1.59000003
vbl_ssh_allreg_nov.11242,1.54999995
vbl_ssh_allreg_nov.11243,1.50999999
vbl_ssh_allreg_nov.11244,1.47000003
vbl_ssh_allreg_nov.11245,1.41999996
vbl_ssh_allreg_nov.11246,1.36000001
vbl_ssh_allreg_nov.11247,1.29999995
vbl_ssh_allreg_nov.11248,1.23000002
vbl_ssh_allreg_nov.11249,1.15999997
vbl_ssh_allreg_nov.11250,1.08000004
vbl_ssh_allreg_nov.11251,0.98000002
vbl_ssh_allreg_nov.11252,2.3499999
vbl_ssh_allreg_nov.11253,2.32999992
vbl_ssh_allreg_nov.11254,2.31999993
vbl_ssh_allreg_nov.11255,2.28999996
vbl_ssh_allreg_nov.11256,2.27999997
vbl_ssh_allreg_nov.11257,2.25999999
vbl_ssh_allreg_nov.11258,2.24000001
vbl_ssh_allreg_nov.11259,2.22000003
vbl_ssh_allreg_nov.11260,2.20000005
vbl_ssh_allreg_nov.11261,2.18000007
vbl_ssh_allreg_nov.11262,2.17000008
vbl_ssh_allreg_nov.11263,2.1500001
vbl_ssh_allreg_nov.11264,2.13000011
vbl_ssh_allreg_nov.11265,2.1099999
vbl_ssh_allreg_nov.11266,2.07999992
vbl_ssh_allreg_nov.11267,2
vbl_ssh_allreg_nov.11268,1.96000004
vbl_ssh_allreg_nov.11269,1.96000004
vbl_ssh_allreg_nov.11270,1.96000004
vbl_ssh_allreg_nov.11271,1.95000005
vbl_ssh_allreg_nov.11272,1.91999996
vbl_ssh_allreg_nov.11273,1.88999999
vbl_ssh_allreg_nov.11274,1.86000001
vbl_ssh_allreg_nov.11275,1.84000003
vbl_ssh_allreg_nov.11276,1.83000004
vbl_ssh_allreg_nov.11277,1.80999994
vbl_ssh_allreg_nov.11278,1.78999996
vbl_ssh_allreg_nov.11279,1.75999999
vbl_ssh_allreg_nov.11280,1.72000003
vbl_ssh_allreg_nov.11281,1.70000005
vbl_ssh_allreg_nov.11282,1.67999995
vbl_ssh_allreg_nov.11283,1.65999997
vbl_ssh_allreg_nov.11284,1.63999999
vbl_ssh_allreg_nov.11285,1.60000002
vbl_ssh_allreg_nov.11286,1.57000005
vbl_ssh_allreg_nov.11287,1.53999996
vbl_ssh_allreg_nov.11288,1.5
vbl_ssh_allreg_nov.11289,1.46000004
vbl_ssh_allreg_nov.11290,1.41999996
vbl_ssh_allreg_nov.11291,1.38
vbl_ssh_allreg_nov.11292,1.33000004
vbl_ssh_allreg_nov.11293,1.26999998
vbl_ssh_allreg_nov.11294,1.21000004
vbl_ssh_allreg_nov.11295,1.13999999
vbl_ssh_allreg_nov.11296,1.07000005
vbl_ssh_allreg_nov.11297,0.97000003
vbl_ssh_allreg_nov.11298,2.33999991
vbl_ssh_allreg_nov.11299,2.32999992
vbl_ssh_allreg_nov.11300,2.30999994
vbl_ssh_allreg_nov.11301,2.28999996
vbl_ssh_allreg_nov.11302,2.26999998
vbl_ssh_allreg_nov.11303,2.25
vbl_ssh_allreg_nov.11304,2.23000002
vbl_ssh_allreg_nov.11305,2.21000004
vbl_ssh_allreg_nov.11306,2.19000006
vbl_ssh_allreg_nov.11307,2.17000008
vbl_ssh_allreg_nov.11308,2.1500001
vbl_ssh_allreg_nov.11309,2.1400001
vbl_ssh_allreg_nov.11310,2.11999989
vbl_ssh_allreg_nov.11311,2.0999999
vbl_ssh_allreg_nov.11312,2.07999992
vbl_ssh_allreg_nov.11313,2.03999996
vbl_ssh_allreg_nov.11314,1.95000005
vbl_ssh_allreg_nov.11315,1.90999997
vbl_ssh_allreg_nov.11316,1.91999996
vbl_ssh_allreg_nov.11317,1.92999995
vbl_ssh_allreg_nov.11318,1.90999997
vbl_ssh_allreg_nov.11319,1.88999999
vbl_ssh_allreg_nov.11320,1.85000002
vbl_ssh_allreg_nov.11321,1.82000005
vbl_ssh_allreg_nov.11322,1.78999996
vbl_ssh_allreg_nov.11323,1.76999998
vbl_ssh_allreg_nov.11324,1.75
vbl_ssh_allreg_nov.11325,1.73000002
vbl_ssh_allreg_nov.11326,1.70000005
vbl_ssh_allreg_nov.11327,1.66999996
vbl_ssh_allreg_nov.11328,1.63999999
vbl_ssh_allreg_nov.11329,1.62
vbl_ssh_allreg_nov.11330,1.60000002
vbl_ssh_allreg_nov.11331,1.58000004
vbl_ssh_allreg_nov.11332,1.53999996
vbl_ssh_allreg_nov.11333,1.50999999
vbl_ssh_allreg_nov.11334,1.47000003
vbl_ssh_allreg_nov.11335,1.44000006
vbl_ssh_allreg_nov.11336,1.39999998
vbl_ssh_allreg_nov.11337,1.36000001
vbl_ssh_allreg_nov.11338,1.32000005
vbl_ssh_allreg_nov.11339,1.27999997
vbl_ssh_allreg_nov.11340,1.23000002
vbl_ssh_allreg_nov.11341,1.16999996
vbl_ssh_allreg_nov.11342,1.11000001
vbl_ssh_allreg_nov.11343,1.03999996
vbl_ssh_allreg_nov.11344,0.94999999
vbl_ssh_allreg_nov.11345,2.32999992
vbl_ssh_allreg_nov.11346,2.30999994
vbl_ssh_allreg_nov.11347,2.28999996
vbl_ssh_allreg_nov.11348,2.26999998
vbl_ssh_allreg_nov.11349,2.25999999
vbl_ssh_allreg_nov.11350,2.24000001
vbl_ssh_allreg_nov.11351,2.22000003
