FID,jul_ssh
vbl_ssh_allreg_jul.61008,1.26999998
vbl_ssh_allreg_jul.61009,1.29999995
vbl_ssh_allreg_jul.61010,1.34000003
vbl_ssh_allreg_jul.61011,1.38
vbl_ssh_allreg_jul.61012,1.40999997
vbl_ssh_allreg_jul.61013,1.42999995
vbl_ssh_allreg_jul.61014,1.45000005
vbl_ssh_allreg_jul.61015,1.47000003
vbl_ssh_allreg_jul.61016,1.48000002
vbl_ssh_allreg_jul.61017,1.49000001
vbl_ssh_allreg_jul.61018,1.5
vbl_ssh_allreg_jul.61019,1.50999999
vbl_ssh_allreg_jul.61020,1.51999998
vbl_ssh_allreg_jul.61021,1.52999997
vbl_ssh_allreg_jul.61022,1.53999996
vbl_ssh_allreg_jul.61023,1.53999996
vbl_ssh_allreg_jul.61024,1.54999995
vbl_ssh_allreg_jul.61025,1.55999994
vbl_ssh_allreg_jul.61026,1.55999994
vbl_ssh_allreg_jul.61027,1.57000005
vbl_ssh_allreg_jul.61028,1.57000005
vbl_ssh_allreg_jul.61029,1.57000005
vbl_ssh_allreg_jul.61030,1.58000004
vbl_ssh_allreg_jul.61031,1.58000004
vbl_ssh_allreg_jul.61032,1.58000004
vbl_ssh_allreg_jul.61033,0.82999998
vbl_ssh_allreg_jul.61034,0.92000002
vbl_ssh_allreg_jul.61035,0.89999998
vbl_ssh_allreg_jul.61036,1.01999998
vbl_ssh_allreg_jul.61037,1.11000001
vbl_ssh_allreg_jul.61038,1.10000002
vbl_ssh_allreg_jul.61039,1.11000001
vbl_ssh_allreg_jul.61040,1.11000001
vbl_ssh_allreg_jul.61041,1.04999995
vbl_ssh_allreg_jul.61042,1.04999995
vbl_ssh_allreg_jul.61043,0.94999999
vbl_ssh_allreg_jul.61044,1.00999999
vbl_ssh_allreg_jul.61045,1.02999997
vbl_ssh_allreg_jul.61046,1.09000003
vbl_ssh_allreg_jul.61047,1.15999997
vbl_ssh_allreg_jul.43,1.83000004
vbl_ssh_allreg_jul.61048,1.20000005
vbl_ssh_allreg_jul.61049,1.22000003
vbl_ssh_allreg_jul.61050,1.23000002
vbl_ssh_allreg_jul.61051,1.23000002
vbl_ssh_allreg_jul.61052,1.22000003
vbl_ssh_allreg_jul.61053,1.21000004
vbl_ssh_allreg_jul.61054,1.20000005
vbl_ssh_allreg_jul.61055,1.20000005
vbl_ssh_allreg_jul.61056,1.20000005
vbl_ssh_allreg_jul.61057,1.21000004
vbl_ssh_allreg_jul.61058,1.25
vbl_ssh_allreg_jul.61059,1.26999998
vbl_ssh_allreg_jul.61060,1.32000005
vbl_ssh_allreg_jul.61061,1.36000001
vbl_ssh_allreg_jul.61062,1.38999999
vbl_ssh_allreg_jul.61063,1.40999997
vbl_ssh_allreg_jul.61064,1.42999995
vbl_ssh_allreg_jul.61065,1.45000005
vbl_ssh_allreg_jul.61066,1.46000004
vbl_ssh_allreg_jul.61067,1.47000003
vbl_ssh_allreg_jul.61068,1.48000002
vbl_ssh_allreg_jul.61069,1.5
vbl_ssh_allreg_jul.61070,1.50999999
vbl_ssh_allreg_jul.61071,1.51999998
vbl_ssh_allreg_jul.61072,1.52999997
vbl_ssh_allreg_jul.61073,1.52999997
vbl_ssh_allreg_jul.61074,1.53999996
vbl_ssh_allreg_jul.61075,1.54999995
vbl_ssh_allreg_jul.61076,1.54999995
vbl_ssh_allreg_jul.61077,1.55999994
vbl_ssh_allreg_jul.61078,1.55999994
vbl_ssh_allreg_jul.61079,1.57000005
vbl_ssh_allreg_jul.61080,1.57000005
vbl_ssh_allreg_jul.61081,1.57000005
vbl_ssh_allreg_jul.44,1.83000004
vbl_ssh_allreg_jul.61082,1.58000004
vbl_ssh_allreg_jul.61083,0.47999999
vbl_ssh_allreg_jul.61084,0.74000001
vbl_ssh_allreg_jul.61085,0.74000001
vbl_ssh_allreg_jul.61086,0.64999998
vbl_ssh_allreg_jul.61087,0.97000003
vbl_ssh_allreg_jul.61088,1.04999995
vbl_ssh_allreg_jul.61089,1.05999994
vbl_ssh_allreg_jul.61090,1.09000003
vbl_ssh_allreg_jul.61091,1.09000003
vbl_ssh_allreg_jul.61092,1.05999994
vbl_ssh_allreg_jul.61093,1.04999995
vbl_ssh_allreg_jul.61094,1.00999999
vbl_ssh_allreg_jul.61095,1.02999997
vbl_ssh_allreg_jul.61096,1.02999997
vbl_ssh_allreg_jul.61097,1.07000005
vbl_ssh_allreg_jul.61098,1.12
vbl_ssh_allreg_jul.61099,1.15999997
vbl_ssh_allreg_jul.61100,1.19000006
vbl_ssh_allreg_jul.61101,1.21000004
vbl_ssh_allreg_jul.61102,1.21000004
vbl_ssh_allreg_jul.61103,1.20000005
vbl_ssh_allreg_jul.61104,1.19000006
vbl_ssh_allreg_jul.61105,1.17999995
vbl_ssh_allreg_jul.61106,1.15999997
vbl_ssh_allreg_jul.61107,1.13
vbl_ssh_allreg_jul.61108,1.04999995
vbl_ssh_allreg_jul.61109,1.08000004
vbl_ssh_allreg_jul.61110,1.21000004
vbl_ssh_allreg_jul.61111,1.26999998
vbl_ssh_allreg_jul.61112,1.32000005
vbl_ssh_allreg_jul.61113,1.36000001
vbl_ssh_allreg_jul.61114,1.38999999
vbl_ssh_allreg_jul.61115,1.40999997
vbl_ssh_allreg_jul.61116,1.42999995
vbl_ssh_allreg_jul.61117,1.44000006
vbl_ssh_allreg_jul.61118,1.45000005
vbl_ssh_allreg_jul.61119,1.45000005
vbl_ssh_allreg_jul.61120,1.47000003
vbl_ssh_allreg_jul.61121,1.49000001
vbl_ssh_allreg_jul.61122,1.5
vbl_ssh_allreg_jul.61123,1.51999998
vbl_ssh_allreg_jul.61124,1.52999997
vbl_ssh_allreg_jul.61125,1.52999997
vbl_ssh_allreg_jul.61126,1.53999996
vbl_ssh_allreg_jul.61127,1.54999995
vbl_ssh_allreg_jul.61128,1.54999995
vbl_ssh_allreg_jul.61129,1.55999994
vbl_ssh_allreg_jul.61130,1.55999994
vbl_ssh_allreg_jul.61131,1.55999994
vbl_ssh_allreg_jul.61132,1.57000005
vbl_ssh_allreg_jul.61133,1.57000005
vbl_ssh_allreg_jul.61134,0.51999998
vbl_ssh_allreg_jul.61135,0.68000001
vbl_ssh_allreg_jul.61136,0.69999999
vbl_ssh_allreg_jul.61137,0.63999999
vbl_ssh_allreg_jul.61138,0.93000001
vbl_ssh_allreg_jul.61139,0.97000003
vbl_ssh_allreg_jul.61140,1.01999998
vbl_ssh_allreg_jul.61141,1.04999995
vbl_ssh_allreg_jul.61142,1.05999994
vbl_ssh_allreg_jul.61143,1.04999995
vbl_ssh_allreg_jul.61144,1.05999994
vbl_ssh_allreg_jul.61145,1.03999996
vbl_ssh_allreg_jul.61146,1.04999995
vbl_ssh_allreg_jul.61147,1.04999995
vbl_ssh_allreg_jul.61148,1.07000005
vbl_ssh_allreg_jul.61149,1.10000002
vbl_ssh_allreg_jul.61150,1.13
vbl_ssh_allreg_jul.61151,1.15999997
vbl_ssh_allreg_jul.61153,1.17999995
vbl_ssh_allreg_jul.61154,1.17999995
vbl_ssh_allreg_jul.61155,1.16999996
vbl_ssh_allreg_jul.61156,1.14999998
vbl_ssh_allreg_jul.61157,1.11000001
vbl_ssh_allreg_jul.61158,1.04999995
vbl_ssh_allreg_jul.61159,1.13
vbl_ssh_allreg_jul.61160,1.21000004
vbl_ssh_allreg_jul.61161,1.25999999
vbl_ssh_allreg_jul.61162,1.32000005
vbl_ssh_allreg_jul.61163,1.36000001
vbl_ssh_allreg_jul.61164,1.38999999
vbl_ssh_allreg_jul.61165,1.40999997
vbl_ssh_allreg_jul.61166,1.40999997
vbl_ssh_allreg_jul.61167,1.39999998
vbl_ssh_allreg_jul.61168,1.39999998
vbl_ssh_allreg_jul.61169,1.40999997
vbl_ssh_allreg_jul.61170,1.42999995
vbl_ssh_allreg_jul.61171,1.47000003
vbl_ssh_allreg_jul.61172,1.5
vbl_ssh_allreg_jul.61173,1.50999999
vbl_ssh_allreg_jul.61174,1.51999998
vbl_ssh_allreg_jul.61175,1.52999997
vbl_ssh_allreg_jul.61176,1.53999996
vbl_ssh_allreg_jul.61177,1.53999996
vbl_ssh_allreg_jul.61178,1.54999995
vbl_ssh_allreg_jul.61179,1.54999995
vbl_ssh_allreg_jul.61180,1.55999994
vbl_ssh_allreg_jul.61181,1.55999994
vbl_ssh_allreg_jul.61182,1.55999994
vbl_ssh_allreg_jul.61183,0.57999998
vbl_ssh_allreg_jul.61184,0.63
vbl_ssh_allreg_jul.61185,0.57999998
vbl_ssh_allreg_jul.61186,0.81999999
vbl_ssh_allreg_jul.45,1.83000004
vbl_ssh_allreg_jul.61187,0.92000002
vbl_ssh_allreg_jul.61188,0.95999998
vbl_ssh_allreg_jul.61189,1.01999998
vbl_ssh_allreg_jul.61190,0.99000001
vbl_ssh_allreg_jul.61191,1.03999996
vbl_ssh_allreg_jul.61192,1.03999996
vbl_ssh_allreg_jul.61193,1.04999995
vbl_ssh_allreg_jul.61194,1.05999994
vbl_ssh_allreg_jul.61195,1.04999995
vbl_ssh_allreg_jul.61196,1.05999994
vbl_ssh_allreg_jul.61197,1.08000004
vbl_ssh_allreg_jul.61198,1.11000001
vbl_ssh_allreg_jul.61199,1.13
vbl_ssh_allreg_jul.61200,1.14999998
vbl_ssh_allreg_jul.61201,1.14999998
vbl_ssh_allreg_jul.61202,1.14999998
vbl_ssh_allreg_jul.61203,1.13999999
vbl_ssh_allreg_jul.61204,1.11000001
vbl_ssh_allreg_jul.61205,1.07000005
vbl_ssh_allreg_jul.61206,0.98000002
vbl_ssh_allreg_jul.61207,1.07000005
vbl_ssh_allreg_jul.61208,1.17999995
vbl_ssh_allreg_jul.61209,1.28999996
vbl_ssh_allreg_jul.61210,1.34000003
vbl_ssh_allreg_jul.61211,1.37
vbl_ssh_allreg_jul.61212,1.38999999
vbl_ssh_allreg_jul.61213,1.40999997
vbl_ssh_allreg_jul.61214,1.44000006
vbl_ssh_allreg_jul.61215,1.44000006
vbl_ssh_allreg_jul.61216,1.41999996
vbl_ssh_allreg_jul.61217,1.41999996
vbl_ssh_allreg_jul.61218,1.46000004
vbl_ssh_allreg_jul.61219,1.48000002
vbl_ssh_allreg_jul.61220,1.5
vbl_ssh_allreg_jul.61221,1.50999999
vbl_ssh_allreg_jul.61222,1.51999998
vbl_ssh_allreg_jul.61223,1.52999997
vbl_ssh_allreg_jul.61224,1.53999996
vbl_ssh_allreg_jul.61225,1.53999996
vbl_ssh_allreg_jul.61226,1.54999995
vbl_ssh_allreg_jul.61227,1.54999995
vbl_ssh_allreg_jul.61228,1.54999995
vbl_ssh_allreg_jul.61229,1.55999994
vbl_ssh_allreg_jul.61230,0.61000001
vbl_ssh_allreg_jul.61231,0.81
vbl_ssh_allreg_jul.61232,0.80000001
vbl_ssh_allreg_jul.61233,0.69999999
vbl_ssh_allreg_jul.61234,0.86000001
vbl_ssh_allreg_jul.61235,0.87
vbl_ssh_allreg_jul.61236,1
vbl_ssh_allreg_jul.61237,1.01999998
vbl_ssh_allreg_jul.61238,1.04999995
vbl_ssh_allreg_jul.61239,1.05999994
vbl_ssh_allreg_jul.61240,1.05999994
vbl_ssh_allreg_jul.61241,1.07000005
vbl_ssh_allreg_jul.61242,1.09000003
vbl_ssh_allreg_jul.61243,1.10000002
vbl_ssh_allreg_jul.61244,1.12
vbl_ssh_allreg_jul.61245,1.12
vbl_ssh_allreg_jul.61246,1.12
vbl_ssh_allreg_jul.61247,1.11000001
vbl_ssh_allreg_jul.61248,1.08000004
vbl_ssh_allreg_jul.61249,1.02999997
vbl_ssh_allreg_jul.61250,0.93000001
vbl_ssh_allreg_jul.61251,1.11000001
vbl_ssh_allreg_jul.61252,1.22000003
vbl_ssh_allreg_jul.61253,1.30999994
vbl_ssh_allreg_jul.61254,1.35000002
vbl_ssh_allreg_jul.61255,1.38999999
vbl_ssh_allreg_jul.46,1.83000004
vbl_ssh_allreg_jul.61256,1.44000006
vbl_ssh_allreg_jul.61257,1.45000005
vbl_ssh_allreg_jul.61258,1.41999996
vbl_ssh_allreg_jul.61259,1.40999997
vbl_ssh_allreg_jul.61260,1.41999996
vbl_ssh_allreg_jul.61261,1.45000005
vbl_ssh_allreg_jul.61262,1.47000003
vbl_ssh_allreg_jul.61263,1.48000002
vbl_ssh_allreg_jul.61264,1.5
vbl_ssh_allreg_jul.61265,1.50999999
vbl_ssh_allreg_jul.61266,1.51999998
vbl_ssh_allreg_jul.61267,1.52999997
vbl_ssh_allreg_jul.61268,1.52999997
vbl_ssh_allreg_jul.61269,1.53999996
vbl_ssh_allreg_jul.61270,1.53999996
vbl_ssh_allreg_jul.61271,1.54999995
vbl_ssh_allreg_jul.61272,1.54999995
vbl_ssh_allreg_jul.61273,0.27000001
vbl_ssh_allreg_jul.61274,0.63999999
vbl_ssh_allreg_jul.61275,0.64999998
vbl_ssh_allreg_jul.61276,0.70999998
vbl_ssh_allreg_jul.61277,0.72000003
vbl_ssh_allreg_jul.61278,0.95999998
vbl_ssh_allreg_jul.61279,0.98000002
vbl_ssh_allreg_jul.61280,1.02999997
vbl_ssh_allreg_jul.61281,1.04999995
vbl_ssh_allreg_jul.61282,1.04999995
vbl_ssh_allreg_jul.61283,1.05999994
vbl_ssh_allreg_jul.61284,1.07000005
vbl_ssh_allreg_jul.61285,1.08000004
vbl_ssh_allreg_jul.61286,1.09000003
vbl_ssh_allreg_jul.61287,1.09000003
vbl_ssh_allreg_jul.61288,1.09000003
vbl_ssh_allreg_jul.61289,1.07000005
vbl_ssh_allreg_jul.61290,1.04999995
vbl_ssh_allreg_jul.61291,0.99000001
vbl_ssh_allreg_jul.61292,0.88999999
vbl_ssh_allreg_jul.61293,1.12
vbl_ssh_allreg_jul.61294,1.23000002
vbl_ssh_allreg_jul.61295,1.30999994
vbl_ssh_allreg_jul.61296,1.36000001
vbl_ssh_allreg_jul.61297,1.40999997
vbl_ssh_allreg_jul.61298,1.42999995
vbl_ssh_allreg_jul.61299,1.41999996
vbl_ssh_allreg_jul.61300,1.40999997
vbl_ssh_allreg_jul.61301,1.40999997
vbl_ssh_allreg_jul.61302,1.41999996
vbl_ssh_allreg_jul.61303,1.42999995
vbl_ssh_allreg_jul.61304,1.44000006
vbl_ssh_allreg_jul.61305,1.46000004
vbl_ssh_allreg_jul.61306,1.48000002
vbl_ssh_allreg_jul.61307,1.5
vbl_ssh_allreg_jul.61308,1.50999999
vbl_ssh_allreg_jul.61309,1.51999998
vbl_ssh_allreg_jul.61310,1.51999998
vbl_ssh_allreg_jul.61311,1.52999997
vbl_ssh_allreg_jul.61312,1.52999997
vbl_ssh_allreg_jul.61313,1.53999996
vbl_ssh_allreg_jul.61314,1.53999996
vbl_ssh_allreg_jul.61315,0.46000001
vbl_ssh_allreg_jul.61316,0.69999999
vbl_ssh_allreg_jul.61317,0.88
vbl_ssh_allreg_jul.61318,0.94999999
vbl_ssh_allreg_jul.61319,1.00999999
vbl_ssh_allreg_jul.61320,1.02999997
vbl_ssh_allreg_jul.61321,1.03999996
vbl_ssh_allreg_jul.61322,1.04999995
vbl_ssh_allreg_jul.61323,1.04999995
vbl_ssh_allreg_jul.61324,1.05999994
vbl_ssh_allreg_jul.61325,1.05999994
vbl_ssh_allreg_jul.61326,1.05999994
vbl_ssh_allreg_jul.61327,1.05999994
vbl_ssh_allreg_jul.61328,1.03999996
vbl_ssh_allreg_jul.61329,1.00999999
vbl_ssh_allreg_jul.61330,0.94999999
vbl_ssh_allreg_jul.61331,0.86000001
vbl_ssh_allreg_jul.61332,0.81
vbl_ssh_allreg_jul.61333,1.00999999
vbl_ssh_allreg_jul.61334,1.14999998
vbl_ssh_allreg_jul.61335,1.25
vbl_ssh_allreg_jul.61336,1.30999994
vbl_ssh_allreg_jul.61337,1.37
vbl_ssh_allreg_jul.61338,1.39999998
vbl_ssh_allreg_jul.61339,1.39999998
vbl_ssh_allreg_jul.61340,1.39999998
vbl_ssh_allreg_jul.61341,1.38999999
vbl_ssh_allreg_jul.61342,1.39999998
vbl_ssh_allreg_jul.61343,1.39999998
vbl_ssh_allreg_jul.61344,1.40999997
vbl_ssh_allreg_jul.61345,1.42999995
vbl_ssh_allreg_jul.61346,1.44000006
vbl_ssh_allreg_jul.61347,1.47000003
vbl_ssh_allreg_jul.61348,1.48000002
vbl_ssh_allreg_jul.61349,1.5
vbl_ssh_allreg_jul.61350,1.5
vbl_ssh_allreg_jul.61351,1.50999999
vbl_ssh_allreg_jul.61352,1.51999998
vbl_ssh_allreg_jul.61353,1.51999998
vbl_ssh_allreg_jul.61354,1.52999997
vbl_ssh_allreg_jul.61355,0.47999999
vbl_ssh_allreg_jul.61356,0.64999998
vbl_ssh_allreg_jul.61357,0.81999999
vbl_ssh_allreg_jul.61358,0.88999999
vbl_ssh_allreg_jul.61359,0.97000003
vbl_ssh_allreg_jul.61360,1.00999999
vbl_ssh_allreg_jul.61361,1.01999998
vbl_ssh_allreg_jul.61362,1.02999997
vbl_ssh_allreg_jul.61363,1.03999996
vbl_ssh_allreg_jul.61364,1.03999996
vbl_ssh_allreg_jul.61365,1.03999996
vbl_ssh_allreg_jul.61366,1.03999996
vbl_ssh_allreg_jul.61367,1.02999997
vbl_ssh_allreg_jul.61368,1.00999999
vbl_ssh_allreg_jul.61369,0.97000003
vbl_ssh_allreg_jul.61370,0.92000002
vbl_ssh_allreg_jul.61371,0.82999998
vbl_ssh_allreg_jul.61372,0.70999998
vbl_ssh_allreg_jul.61373,0.94
vbl_ssh_allreg_jul.61374,1.05999994
vbl_ssh_allreg_jul.61375,1.17999995
vbl_ssh_allreg_jul.61376,1.25999999
vbl_ssh_allreg_jul.61377,1.32000005
vbl_ssh_allreg_jul.61378,1.35000002
vbl_ssh_allreg_jul.61379,1.37
vbl_ssh_allreg_jul.61380,1.37
vbl_ssh_allreg_jul.61381,1.38
vbl_ssh_allreg_jul.61382,1.38
vbl_ssh_allreg_jul.61383,1.38999999
vbl_ssh_allreg_jul.61384,1.40999997
vbl_ssh_allreg_jul.61385,1.42999995
vbl_ssh_allreg_jul.61386,1.41999996
vbl_ssh_allreg_jul.61387,1.42999995
vbl_ssh_allreg_jul.61388,1.45000005
vbl_ssh_allreg_jul.61389,1.47000003
vbl_ssh_allreg_jul.61390,1.48000002
vbl_ssh_allreg_jul.61391,1.49000001
vbl_ssh_allreg_jul.61392,1.5
vbl_ssh_allreg_jul.61393,1.50999999
vbl_ssh_allreg_jul.61394,1.50999999
vbl_ssh_allreg_jul.61395,1.51999998
vbl_ssh_allreg_jul.61397,0.67000002
vbl_ssh_allreg_jul.61398,0.80000001
vbl_ssh_allreg_jul.61399,0.93000001
vbl_ssh_allreg_jul.61400,0.97000003
vbl_ssh_allreg_jul.61401,1
vbl_ssh_allreg_jul.61402,1.00999999
vbl_ssh_allreg_jul.61403,1.01999998
vbl_ssh_allreg_jul.61404,1.01999998
vbl_ssh_allreg_jul.61405,1.01999998
vbl_ssh_allreg_jul.61406,1.00999999
vbl_ssh_allreg_jul.61407,1
vbl_ssh_allreg_jul.61408,0.98000002
vbl_ssh_allreg_jul.61409,0.94999999
vbl_ssh_allreg_jul.61410,0.88999999
vbl_ssh_allreg_jul.61411,0.80000001
vbl_ssh_allreg_jul.61412,0.82999998
vbl_ssh_allreg_jul.61413,0.99000001
vbl_ssh_allreg_jul.61414,1.10000002
vbl_ssh_allreg_jul.61415,1.20000005
vbl_ssh_allreg_jul.61416,1.25999999
vbl_ssh_allreg_jul.61417,1.29999995
vbl_ssh_allreg_jul.61418,1.33000004
vbl_ssh_allreg_jul.61419,1.35000002
vbl_ssh_allreg_jul.61420,1.36000001
vbl_ssh_allreg_jul.61421,1.37
vbl_ssh_allreg_jul.61422,1.38
vbl_ssh_allreg_jul.61423,1.39999998
vbl_ssh_allreg_jul.61424,1.41999996
vbl_ssh_allreg_jul.61425,1.41999996
vbl_ssh_allreg_jul.61426,1.40999997
vbl_ssh_allreg_jul.61427,1.42999995
vbl_ssh_allreg_jul.61428,1.45000005
vbl_ssh_allreg_jul.61429,1.46000004
vbl_ssh_allreg_jul.61430,1.47000003
vbl_ssh_allreg_jul.47,1.83000004
vbl_ssh_allreg_jul.61431,1.48000002
vbl_ssh_allreg_jul.61432,1.49000001
vbl_ssh_allreg_jul.61433,1.5
vbl_ssh_allreg_jul.61434,1.50999999
vbl_ssh_allreg_jul.61435,1.50999999
vbl_ssh_allreg_jul.61436,0.50999999
vbl_ssh_allreg_jul.61437,0.74000001
vbl_ssh_allreg_jul.61438,0.87
vbl_ssh_allreg_jul.61439,0.92000002
vbl_ssh_allreg_jul.61440,0.97000003
vbl_ssh_allreg_jul.61441,0.99000001
vbl_ssh_allreg_jul.61442,1
vbl_ssh_allreg_jul.61443,1
vbl_ssh_allreg_jul.61444,1
vbl_ssh_allreg_jul.61445,0.99000001
vbl_ssh_allreg_jul.61446,0.97000003
vbl_ssh_allreg_jul.61447,0.94999999
vbl_ssh_allreg_jul.61448,0.92000002
vbl_ssh_allreg_jul.61449,0.88
vbl_ssh_allreg_jul.61450,0.76999998
vbl_ssh_allreg_jul.61451,0.56999999
vbl_ssh_allreg_jul.61452,0.80000001
vbl_ssh_allreg_jul.61453,1.02999997
vbl_ssh_allreg_jul.61454,1.13
vbl_ssh_allreg_jul.61455,1.21000004
vbl_ssh_allreg_jul.61456,1.25999999
vbl_ssh_allreg_jul.61457,1.29999995
vbl_ssh_allreg_jul.61458,1.33000004
vbl_ssh_allreg_jul.61459,1.34000003
vbl_ssh_allreg_jul.61460,1.36000001
vbl_ssh_allreg_jul.61461,1.37
vbl_ssh_allreg_jul.61462,1.38
vbl_ssh_allreg_jul.61463,1.38999999
vbl_ssh_allreg_jul.61464,1.39999998
vbl_ssh_allreg_jul.61465,1.39999998
vbl_ssh_allreg_jul.61466,1.40999997
vbl_ssh_allreg_jul.61467,1.42999995
vbl_ssh_allreg_jul.61468,1.44000006
vbl_ssh_allreg_jul.61469,1.45000005
vbl_ssh_allreg_jul.61470,1.46000004
vbl_ssh_allreg_jul.61471,1.48000002
vbl_ssh_allreg_jul.61472,1.48000002
vbl_ssh_allreg_jul.61473,1.49000001
vbl_ssh_allreg_jul.61474,1.5
vbl_ssh_allreg_jul.61475,1.5
vbl_ssh_allreg_jul.61476,0.87
vbl_ssh_allreg_jul.61477,0.93000001
vbl_ssh_allreg_jul.61478,0.97000003
vbl_ssh_allreg_jul.61479,0.98000002
vbl_ssh_allreg_jul.61480,0.98000002
vbl_ssh_allreg_jul.61481,0.98000002
vbl_ssh_allreg_jul.61482,0.97000003
vbl_ssh_allreg_jul.61483,0.95999998
vbl_ssh_allreg_jul.61484,0.93000001
vbl_ssh_allreg_jul.61485,0.89999998
vbl_ssh_allreg_jul.61486,0.86000001
vbl_ssh_allreg_jul.61487,0.76999998
vbl_ssh_allreg_jul.61488,0.62
vbl_ssh_allreg_jul.61489,0.66000003
vbl_ssh_allreg_jul.61490,0.93000001
vbl_ssh_allreg_jul.61491,1.04999995
vbl_ssh_allreg_jul.61492,1.14999998
vbl_ssh_allreg_jul.61493,1.22000003
vbl_ssh_allreg_jul.61494,1.25999999
vbl_ssh_allreg_jul.61495,1.29999995
vbl_ssh_allreg_jul.61496,1.32000005
vbl_ssh_allreg_jul.61497,1.34000003
vbl_ssh_allreg_jul.61498,1.35000002
vbl_ssh_allreg_jul.61499,1.36000001
vbl_ssh_allreg_jul.48,1.83000004
vbl_ssh_allreg_jul.61500,1.37
vbl_ssh_allreg_jul.61501,1.38
vbl_ssh_allreg_jul.61502,1.38
vbl_ssh_allreg_jul.61503,1.38999999
vbl_ssh_allreg_jul.61504,1.40999997
vbl_ssh_allreg_jul.61505,1.41999996
vbl_ssh_allreg_jul.61506,1.44000006
vbl_ssh_allreg_jul.61507,1.45000005
vbl_ssh_allreg_jul.61508,1.46000004
vbl_ssh_allreg_jul.61509,1.47000003
vbl_ssh_allreg_jul.61510,1.47000003
vbl_ssh_allreg_jul.61511,1.48000002
vbl_ssh_allreg_jul.61512,1.49000001
vbl_ssh_allreg_jul.61513,0.87
vbl_ssh_allreg_jul.61514,0.93000001
vbl_ssh_allreg_jul.61515,0.95999998
vbl_ssh_allreg_jul.61516,0.95999998
vbl_ssh_allreg_jul.61517,0.95999998
vbl_ssh_allreg_jul.61518,0.94999999
vbl_ssh_allreg_jul.61519,0.93000001
vbl_ssh_allreg_jul.61520,0.91000003
vbl_ssh_allreg_jul.61521,0.88999999
vbl_ssh_allreg_jul.61522,0.83999997
vbl_ssh_allreg_jul.61523,0.76999998
vbl_ssh_allreg_jul.61524,0.64999998
vbl_ssh_allreg_jul.61525,0.5
vbl_ssh_allreg_jul.61526,0.51999998
vbl_ssh_allreg_jul.61527,0.76999998
vbl_ssh_allreg_jul.61528,0.82999998
vbl_ssh_allreg_jul.61529,1.05999994
vbl_ssh_allreg_jul.61530,1.13999999
vbl_ssh_allreg_jul.61531,1.21000004
vbl_ssh_allreg_jul.61532,1.25999999
vbl_ssh_allreg_jul.61533,1.28999996
vbl_ssh_allreg_jul.49,1.83000004
vbl_ssh_allreg_jul.61534,1.30999994
vbl_ssh_allreg_jul.61535,1.32000005
vbl_ssh_allreg_jul.61536,1.34000003
vbl_ssh_allreg_jul.61537,1.35000002
vbl_ssh_allreg_jul.61538,1.36000001
vbl_ssh_allreg_jul.61539,1.37
vbl_ssh_allreg_jul.61540,1.38
vbl_ssh_allreg_jul.61541,1.38999999
vbl_ssh_allreg_jul.61542,1.40999997
vbl_ssh_allreg_jul.61543,1.41999996
vbl_ssh_allreg_jul.61544,1.42999995
vbl_ssh_allreg_jul.61545,1.44000006
vbl_ssh_allreg_jul.61546,1.45000005
vbl_ssh_allreg_jul.61547,1.46000004
vbl_ssh_allreg_jul.61548,1.47000003
vbl_ssh_allreg_jul.61549,1.48000002
vbl_ssh_allreg_jul.61550,1.48000002
vbl_ssh_allreg_jul.61551,0.80000001
vbl_ssh_allreg_jul.61552,0.88
vbl_ssh_allreg_jul.61553,0.92000002
vbl_ssh_allreg_jul.61554,0.94
vbl_ssh_allreg_jul.61555,0.94
vbl_ssh_allreg_jul.61556,0.93000001
vbl_ssh_allreg_jul.61557,0.92000002
vbl_ssh_allreg_jul.61558,0.89999998
vbl_ssh_allreg_jul.61559,0.87
vbl_ssh_allreg_jul.61560,0.82999998
vbl_ssh_allreg_jul.61561,0.76999998
vbl_ssh_allreg_jul.61562,0.67000002
vbl_ssh_allreg_jul.61563,0.54000002
vbl_ssh_allreg_jul.61564,0.43000001
vbl_ssh_allreg_jul.61565,0.57999998
vbl_ssh_allreg_jul.61566,0.87
vbl_ssh_allreg_jul.61567,1.00999999
vbl_ssh_allreg_jul.50,1.83000004
vbl_ssh_allreg_jul.61568,1.15999997
vbl_ssh_allreg_jul.61569,1.21000004
vbl_ssh_allreg_jul.61570,1.25
vbl_ssh_allreg_jul.61571,1.27999997
vbl_ssh_allreg_jul.61572,1.29999995
vbl_ssh_allreg_jul.61573,1.32000005
vbl_ssh_allreg_jul.61574,1.33000004
vbl_ssh_allreg_jul.61575,1.35000002
vbl_ssh_allreg_jul.61576,1.36000001
vbl_ssh_allreg_jul.61577,1.37
vbl_ssh_allreg_jul.61578,1.38
vbl_ssh_allreg_jul.61579,1.38999999
vbl_ssh_allreg_jul.61580,1.39999998
vbl_ssh_allreg_jul.61581,1.41999996
vbl_ssh_allreg_jul.61582,1.42999995
vbl_ssh_allreg_jul.61583,1.44000006
vbl_ssh_allreg_jul.61584,1.44000006
vbl_ssh_allreg_jul.61585,1.45000005
vbl_ssh_allreg_jul.61586,1.46000004
vbl_ssh_allreg_jul.61587,1.47000003
vbl_ssh_allreg_jul.61588,1.47000003
vbl_ssh_allreg_jul.61589,0.72000003
vbl_ssh_allreg_jul.61590,0.81999999
